Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
477,151486,174611,-0.527,-0.027,0.845,65,99,REST
478,151623,174805,-0.528,-0.027,0.843,65,99,REST
479,151740,174997,-0.528,-0.027,0.844,65,99,REST
480,151898,175164,-0.527,-0.027,0.845,65,99,REST
481,152063,175344,-0.527,-0.027,0.845,65,99,REST
482,152200,175565,-0.528,-0.027,0.845,65,99,REST
483,152379,175805,-0.528,-0.027,0.845,65,99,REST
484,152500,175976,-0.527,-0.027,0.845,65,99,REST
485,152603,176071,-0.527,-0.027,0.845,65,99,REST
486,152727,176230,-0.527,-0.027,0.845,65,99,REST
487,152852,176409,-0.527,-0.027,0.845,65,99,REST
488,152751,176255,-0.527,-0.027,0.845,65,99,REST
489,152197,175468,-0.528,-0.028,0.845,65,99,REST
490,151616,174734,-0.527,-0.028,0.847,65,99,REST
491,151281,174309,-0.527,-0.027,0.848,65,99,REST
492,151027,174003,-0.527,-0.027,0.846,65,99,REST
493,150761,173699,-0.528,-0.027,0.843,65,99,REST
494,150592,173462,-0.527,-0.027,0.844,65,99,REST
495,150540,173460,-0.526,-0.027,0.845,66,99,REST
496,150582,173503,-0.526,-0.027,0.845,66,99,REST
497,150609,173545,-0.528,-0.027,0.845,66,99,REST
498,150569,173558,-0.528,-0.028,0.845,66,99,REST
499,150555,173523,-0.528,-0.027,0.846,66,99,REST
500,150594,173591,-0.527,-0.026,0.844,66,99,REST
501,150675,173788,-0.528,-0.027,0.842,66,99,REST
502,150790,173957,-0.53,-0.027,0.843,66,99,REST
503,150877,174088,-0.53,-0.027,0.844,66,99,REST
504,150953,174222,-0.53,-0.026,0.843,66,99,REST
505,151054,174382,-0.531,-0.026,0.842,66,99,REST
506,151206,174581,-0.531,-0.026,0.842,66,99,REST
507,151310,174775,-0.531,-0.026,0.842,66,99,REST
508,151486,174968,-0.531,-0.026,0.843,66,99,REST
509,151574,175104,-0.531,-0.025,0.843,66,99,REST
510,151766,175348,-0.531,-0.024,0.842,66,99,REST
511,151922,175544,-0.531,-0.025,0.842,66,99,REST
512,151809,175293,-0.531,-0.026,0.843,66,99,REST
513,151251,174520,-0.531,-0.025,0.844,66,99,REST
514,150826,173938,-0.53,-0.024,0.843,66,99,REST
515,150575,173617,-0.53,-0.024,0.841,66,99,REST
516,150428,173430,-0.531,-0.024,0.84,66,99,REST
517,150339,173343,-0.529,-0.024,0.842,66,99,REST
518,150341,173340,-0.53,-0.023,0.843,66,99,REST
519,150416,173426,-0.531,-0.022,0.842,66,99,REST
520,150461,173466,-0.531,-0.023,0.843,66,99,REST
521,150572,173574,-0.531,-0.024,0.843,66,99,REST
522,150581,173623,-0.53,-0.023,0.843,66,99,REST
523,150631,173730,-0.53,-0.022,0.842,66,99,REST
524,150737,173885,-0.531,-0.021,0.841,66,99,REST
525,150895,174124,-0.531,-0.021,0.842,66,99,REST
526,151079,174349,-0.531,-0.022,0.842,66,99,REST
527,151299,174611,-0.531,-0.022,0.841,66,99,REST
528,151480,174897,-0.531,-0.022,0.842,66,99,REST
529,151674,175199,-0.531,-0.023,0.842,66,99,REST
530,151906,175494,-0.53,-0.024,0.843,66,99,REST
531,152066,175752,-0.53,-0.025,0.844,66,99,REST
532,152351,176044,-0.53,-0.024,0.845,66,99,REST
533,152621,176376,-0.53,-0.024,0.844,66,99,REST
534,152782,176582,-0.531,-0.026,0.843,66,99,REST
535,152606,176243,-0.531,-0.027,0.843,66,99,REST
536,152080,175488,-0.53,-0.026,0.844,66,99,REST
537,151715,174968,-0.53,-0.026,0.844,66,99,REST
538,151445,174624,-0.53,-0.026,0.842,66,99,REST
539,151316,174394,-0.531,-0.027,0.842,66,99,REST
540,151073,174162,-0.531,-0.028,0.843,66,99,REST
541,151021,174107,-0.529,-0.028,0.844,66,99,REST
542,151096,174173,-0.528,-0.028,0.844,66,99,REST
543,151134,174177,-0.529,-0.029,0.844,66,99,REST
544,151168,174238,-0.529,-0.029,0.845,66,99,REST
545,151179,174284,-0.528,-0.028,0.846,66,99,REST
546,151263,174409,-0.527,-0.027,0.845,66,99,REST
547,151402,174579,-0.528,-0.027,0.844,66,99,REST
548,151551,174814,-0.529,-0.028,0.844,66,99,REST
549,151697,175037,-0.528,-0.028,0.845,66,99,REST
550,151820,175219,-0.528,-0.028,0.844,66,99,REST
551,151971,175443,-0.528,-0.028,0.844,66,99,REST
552,152146,175666,-0.529,-0.027,0.844,66,99,REST
553,152321,175875,-0.529,-0.027,0.845,66,99,REST
554,152452,176072,-0.528,-0.027,0.845,66,99,REST
555,152585,176228,-0.527,-0.027,0.846,66,99,REST
556,152765,176430,-0.527,-0.026,0.846,66,99,REST
557,152984,176674,-0.528,-0.025,0.845,66,99,REST
558,153050,176787,-0.528,-0.026,0.844,66,99,REST
559,152739,176288,-0.528,-0.027,0.845,66,99,REST
560,152154,175462,-0.527,-0.028,0.847,66,99,REST
561,151727,174931,-0.527,-0.027,0.848,66,99,REST
562,151463,174563,-0.527,-0.026,0.846,66,99,REST
563,151210,174257,-0.527,-0.027,0.844,66,99,REST
564,151047,174029,-0.527,-0.028,0.845,66,99,REST
565,150986,173945,-0.525,-0.027,0.846,66,99,REST
566,151048,174010,-0.525,-0.025,0.846,66,99,REST
567,151095,174079,-0.526,-0.026,0.845,66,99,REST
568,151177,174183,-0.526,-0.027,0.847,66,99,REST
569,151182,174236,-0.524,-0.027,0.849,66,99,REST
570,151282,174324,-0.523,-0.027,0.848,66,99,REST
571,151409,174507,-0.524,-0.026,0.848,66,99,REST
572,151564,174710,-0.525,-0.026,0.848,66,99,REST
573,151712,174909,-0.524,-0.027,0.848,66,99,REST
574,151835,175075,-0.523,-0.027,0.848,66,99,REST
575,151940,175290,-0.524,-0.026,0.847,66,99,REST
576,152039,175480,-0.524,-0.026,0.847,66,99,REST
577,152211,175692,-0.524,-0.026,0.847,66,99,REST
578,152327,175886,-0.524,-0.027,0.848,66,99,REST
579,152458,176044,-0.524,-0.026,0.848,66,99,REST
580,152588,176228,-0.524,-0.026,0.847,66,99,REST
581,152738,176414,-0.524,-0.026,0.847,66,99,REST
582,152844,176560,-0.524,-0.027,0.847,66,99,REST
583,152663,176305,-0.524,-0.028,0.845,66,99,REST
584,152058,175555,-0.525,-0.03,0.847,66,99,REST
585,151430,174787,-0.526,-0.03,0.85,66,99,REST
586,151022,174261,-0.527,-0.025,0.849,66,99,REST
587,150677,173837,-0.528,-0.021,0.845,66,99,REST
588,150428,173531,-0.528,-0.022,0.841,66,99,REST
589,150228,173292,-0.526,-0.025,0.841,66,99,REST
590,150130,173194,-0.524,-0.027,0.843,66,99,REST
591,150104,173129,-0.526,-0.026,0.845,65,99,REST
592,150054,173104,-0.53,-0.026,0.846,65,99,REST
593,150052,173140,-0.532,-0.027,0.847,65,99,REST
594,150101,173189,-0.53,-0.027,0.847,65,99,REST
595,150173,173262,-0.527,-0.027,0.845,65,99,REST
596,150261,173420,-0.528,-0.027,0.841,65,99,REST
597,150344,173607,-0.529,-0.026,0.84,65,99,REST
598,150354,173714,-0.531,-0.024,0.839,65,99,REST
599,150434,173875,-0.533,-0.023,0.839,65,99,REST
600,150585,174083,-0.535,-0.023,0.84,65,99,REST
601,150734,174295,-0.535,-0.024,0.841,65,99,REST
602,150884,174501,-0.534,-0.025,0.841,65,99,REST
603,151059,174728,-0.535,-0.025,0.84,65,99,REST
604,151238,174953,-0.534,-0.025,0.84,65,99,REST
605,151426,175193,-0.535,-0.023,0.839,65,99,REST
606,151598,175403,-0.535,-0.023,0.837,65,99,REST
607,151620,175387,-0.537,-0.023,0.836,65,99,REST
608,151183,174734,-0.539,-0.026,0.837,65,99,REST
609,150616,174000,-0.539,-0.026,0.839,65,99,REST
610,150293,173574,-0.539,-0.024,0.839,65,99,REST
611,150175,173343,-0.541,-0.024,0.836,65,99,REST
612,150015,173200,-0.544,-0.025,0.831,65,99,REST
613,149862,173066,-0.543,-0.024,0.832,65,99,REST
614,149857,173077,-0.544,-0.022,0.831,65,99,REST
615,149953,173191,-0.546,-0.022,0.83,65,99,REST
616,150062,173318,-0.548,-0.022,0.83,65,99,REST
617,150193,173446,-0.546,-0.022,0.832,65,99,REST
618,150290,173590,-0.543,-0.023,0.831,65,99,REST
619,150515,173819,-0.543,-0.026,0.83,65,99,REST
620,150722,174120,-0.544,-0.029,0.83,65,99,REST
621,150908,174425,-0.544,-0.029,0.832,65,99,REST
622,151080,174694,-0.544,-0.026,0.833,65,99,REST
623,151295,174983,-0.544,-0.026,0.835,65,99,REST
624,151534,175260,-0.544,-0.026,0.834,65,99,REST
625,151722,175547,-0.543,-0.027,0.833,65,99,REST
626,151947,175814,-0.542,-0.027,0.832,65,99,REST
627,152163,176107,-0.542,-0.026,0.833,65,99,REST
628,152403,176417,-0.542,-0.026,0.833,65,99,REST
629,152555,176563,-0.542,-0.028,0.835,65,99,REST
630,152215,176062,-0.542,-0.03,0.836,65,99,REST
631,151658,175367,-0.54,-0.029,0.838,65,99,REST
632,151367,174983,-0.539,-0.029,0.838,65,99,REST
633,151198,174780,-0.539,-0.029,0.837,65,99,REST
634,151093,174608,-0.539,-0.029,0.836,65,99,REST
635,150935,174439,-0.537,-0.029,0.836,65,99,REST
636,150921,174434,-0.535,-0.03,0.838,65,99,REST
637,151031,174566,-0.534,-0.031,0.838,65,99,REST
638,151082,174617,-0.535,-0.032,0.839,65,99,REST
639,151112,174689,-0.535,-0.033,0.841,65,99,REST
640,151162,174757,-0.534,-0.033,0.842,65,99,REST
641,151328,174892,-0.533,-0.034,0.841,65,99,REST
642,151437,175091,-0.534,-0.034,0.841,65,99,REST
643,151628,175299,-0.535,-0.033,0.841,65,99,REST
644,151807,175522,-0.534,-0.033,0.84,65,99,REST
645,151961,175767,-0.534,-0.034,0.839,65,99,REST
646,152081,175979,-0.535,-0.034,0.839,65,99,REST
647,152221,176186,-0.534,-0.034,0.84,65,99,REST
648,152392,176407,-0.535,-0.035,0.84,65,99,REST
649,152588,176650,-0.535,-0.036,0.84,65,99,REST
650,152807,176894,-0.535,-0.036,0.84,65,99,REST
651,152752,176823,-0.536,-0.035,0.84,65,99,REST
652,152290,176158,-0.535,-0.035,0.841,65,99,REST
653,151711,175417,-0.534,-0.034,0.842,65,99,REST
654,151319,174979,-0.533,-0.034,0.842,65,99,REST
655,151065,174637,-0.534,-0.034,0.84,65,99,REST
656,150813,174355,-0.534,-0.035,0.838,65,99,REST
657,150585,174130,-0.533,-0.034,0.841,65,99,REST
658,150561,174115,-0.532,-0.034,0.843,65,99,REST
659,150626,174145,-0.532,-0.034,0.843,65,99,REST
660,150676,174172,-0.532,-0.035,0.843,65,99,REST
661,150696,174260,-0.531,-0.035,0.843,65,99,REST
662,150719,174293,-0.53,-0.034,0.843,65,99,REST
663,150793,174405,-0.529,-0.032,0.843,65,99,REST
664,150937,174579,-0.53,-0.033,0.843,65,99,REST
665,151076,174798,-0.531,-0.033,0.844,65,99,REST
666,151162,174971,-0.53,-0.033,0.845,65,99,REST
667,151299,175154,-0.53,-0.033,0.844,65,99,REST
668,151454,175351,-0.53,-0.033,0.844,65,99,REST
669,151572,175544,-0.53,-0.034,0.844,65,99,REST
670,151679,175692,-0.53,-0.033,0.844,64,99,REST
671,151829,175874,-0.53,-0.032,0.845,64,99,REST
672,151980,176061,-0.53,-0.031,0.844,64,99,REST
673,152113,176245,-0.53,-0.031,0.843,64,99,REST
674,152021,176024,-0.53,-0.033,0.843,64,99,REST
675,151314,175138,-0.53,-0.034,0.844,64,99,REST
676,150775,174433,-0.53,-0.033,0.846,64,99,REST
677,150345,173984,-0.53,-0.033,0.846,64,99,REST
678,150091,173654,-0.531,-0.033,0.844,64,99,REST
679,149829,173343,-0.531,-0.033,0.843,64,99,REST
680,149621,173055,-0.529,-0.034,0.844,64,99,REST
681,149586,172980,-0.528,-0.033,0.844,64,99,REST
682,149569,172926,-0.528,-0.033,0.844,64,99,REST
683,149532,172874,-0.529,-0.034,0.844,64,99,REST
684,149453,172790,-0.529,-0.035,0.845,64,99,REST
685,149446,172786,-0.528,-0.035,0.845,64,99,REST
686,149581,172901,-0.529,-0.034,0.844,64,99,REST
687,149670,173067,-0.531,-0.034,0.842,64,99,REST
688,149727,173113,-0.533,-0.034,0.843,64,99,REST
689,149817,173211,-0.534,-0.033,0.842,64,99,REST
690,149902,173298,-0.532,-0.033,0.841,64,99,REST
691,150025,173425,-0.532,-0.033,0.841,64,99,REST
692,150147,173631,-0.533,-0.033,0.841,64,99,REST
693,150374,173904,-0.533,-0.032,0.84,64,99,REST
694,150554,174096,-0.535,-0.031,0.841,64,99,REST
695,150767,174280,-0.536,-0.031,0.843,64,99,REST
696,150865,174275,-0.533,-0.031,0.841,64,99,REST
697,150510,173695,-0.533,-0.034,0.839,64,99,REST
698,149874,172971,-0.531,-0.039,0.841,64,99,REST
699,149425,172498,-0.53,-0.039,0.843,64,99,REST
700,149079,172132,-0.531,-0.035,0.844,64,99,REST
701,148824,171790,-0.532,-0.033,0.843,64,99,REST
702,148657,171554,-0.533,-0.032,0.842,64,99,REST
703,148636,171478,-0.534,-0.032,0.84,64,99,REST
704,148584,171472,-0.535,-0.033,0.837,64,99,REST
705,148577,171435,-0.536,-0.033,0.836,64,99,REST
706,148562,171454,-0.539,-0.033,0.837,64,99,REST
707,148603,171551,-0.54,-0.033,0.838,64,99,REST
708,148759,171698,-0.539,-0.033,0.839,64,99,REST
709,148934,171875,-0.539,-0.032,0.838,64,99,REST
710,149106,172062,-0.539,-0.032,0.837,64,99,REST
711,149266,172262,-0.538,-0.033,0.835,64,99,REST
712,149428,172505,-0.539,-0.033,0.834,64,99,REST
713,149577,172750,-0.54,-0.033,0.834,64,99,REST
714,149747,172978,-0.541,-0.032,0.836,64,99,REST
715,149966,173249,-0.54,-0.032,0.837,64,99,REST
716,150175,173531,-0.539,-0.032,0.837,64,99,REST
717,150325,173685,-0.539,-0.033,0.835,64,99,REST
718,149991,173190,-0.539,-0.036,0.836,64,99,REST
719,149389,172475,-0.539,-0.036,0.837,64,99,REST
720,149061,172098,-0.538,-0.034,0.838,64,99,REST
721,148894,171903,-0.539,-0.033,0.837,64,99,REST
722,148762,171795,-0.539,-0.034,0.836,64,99,REST
723,148690,171679,-0.536,-0.032,0.835,64,99,REST
724,148746,171726,-0.536,-0.032,0.835,64,99,REST
725,148858,171863,-0.536,-0.035,0.835,64,99,REST
726,148939,171975,-0.536,-0.038,0.838,64,99,REST
727,149044,172122,-0.535,-0.038,0.84,64,99,REST
728,149182,172314,-0.534,-0.035,0.842,64,99,REST
729,149384,172521,-0.533,-0.033,0.842,64,99,REST
730,149634,172781,-0.533,-0.034,0.841,64,99,REST
731,149851,173047,-0.532,-0.035,0.84,64,99,REST
732,150059,173322,-0.531,-0.035,0.84,64,99,REST
733,150232,173568,-0.532,-0.033,0.841,64,99,REST
734,150424,173848,-0.532,-0.033,0.843,64,99,REST
735,150636,174146,-0.531,-0.033,0.844,64,99,REST
736,150895,174424,-0.531,-0.033,0.845,64,99,REST
737,151069,174646,-0.53,-0.034,0.844,64,99,REST
738,150938,174401,-0.529,-0.035,0.845,64,99,REST
739,150296,173584,-0.529,-0.035,0.846,64,99,REST
740,149752,172930,-0.529,-0.033,0.845,64,99,REST
741,149423,172542,-0.529,-0.032,0.844,64,99,REST
742,149119,172189,-0.53,-0.032,0.843,64,99,REST
743,148879,171891,-0.529,-0.033,0.843,64,99,REST
744,148725,171705,-0.528,-0.033,0.845,64,99,REST
745,148805,171793,-0.528,-0.032,0.845,64,99,REST
746,148891,171864,-0.528,-0.033,0.845,64,99,REST
747,148979,171938,-0.529,-0.034,0.845,64,99,REST
748,148961,172006,-0.528,-0.034,0.845,64,99,REST
749,149003,172093,-0.527,-0.034,0.845,64,99,REST
750,149141,172240,-0.527,-0.034,0.845,64,99,REST
751,149274,172493,-0.528,-0.033,0.846,64,99,REST
752,149418,172642,-0.528,-0.032,0.846,64,99,REST
753,149524,172778,-0.527,-0.033,0.845,64,99,REST
754,149652,172950,-0.527,-0.032,0.845,64,99,REST
755,149782,173161,-0.527,-0.033,0.845,64,99,REST
756,149917,173323,-0.527,-0.033,0.845,64,99,REST
757,150017,173490,-0.527,-0.033,0.845,64,99,REST
758,150174,173706,-0.528,-0.032,0.845,64,99,REST
759,150264,173828,-0.528,-0.033,0.845,64,99,REST
760,149910,173291,-0.528,-0.033,0.845,64,99,REST
761,149294,172474,-0.527,-0.033,0.846,64,99,REST
762,148821,171943,-0.527,-0.032,0.847,64,99,REST
763,148522,171538,-0.529,-0.031,0.845,64,99,REST
764,148252,171260,-0.529,-0.031,0.844,64,99,REST
765,148053,171020,-0.528,-0.032,0.844,64,99,REST
766,147969,170889,-0.527,-0.032,0.846,64,99,REST
767,148087,170968,-0.527,-0.032,0.846,64,99,REST
768,148140,171040,-0.527,-0.033,0.845,64,99,REST
769,148187,171089,-0.528,-0.033,0.846,64,99,REST
770,148188,171131,-0.527,-0.032,0.848,64,99,REST
771,148294,171239,-0.526,-0.031,0.847,64,99,REST
772,148456,171440,-0.526,-0.031,0.846,64,99,REST
773,148571,171618,-0.527,-0.032,0.846,64,99,REST
774,148685,171786,-0.526,-0.031,0.847,64,99,REST
775,148770,171892,-0.526,-0.031,0.847,64,99,REST
776,148873,172082,-0.527,-0.032,0.847,64,99,REST
777,148978,172249,-0.527,-0.032,0.847,64,99,REST
778,149140,172437,-0.526,-0.032,0.847,64,99,REST
779,149262,172612,-0.526,-0.031,0.846,64,99,REST
780,149381,172786,-0.527,-0.03,0.846,64,99,REST
781,149545,172977,-0.527,-0.029,0.846,64,99,REST
782,149622,173086,-0.528,-0.029,0.845,64,99,REST
783,149356,172667,-0.528,-0.03,0.844,64,99,REST
784,148728,171839,-0.528,-0.03,0.846,64,99,REST
785,148218,171243,-0.528,-0.029,0.847,64,99,REST
786,147904,170869,-0.529,-0.029,0.846,64,99,REST
787,147604,170510,-0.53,-0.029,0.843,64,99,REST
788,147358,170237,-0.53,-0.03,0.843,64,99,REST
789,147211,170073,-0.529,-0.029,0.844,64,99,REST
790,147226,170100,-0.529,-0.028,0.844,64,99,REST
791,147264,170089,-0.53,-0.028,0.843,64,99,REST
792,147268,170066,-0.531,-0.03,0.844,64,99,REST
793,147282,170054,-0.531,-0.029,0.845,64,99,REST
794,147370,170156,-0.53,-0.028,0.845,64,99,REST
795,147504,170323,-0.53,-0.028,0.843,64,99,REST
796,147634,170515,-0.532,-0.028,0.842,64,99,REST
797,147804,170711,-0.533,-0.028,0.842,64,99,REST
798,147974,170923,-0.532,-0.027,0.842,64,99,REST
799,148189,171200,-0.532,-0.026,0.842,64,99,REST
800,148418,171487,-0.532,-0.026,0.842,64,99,REST
801,148628,171758,-0.531,-0.026,0.843,64,99,REST
802,148843,172004,-0.53,-0.027,0.843,64,99,REST
803,149080,172274,-0.53,-0.026,0.843,64,99,REST
804,149334,172601,-0.53,-0.025,0.843,65,99,REST
805,149565,172889,-0.531,-0.025,0.842,65,99,REST
806,149564,172817,-0.531,-0.025,0.842,65,99,REST
807,149075,172110,-0.531,-0.026,0.844,65,99,REST
808,148628,171558,-0.529,-0.025,0.845,65,99,REST
809,148408,171284,-0.529,-0.024,0.844,65,99,REST
810,148303,171122,-0.53,-0.024,0.842,65,99,REST
811,148145,171006,-0.531,-0.025,0.842,65,99,REST
812,148153,170987,-0.529,-0.026,0.843,65,99,REST
813,148261,171103,-0.528,-0.025,0.845,65,99,REST
814,148412,171248,-0.527,-0.025,0.845,65,99,REST
815,148509,171373,-0.527,-0.026,0.846,65,99,REST
816,148644,171514,-0.527,-0.027,0.846,65,99,REST
817,148818,171720,-0.525,-0.026,0.846,65,99,REST
818,148996,171957,-0.525,-0.026,0.846,65,99,REST
819,149178,172222,-0.525,-0.026,0.847,65,99,REST
820,149398,172486,-0.526,-0.026,0.847,65,99,REST
821,149562,172703,-0.525,-0.026,0.847,65,99,REST
822,149748,172948,-0.524,-0.027,0.846,65,99,REST
823,149926,173189,-0.524,-0.027,0.847,65,99,REST
824,150061,173402,-0.524,-0.028,0.848,65,99,REST
825,150279,173649,-0.524,-0.028,0.848,65,99,REST
826,150479,173906,-0.524,-0.028,0.848,65,99,REST
827,150676,174176,-0.525,-0.028,0.848,65,99,REST
828,150915,174453,-0.525,-0.027,0.847,65,99,REST
829,151072,174660,-0.525,-0.03,0.848,65,99,REST
830,150855,174354,-0.525,-0.03,0.848,65,99,REST
831,150249,173523,-0.524,-0.03,0.85,65,99,REST
832,149763,172917,-0.524,-0.029,0.849,65,99,REST
833,149490,172543,-0.526,-0.029,0.847,65,99,REST
834,149234,172237,-0.527,-0.03,0.846,65,99,REST
835,149033,171985,-0.526,-0.031,0.846,65,99,REST
836,148943,171867,-0.526,-0.031,0.847,65,99,REST
837,149035,171962,-0.525,-0.03,0.847,65,99,REST
838,149118,172033,-0.526,-0.031,0.847,65,99,REST
839,149153,172113,-0.526,-0.032,0.848,65,99,REST
840,149216,172204,-0.524,-0.032,0.849,65,99,REST
841,149302,172296,-0.524,-0.031,0.849,65,99,REST
842,149445,172453,-0.525,-0.03,0.847,65,99,REST
843,149628,172674,-0.526,-0.031,0.847,65,99,REST
844,149762,172879,-0.525,-0.031,0.847,65,99,REST
845,149937,173076,-0.525,-0.031,0.847,65,99,REST
846,150108,173300,-0.525,-0.031,0.846,65,99,REST
847,150319,173591,-0.525,-0.031,0.847,65,99,REST
848,150532,173856,-0.525,-0.031,0.847,65,99,REST
849,150676,174079,-0.525,-0.031,0.848,65,99,REST
850,150862,174338,-0.524,-0.031,0.849,65,99,REST
851,151038,174564,-0.524,-0.031,0.849,65,99,REST
852,151257,174827,-0.524,-0.03,0.849,65,99,REST
853,151430,175067,-0.524,-0.03,0.848,65,99,REST
854,151497,175131,-0.524,-0.031,0.847,65,99,REST
855,151044,174469,-0.524,-0.031,0.848,65,99,REST
856,150471,173733,-0.524,-0.03,0.849,65,99,REST
857,150106,173296,-0.524,-0.029,0.849,65,99,REST
858,149836,173032,-0.524,-0.029,0.848,65,99,REST
859,149597,172764,-0.524,-0.03,0.847,65,99,REST
860,149426,172551,-0.523,-0.03,0.848,65,99,REST
861,149375,172531,-0.522,-0.029,0.85,65,99,REST
862,149487,172622,-0.522,-0.028,0.85,65,99,REST
863,149518,172689,-0.523,-0.029,0.85,65,99,REST
864,149515,172734,-0.523,-0.029,0.851,65,99,REST
865,149538,172767,-0.521,-0.028,0.851,65,99,REST
866,149644,172885,-0.521,-0.027,0.851,65,99,REST
867,149769,173056,-0.522,-0.027,0.85,65,99,REST
868,149955,173286,-0.523,-0.027,0.85,65,99,REST
869,150005,173394,-0.522,-0.027,0.849,66,99,REST
870,150101,173508,-0.522,-0.027,0.849,66,99,REST
871,150217,173689,-0.522,-0.027,0.85,66,99,REST
872,150351,173885,-0.521,-0.027,0.85,66,99,REST
873,150489,174074,-0.522,-0.027,0.85,66,99,REST
874,150600,174261,-0.522,-0.028,0.849,66,99,REST
875,150757,174455,-0.523,-0.028,0.848,66,99,REST
876,150884,174648,-0.524,-0.028,0.848,66,99,REST
877,151058,174900,-0.524,-0.027,0.848,66,99,REST
878,151238,175163,-0.525,-0.026,0.847,66,99,REST
879,151251,175123,-0.526,-0.027,0.847,66,99,REST
880,150766,174408,-0.526,-0.029,0.848,66,99,REST
881,150242,173809,-0.526,-0.029,0.848,66,99,REST
882,149966,173479,-0.526,-0.027,0.848,66,99,REST
883,149845,173307,-0.528,-0.026,0.845,66,99,REST
884,149686,173181,-0.529,-0.028,0.844,66,99,REST
885,149612,173090,-0.528,-0.028,0.845,66,99,REST
886,149679,173149,-0.528,-0.027,0.846,66,99,REST
887,149785,173269,-0.528,-0.027,0.845,66,99,REST
888,149890,173395,-0.53,-0.028,0.845,66,99,REST
889,149970,173521,-0.529,-0.028,0.846,66,99,REST
890,150017,173545,-0.529,-0.027,0.845,66,99,REST
891,150047,173648,-0.529,-0.027,0.843,66,99,REST
892,150241,173885,-0.529,-0.026,0.843,66,99,REST
893,150435,174135,-0.53,-0.026,0.843,66,99,REST
894,150607,174377,-0.529,-0.026,0.844,66,99,REST
895,150812,174640,-0.53,-0.026,0.843,66,99,REST
896,150993,174909,-0.53,-0.026,0.843,66,99,REST
897,151192,175229,-0.529,-0.026,0.844,66,99,REST
898,151449,175550,-0.528,-0.025,0.845,66,99,REST
899,151671,175862,-0.528,-0.024,0.846,66,99,REST
900,151915,176178,-0.528,-0.023,0.845,66,99,REST
901,152104,176429,-0.529,-0.023,0.845,66,99,REST
902,152042,176237,-0.529,-0.025,0.844,66,99,REST
903,151509,175526,-0.529,-0.026,0.845,66,99,REST
904,151109,175038,-0.528,-0.025,0.847,66,99,REST
905,150884,174788,-0.528,-0.024,0.846,66,99,REST
906,150754,174673,-0.528,-0.024,0.844,66,99,REST
907,150638,174581,-0.528,-0.024,0.844,66,99,REST
908,150629,174622,-0.526,-0.024,0.846,66,99,REST
909,150763,174794,-0.525,-0.024,0.847,66,99,REST
910,150920,174954,-0.525,-0.025,0.846,66,99,REST
911,151026,175091,-0.525,-0.026,0.847,66,99,REST
912,151121,175263,-0.525,-0.026,0.848,66,99,REST
913,151285,175466,-0.524,-0.025,0.848,66,99,REST
914,151522,175746,-0.524,-0.025,0.848,66,99,REST
915,151787,176074,-0.525,-0.026,0.847,66,99,REST
916,151952,176346,-0.526,-0.027,0.847,66,99,REST
917,152112,176544,-0.525,-0.027,0.846,66,99,REST
918,152298,176806,-0.525,-0.027,0.846,66,99,REST
919,152535,177139,-0.525,-0.027,0.848,66,99,REST
920,152718,177396,-0.524,-0.028,0.849,66,99,REST
921,152938,177653,-0.524,-0.028,0.849,66,99,REST
922,153141,177887,-0.525,-0.028,0.849,66,99,REST
923,153390,178223,-0.524,-0.028,0.849,66,99,REST
924,153525,178340,-0.524,-0.029,0.848,66,99,REST
925,153171,177744,-0.525,-0.03,0.848,66,99,REST
926,152513,176964,-0.525,-0.031,0.849,66,99,REST
927,152178,176574,-0.524,-0.03,0.849,66,99,REST
928,151984,176304,-0.524,-0.028,0.849,66,99,REST
929,151726,176048,-0.525,-0.029,0.847,66,99,REST
930,151539,175844,-0.525,-0.031,0.847,66,99,REST
931,151542,175842,-0.524,-0.031,0.848,66,99,REST
932,151658,175975,-0.523,-0.03,0.848,66,99,REST
933,151720,176022,-0.524,-0.031,0.848,66,99,REST
934,151738,176135,-0.524,-0.032,0.849,66,99,REST
935,151774,176167,-0.523,-0.03,0.85,66,99,REST
936,151847,176270,-0.523,-0.03,0.849,66,99,REST
937,152041,176490,-0.525,-0.03,0.849,66,99,REST
938,152248,176784,-0.524,-0.03,0.849,66,99,REST
939,152376,176969,-0.523,-0.03,0.848,66,99,REST
940,152503,177125,-0.523,-0.03,0.848,66,99,REST
941,152665,177349,-0.523,-0.03,0.849,66,99,REST
942,152801,177675,-0.523,-0.03,0.85,66,99,REST
943,152986,177873,-0.523,-0.03,0.851,66,99,REST
944,153116,178085,-0.523,-0.029,0.851,66,99,REST
945,153270,178277,-0.523,-0.029,0.851,66,99,REST
946,153399,178458,-0.523,-0.029,0.85,66,99,REST
947,153448,178476,-0.523,-0.029,0.849,66,99,REST
948,153020,177840,-0.523,-0.031,0.85,66,99,REST
949,152370,177075,-0.523,-0.03,0.851,66,99,REST
950,151883,176495,-0.523,-0.029,0.851,66,99,REST
951,151601,176098,-0.524,-0.03,0.849,66,99,REST
952,151295,175777,-0.524,-0.031,0.848,66,99,REST
953,151080,175483,-0.523,-0.03,0.849,66,99,REST
954,150937,175333,-0.523,-0.03,0.85,66,99,REST
955,150942,175308,-0.523,-0.03,0.849,66,99,REST
956,150863,175260,-0.524,-0.031,0.848,66,99,REST
