Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
1,107241,106997,0.586,-0.185,-0.741,60,0,OTHER
2,203632,121883,0.595,0.029,-0.795,60,0,OTHER
3,185157,106441,0.563,0.141,-0.797,60,0,OTHER
4,173937,100692,0.518,0.21,-0.79,60,0,OTHER
5,167585,97288,0.486,0.233,-0.776,60,0,OTHER
6,164530,96417,0.445,0.233,-0.791,60,0,OTHER
7,163966,98922,0.425,0.231,-0.813,60,0,OTHER
8,164187,99696,0.424,0.219,-0.836,60,0,OTHER
9,165346,99694,0.433,0.192,-0.885,60,0,OTHER
10,165178,99455,0.439,0.156,-0.908,60,0,OTHER
11,164349,99107,0.422,0.12,-0.917,60,0,OTHER
12,163231,99184,0.409,0.098,-0.923,60,0,OTHER
13,162924,99637,0.41,0.086,-0.92,60,0,OTHER
14,162628,99670,0.413,0.072,-0.909,60,0,OTHER
15,162315,99598,0.406,0.062,-0.897,60,0,OTHER
16,162792,99669,0.397,0.057,-0.898,60,0,OTHER
17,163139,99779,0.411,0.056,-0.904,60,0,OTHER
18,164435,100481,0.427,0.058,-0.916,60,0,OTHER
19,163965,100898,0.41,0.053,-0.909,60,0,OTHER
20,162038,101622,0.399,0.052,-0.916,60,0,OTHER
21,158688,101933,0.409,0.063,-0.938,60,0,OTHER
22,159670,101924,0.405,0.079,-0.945,60,0,OTHER
23,161104,103462,0.404,0.084,-0.961,60,0,OTHER
24,161811,103298,0.417,0.089,-0.986,60,0,OTHER
25,162178,102709,0.389,0.083,-0.986,60,0,OTHER
26,161962,102623,0.35,0.071,-0.967,60,0,OTHER
27,161099,102666,0.35,0.08,-0.959,60,0,OTHER
28,160716,102478,0.34,0.093,-0.941,60,0,OTHER
29,161268,102519,0.319,0.096,-0.927,60,0,OTHER
30,161872,102670,0.322,0.097,-0.934,60,0,OTHER
31,162472,102616,0.339,0.1,-0.947,60,0,OTHER
32,163204,102658,0.344,0.1,-0.953,60,0,OTHER
33,163413,102781,0.349,0.102,-0.963,60,0,OTHER
34,163784,102763,0.355,0.107,-0.972,60,0,OTHER
35,164287,102764,0.36,0.111,-0.977,60,0,OTHER
36,164733,102833,0.363,0.113,-0.979,60,0,OTHER
37,165151,102891,0.366,0.115,-0.977,60,0,OTHER
38,165421,102914,0.367,0.116,-0.973,60,0,OTHER
39,165643,102979,0.366,0.116,-0.968,60,0,OTHER
40,165793,103044,0.364,0.116,-0.966,60,0,OTHER
41,166029,103074,0.364,0.116,-0.964,60,0,OTHER
42,166228,103124,0.363,0.117,-0.96,60,0,OTHER
43,166466,103159,0.362,0.117,-0.958,60,0,OTHER
44,166526,103174,0.362,0.118,-0.958,60,0,OTHER
45,166497,103185,0.362,0.118,-0.959,60,0,REST
46,166670,103274,0.362,0.119,-0.96,60,0,REST
47,166740,103324,0.362,0.119,-0.964,60,0,REST
48,166790,103284,0.361,0.12,-0.965,60,0,REST
49,166495,103176,0.357,0.12,-0.966,60,0,REST
50,166825,103152,0.353,0.119,-0.97,60,0,REST
51,166994,103102,0.35,0.118,-0.971,60,0,REST
52,166879,103057,0.349,0.118,-0.973,60,0,REST
53,166351,103022,0.352,0.118,-0.972,60,0,REST
54,165655,102959,0.354,0.118,-0.969,60,0,REST
55,165392,102899,0.354,0.118,-0.963,60,0,REST
56,165565,102871,0.354,0.119,-0.959,60,0,REST
57,166348,102834,0.352,0.119,-0.957,60,0,REST
58,166822,102796,0.349,0.118,-0.958,60,0,REST
59,167110,102781,0.35,0.118,-0.961,59,0,REST
60,167162,102778,0.352,0.119,-0.963,59,0,REST
61,167273,102786,0.353,0.119,-0.966,59,0,REST
62,167390,102725,0.354,0.119,-0.968,59,0,REST
63,167368,102641,0.354,0.12,-0.969,59,0,REST
64,167409,102559,0.353,0.12,-0.969,59,0,REST
65,167372,102491,0.351,0.121,-0.969,59,0,REST
66,167128,102416,0.349,0.123,-0.967,59,0,REST
67,167110,102399,0.348,0.124,-0.963,59,0,REST
68,167266,102387,0.347,0.125,-0.958,59,0,REST
69,167317,102346,0.345,0.124,-0.956,59,0,REST
70,167345,102322,0.344,0.122,-0.959,59,0,REST
71,167518,102373,0.343,0.12,-0.964,59,0,REST
72,167539,102356,0.349,0.119,-0.968,59,0,REST
73,167780,102286,0.357,0.118,-0.97,59,0,REST
74,167838,102282,0.361,0.117,-0.969,59,0,REST
75,167846,102343,0.369,0.116,-0.961,59,0,REST
76,167632,102286,0.374,0.117,-0.951,59,0,REST
77,167395,102186,0.379,0.119,-0.935,59,0,REST
78,167228,102082,0.379,0.119,-0.935,59,0,REST
79,167202,101966,0.381,0.12,-0.934,59,0,REST
80,166973,101887,0.381,0.121,-0.936,59,0,REST
81,166805,101855,0.38,0.121,-0.939,59,0,REST
82,166685,101820,0.378,0.121,-0.942,59,0,REST
83,166467,101767,0.375,0.122,-0.946,59,0,REST
84,166347,101731,0.373,0.123,-0.952,59,0,REST
85,166317,101703,0.372,0.125,-0.959,59,0,REST
86,166309,101677,0.371,0.125,-0.964,59,0,REST
87,166317,101670,0.37,0.126,-0.966,59,0,REST
88,166333,101675,0.37,0.128,-0.964,59,0,REST
89,166615,101664,0.37,0.13,-0.959,60,0,REST
90,166683,101633,0.368,0.13,-0.953,60,0,REST
91,166464,101517,0.367,0.129,-0.948,60,0,REST
92,166201,101362,0.366,0.128,-0.944,60,0,REST
93,166135,101225,0.366,0.129,-0.94,60,0,REST
94,167025,100817,0.367,0.129,-0.935,60,0,REST
95,167251,99259,0.367,0.125,-0.939,60,0,REST
96,166266,98999,0.365,0.125,-0.953,60,0,REST
97,166221,98498,0.362,0.126,-0.963,60,0,REST
98,166698,97878,0.36,0.124,-0.968,60,0,REST
99,166964,97348,0.357,0.124,-0.973,60,0,REST
100,167019,96861,0.352,0.124,-0.977,60,0,REST
101,167307,96468,0.35,0.123,-0.977,60,0,REST
102,167847,96177,0.348,0.122,-0.978,60,0,REST
103,168427,95927,0.345,0.123,-0.977,60,0,REST
104,169032,95772,0.343,0.128,-0.968,60,0,REST
105,169200,95663,0.34,0.132,-0.955,60,0,REST
106,169041,95625,0.334,0.134,-0.946,60,0,REST
107,168783,95616,0.334,0.136,-0.949,60,0,REST
108,168312,95661,0.335,0.135,-0.955,60,0,REST
109,167912,95731,0.331,0.135,-0.962,60,0,REST
110,167589,95776,0.333,0.138,-0.967,60,0,REST
111,167074,95744,0.336,0.139,-0.97,60,0,REST
112,166454,95687,0.34,0.14,-0.974,60,0,REST
113,166193,95625,0.345,0.143,-0.977,60,0,REST
114,166086,95625,0.346,0.144,-0.978,60,0,REST
115,166068,95662,0.34,0.143,-0.978,60,0,REST
116,165757,95436,0.337,0.141,-0.979,60,0,REST
117,165302,95114,0.33,0.138,-0.978,60,0,REST
118,165087,94867,0.323,0.135,-0.971,60,0,REST
119,164963,94591,0.324,0.135,-0.965,60,0,REST
120,164756,94277,0.323,0.134,-0.959,60,0,REST
121,164602,94033,0.32,0.131,-0.955,60,0,REST
122,164536,93870,0.318,0.129,-0.955,60,0,REST
123,164455,93705,0.316,0.127,-0.957,60,0,REST
124,164449,93570,0.314,0.126,-0.961,60,0,REST
125,164497,93484,0.311,0.127,-0.966,60,0,REST
126,164617,93400,0.31,0.129,-0.973,60,0,REST
127,164666,93340,0.308,0.131,-0.979,60,0,REST
128,164771,93293,0.305,0.131,-0.983,60,0,REST
129,164910,93289,0.303,0.132,-0.986,60,0,REST
130,164948,93247,0.301,0.132,-0.983,60,0,REST
131,164960,93229,0.298,0.133,-0.979,60,0,REST
132,165079,93241,0.295,0.131,-0.974,60,0,REST
133,165241,93236,0.292,0.131,-0.968,60,0,REST
134,165283,93224,0.29,0.132,-0.965,60,0,REST
135,165425,93246,0.289,0.132,-0.967,60,0,REST
136,165714,93341,0.288,0.131,-0.969,60,0,REST
137,166007,93547,0.289,0.131,-0.97,60,0,REST
138,166152,93759,0.295,0.133,-0.972,60,0,REST
139,166010,93932,0.299,0.136,-0.974,60,0,REST
140,165766,94124,0.302,0.138,-0.974,60,0,REST
141,165531,94311,0.304,0.141,-0.975,60,0,REST
142,165197,94442,0.306,0.141,-0.974,60,0,REST
143,165002,94594,0.306,0.139,-0.973,60,0,REST
144,164936,94747,0.306,0.139,-0.972,60,0,REST
145,164691,94852,0.306,0.141,-0.968,60,0,REST
146,164483,94955,0.303,0.142,-0.966,60,0,REST
147,164262,95008,0.3,0.143,-0.964,60,0,REST
148,163777,94954,0.3,0.145,-0.966,60,0,REST
149,163312,94920,0.301,0.144,-0.969,60,0,REST
150,162884,94918,0.303,0.144,-0.974,60,0,REST
151,162604,94938,0.308,0.146,-0.977,60,0,REST
152,162408,94971,0.312,0.147,-0.976,60,0,REST
153,162187,95012,0.313,0.148,-0.975,60,0,REST
154,161986,95060,0.312,0.15,-0.975,60,0,REST
155,161894,95146,0.31,0.149,-0.975,60,0,REST
156,161898,95243,0.306,0.149,-0.971,60,0,REST
157,161724,95323,0.301,0.147,-0.967,60,0,REST
158,161718,95423,0.296,0.145,-0.964,60,0,REST
159,161757,95517,0.294,0.143,-0.961,60,0,REST
160,161852,95621,0.293,0.143,-0.96,60,0,REST
161,161893,95649,0.293,0.143,-0.962,60,0,REST
162,161729,95619,0.294,0.143,-0.963,60,0,REST
163,161705,95643,0.296,0.144,-0.965,60,0,REST
164,161852,95719,0.298,0.146,-0.968,60,0,REST
165,161863,95767,0.3,0.147,-0.972,60,0,REST
166,161790,95842,0.303,0.149,-0.975,60,0,REST
167,161855,95892,0.307,0.151,-0.976,60,0,REST
168,161786,95931,0.31,0.154,-0.976,60,0,REST
169,161717,95984,0.309,0.156,-0.975,60,0,REST
170,161800,96061,0.306,0.156,-0.972,60,0,REST
171,161993,96153,0.301,0.155,-0.97,60,0,REST
172,162274,96244,0.297,0.154,-0.968,60,0,REST
173,162401,96329,0.295,0.154,-0.965,60,0,REST
174,162443,96419,0.294,0.155,-0.964,60,0,REST
175,162355,96470,0.294,0.158,-0.964,60,0,REST
176,162244,96452,0.295,0.16,-0.965,60,0,REST
177,162040,96399,0.295,0.161,-0.966,60,0,REST
178,161874,96414,0.295,0.161,-0.97,60,0,REST
179,161741,96416,0.295,0.159,-0.974,61,0,REST
180,161817,96445,0.295,0.16,-0.976,61,0,REST
181,161905,96517,0.295,0.162,-0.974,61,0,REST
182,161812,96536,0.293,0.164,-0.972,61,0,REST
183,161852,96580,0.291,0.164,-0.971,61,0,REST
184,161866,96629,0.289,0.162,-0.971,61,0,REST
185,161940,96699,0.289,0.159,-0.97,61,0,REST
186,162034,96766,0.291,0.156,-0.968,61,0,REST
187,162036,96812,0.294,0.155,-0.966,61,0,REST
188,162088,96864,0.298,0.155,-0.965,61,0,REST
189,162191,96937,0.301,0.156,-0.965,61,0,REST
190,162165,96970,0.301,0.158,-0.965,61,0,REST
191,161995,96953,0.299,0.16,-0.967,61,0,REST
192,161770,96924,0.291,0.159,-0.972,61,0,REST
193,161651,96926,0.289,0.159,-0.972,61,0,REST
194,161510,96931,0.288,0.159,-0.97,61,0,REST
195,161605,96996,0.287,0.16,-0.967,61,0,REST
196,161728,97045,0.287,0.161,-0.962,61,0,REST
197,161949,97095,0.287,0.161,-0.959,61,0,REST
198,162116,97201,0.289,0.16,-0.966,61,0,REST
199,162071,97267,0.292,0.163,-0.976,61,0,REST
200,162084,97296,0.294,0.166,-0.982,61,0,REST
201,162140,97357,0.296,0.167,-0.984,61,0,REST
202,162184,97407,0.296,0.165,-0.98,61,0,REST
203,162217,97436,0.295,0.162,-0.974,61,0,REST
204,162264,97497,0.295,0.16,-0.968,61,0,REST
205,162386,97560,0.295,0.161,-0.961,61,0,REST
206,162387,97566,0.296,0.164,-0.956,61,0,REST
207,162205,97499,0.295,0.164,-0.955,61,0,REST
208,162104,97493,0.294,0.165,-0.958,61,0,REST
209,162100,97509,0.294,0.167,-0.963,61,0,REST
210,162062,97509,0.295,0.17,-0.969,62,0,REST
211,162040,97547,0.295,0.17,-0.974,62,0,REST
212,162084,97571,0.297,0.173,-0.978,62,0,REST
213,162105,97581,0.298,0.175,-0.98,62,0,REST
214,162062,97633,0.301,0.176,-0.979,62,0,REST
215,161935,97629,0.304,0.177,-0.977,62,0,REST
216,161917,97677,0.304,0.175,-0.974,62,0,REST
217,162041,97732,0.303,0.174,-0.97,62,0,REST
218,162218,97803,0.299,0.172,-0.965,62,0,REST
219,162338,97865,0.295,0.17,-0.961,62,0,REST
220,162517,97886,0.292,0.168,-0.961,62,0,REST
221,162669,97869,0.288,0.169,-0.962,62,0,REST
222,162732,97838,0.287,0.171,-0.965,62,0,REST
223,162529,97792,0.286,0.171,-0.969,62,0,REST
224,162353,97801,0.287,0.171,-0.975,62,0,REST
225,162274,97830,0.287,0.171,-0.978,62,0,REST
226,162138,97865,0.288,0.171,-0.976,62,0,REST
227,162042,97957,0.289,0.171,-0.972,62,0,REST
228,161890,98013,0.291,0.171,-0.969,62,0,REST
229,161750,98055,0.294,0.172,-0.968,62,0,REST
230,161873,98103,0.293,0.171,-0.968,62,0,REST
231,162036,98128,0.292,0.17,-0.97,62,0,REST
232,161983,98139,0.288,0.168,-0.972,62,0,REST
233,162033,98199,0.285,0.168,-0.973,62,0,REST
234,162001,98258,0.284,0.168,-0.972,62,0,REST
235,161809,98307,0.282,0.169,-0.97,62,0,REST
236,161716,98373,0.281,0.172,-0.966,62,0,REST
237,161566,98444,0.28,0.175,-0.963,62,0,REST
238,161179,98387,0.279,0.176,-0.962,62,0,REST
239,160936,98357,0.279,0.175,-0.968,62,0,REST
240,160914,98340,0.281,0.175,-0.974,62,0,REST
241,161033,98367,0.283,0.177,-0.979,62,0,REST
242,161180,98421,0.283,0.178,-0.98,62,0,REST
243,161308,98467,0.283,0.18,-0.979,62,0,REST
244,161467,98512,0.282,0.18,-0.977,62,0,REST
245,161711,98583,0.281,0.181,-0.975,62,0,REST
246,161778,98616,0.279,0.181,-0.974,62,0,REST
247,161882,98663,0.276,0.179,-0.976,62,0,REST
248,162026,98728,0.274,0.18,-0.978,62,0,REST
249,162113,98765,0.274,0.182,-0.978,62,0,REST
250,162304,98836,0.273,0.182,-0.977,62,0,REST
251,162434,98882,0.273,0.179,-0.973,62,0,REST
252,162614,98933,0.276,0.178,-0.968,62,0,REST
253,162762,98922,0.279,0.176,-0.963,62,0,REST
254,162666,98890,0.282,0.174,-0.965,62,0,REST
255,162518,98882,0.283,0.172,-0.972,62,0,REST
256,162521,98893,0.281,0.171,-0.98,62,0,REST
257,162577,98932,0.279,0.172,-0.982,62,0,REST
258,162642,98966,0.277,0.175,-0.979,62,0,REST
259,162652,98984,0.275,0.176,-0.975,62,0,REST
260,162672,99012,0.272,0.176,-0.972,62,0,REST
261,162681,99040,0.27,0.174,-0.972,62,0,REST
262,162902,99089,0.268,0.173,-0.972,62,0,REST
263,163129,99147,0.27,0.173,-0.973,62,0,REST
264,163154,99181,0.274,0.173,-0.973,62,0,REST
265,163102,99223,0.278,0.172,-0.973,62,0,REST
266,163115,99249,0.281,0.169,-0.972,62,0,REST
267,163099,99287,0.283,0.168,-0.971,62,0,REST
268,163055,99245,0.285,0.169,-0.971,62,0,REST
269,163148,99193,0.286,0.168,-0.971,62,0,REST
270,163568,99191,0.283,0.166,-0.974,62,0,REST
271,163542,99129,0.286,0.165,-0.979,62,0,REST
272,163290,99116,0.293,0.166,-0.984,63,0,REST
273,163133,99122,0.293,0.167,-0.984,63,0,REST
274,163030,99125,0.29,0.168,-0.981,63,0,REST
275,163061,99167,0.288,0.167,-0.976,63,0,REST
276,163090,99194,0.285,0.166,-0.969,63,0,REST
277,163142,99230,0.283,0.164,-0.964,63,0,REST
278,163261,99259,0.281,0.161,-0.963,63,0,REST
279,163589,99318,0.281,0.16,-0.963,63,0,REST
280,163671,99335,0.283,0.162,-0.964,63,0,REST
281,163655,99353,0.284,0.163,-0.966,63,0,REST
282,163684,99387,0.284,0.163,-0.97,63,0,REST
283,163530,99296,0.284,0.162,-0.974,63,0,REST
284,163441,99238,0.283,0.161,-0.977,63,0,REST
285,163624,99270,0.283,0.159,-0.979,63,0,REST
286,163739,99284,0.285,0.159,-0.979,63,0,REST
287,163741,99310,0.288,0.159,-0.976,63,0,REST
288,163596,99318,0.29,0.159,-0.972,63,0,REST
289,163366,99277,0.292,0.16,-0.969,63,0,REST
290,163224,99273,0.294,0.16,-0.968,63,0,REST
291,163173,99272,0.294,0.161,-0.968,63,0,REST
292,162932,99250,0.293,0.163,-0.968,63,0,REST
293,162702,99251,0.29,0.165,-0.967,63,0,REST
294,162482,99259,0.288,0.166,-0.967,63,0,REST
295,162349,99281,0.285,0.17,-0.969,63,0,REST
296,162370,99314,0.284,0.174,-0.973,63,0,REST
297,162299,99294,0.282,0.176,-0.975,63,0,REST
298,162266,99219,0.281,0.177,-0.974,63,0,REST
299,162245,99165,0.279,0.175,-0.975,63,0,REST
300,162440,99166,0.28,0.174,-0.975,63,0,REST
301,162350,99127,0.281,0.174,-0.972,63,0,REST
302,162144,99097,0.284,0.176,-0.968,63,0,REST
303,162213,99062,0.285,0.178,-0.966,63,0,REST
304,162196,99002,0.285,0.177,-0.965,63,0,REST
305,162100,98946,0.286,0.177,-0.968,63,0,REST
306,162220,98930,0.286,0.177,-0.971,63,0,REST
307,161956,98904,0.285,0.178,-0.972,63,0,REST
308,161783,98891,0.284,0.18,-0.974,63,0,REST
309,161700,98883,0.284,0.182,-0.975,63,0,REST
310,161775,98911,0.285,0.184,-0.976,63,0,REST
311,161797,98943,0.281,0.187,-0.975,63,0,REST
312,161593,98919,0.273,0.189,-0.976,63,0,REST
313,161369,98802,0.273,0.189,-0.976,63,0,REST
314,161208,98663,0.271,0.188,-0.976,63,0,REST
315,160834,98544,0.27,0.187,-0.976,63,0,REST
316,160560,98455,0.27,0.188,-0.974,63,0,REST
317,160363,98410,0.27,0.188,-0.972,63,0,REST
318,160031,98341,0.269,0.189,-0.97,63,0,REST
319,159775,98288,0.268,0.189,-0.971,63,0,REST
320,159342,98244,0.268,0.189,-0.975,63,0,REST
321,158969,98204,0.268,0.19,-0.979,63,0,REST
322,158653,98166,0.266,0.191,-0.98,63,0,REST
323,158599,98173,0.264,0.192,-0.98,63,0,REST
324,158396,98156,0.267,0.193,-0.979,63,0,REST
325,158262,98150,0.267,0.193,-0.975,63,0,REST
326,158512,98198,0.267,0.193,-0.969,63,0,REST
327,158628,98198,0.267,0.193,-0.967,63,0,REST
328,158604,98142,0.265,0.195,-0.968,63,0,REST
329,158459,98079,0.262,0.196,-0.971,63,0,REST
330,158530,98052,0.259,0.197,-0.971,63,0,REST
331,158773,98052,0.258,0.197,-0.972,63,0,REST
332,158942,98065,0.258,0.197,-0.975,63,0,REST
333,159160,98078,0.258,0.198,-0.978,63,0,REST
334,159321,98063,0.259,0.198,-0.979,63,0,REST
335,159397,98078,0.26,0.198,-0.977,63,0,REST
336,159261,98091,0.261,0.198,-0.975,63,0,REST
337,158171,98103,0.262,0.197,-0.973,63,0,REST
338,157677,98180,0.264,0.197,-0.972,63,0,REST
339,157814,98216,0.265,0.197,-0.973,63,0,REST
340,158579,98255,0.266,0.196,-0.972,63,0,REST
341,159047,98280,0.266,0.196,-0.969,63,0,REST
342,159185,98245,0.265,0.197,-0.969,63,0,REST
343,158826,98118,0.264,0.198,-0.97,63,0,REST
344,157872,97998,0.262,0.199,-0.973,63,0,REST
345,157390,97931,0.26,0.199,-0.977,63,0,REST
346,157468,97907,0.258,0.2,-0.98,63,0,REST
347,157852,97896,0.258,0.199,-0.977,63,0,REST
348,158241,97900,0.26,0.2,-0.973,63,0,REST
349,158416,97875,0.264,0.2,-0.97,63,0,REST
350,158587,97875,0.267,0.2,-0.968,63,0,REST
351,158783,97871,0.269,0.198,-0.97,63,0,REST
352,158984,97841,0.271,0.197,-0.976,63,0,REST
353,156591,98163,0.28,0.195,-0.984,63,0,REST
354,161501,98947,0.307,0.197,-1.0,63,0,REST
355,164906,99507,0.334,0.2,-1.008,63,0,REST
356,164234,98977,0.306,0.195,-0.975,63,0,REST
357,162330,97094,0.27,0.186,-0.931,63,0,REST
358,161050,95929,0.289,0.185,-0.928,63,0,REST
359,163634,95823,0.285,0.176,-0.927,63,0,REST
360,168517,96369,0.282,0.157,-0.929,63,0,REST
361,173127,98631,0.287,0.137,-0.959,63,0,REST
362,165976,103819,0.289,0.132,-1.01,63,0,REST
363,159143,113179,0.313,0.132,-1.04,63,0,REST
364,172957,118836,0.326,0.112,-1.029,63,0,REST
365,192875,115201,0.366,0.091,-1.012,63,0,REST
366,204340,113578,0.428,0.07,-0.983,63,0,REST
367,211276,112196,0.464,0.046,-0.947,63,0,REST
368,207514,111926,0.479,0.025,-0.908,63,0,REST
369,205698,113002,0.513,0.01,-0.853,63,0,REST
370,207753,113770,0.561,-0.005,-0.805,63,0,REST
371,209472,113568,0.581,-0.026,-0.786,63,0,REST
372,210620,113360,0.573,-0.044,-0.782,63,0,REST
373,211279,112873,0.548,-0.058,-0.791,63,0,REST
374,208770,112369,0.52,-0.064,-0.811,63,0,REST
375,205956,111703,0.503,-0.054,-0.843,63,60,REST
376,198784,111078,0.487,-0.041,-0.882,63,60,REST
377,191897,110646,0.481,-0.032,-0.909,63,60,REST
378,193151,109888,0.51,-0.016,-0.953,63,60,REST
379,194538,107428,0.548,-0.02,-0.992,63,60,REST
380,181036,109252,0.552,-0.04,-1.015,63,60,REST
381,177937,127258,0.521,-0.041,-1.033,63,59,REST
382,201247,171215,0.445,-0.037,-0.965,63,59,REST
383,173369,167100,0.408,-0.009,-0.822,63,59,REST
384,150605,101447,0.446,0.042,-0.714,63,59,REST
385,158550,108864,0.499,0.083,-0.681,63,59,REST
386,185983,113112,0.552,0.097,-0.696,63,59,REST
387,245922,116449,0.594,0.102,-0.739,63,59,REST
388,279525,118279,0.624,0.107,-0.784,63,59,REST
389,256747,119350,0.638,0.111,-0.817,63,59,REST
390,243067,119803,0.65,0.108,-0.841,63,59,REST
391,245399,119518,0.661,0.105,-0.841,63,59,REST
392,230485,119433,0.653,0.107,-0.829,63,59,REST
393,220509,120114,0.64,0.11,-0.825,63,59,REST
394,225287,120676,0.624,0.108,-0.819,63,59,REST
395,204654,120202,0.59,0.101,-0.806,63,59,REST
396,186675,116656,0.577,0.096,-0.797,63,59,REST
397,199068,110072,0.568,0.087,-0.797,63,59,REST
398,217552,107548,0.527,0.069,-0.826,63,59,REST
399,220919,105699,0.477,0.056,-0.858,63,59,REST
400,232837,105383,0.411,0.041,-0.861,63,59,REST
401,238735,106452,0.365,0.028,-0.872,63,59,REST
402,240243,110445,0.388,0.04,-0.953,63,59,REST
403,235571,111539,0.461,0.058,-1.016,63,59,REST
404,240845,110177,0.487,0.039,-0.986,63,59,REST
405,252635,106787,0.451,-0.013,-0.956,63,59,REST
406,256171,104685,0.415,-0.05,-0.949,63,59,REST
407,250366,103784,0.381,-0.058,-0.954,63,59,REST
408,242851,105490,0.37,-0.054,-0.959,63,59,REST
409,240123,106456,0.37,-0.048,-0.961,63,59,REST
410,240084,106718,0.367,-0.044,-0.961,63,59,REST
411,239206,106897,0.364,-0.041,-0.965,63,59,REST
412,232487,106548,0.367,-0.035,-0.973,63,59,REST
413,218919,105842,0.37,-0.03,-0.987,63,59,REST
414,214244,105707,0.374,-0.031,-0.995,63,59,REST
415,222006,105787,0.402,-0.026,-1.011,63,59,REST
416,230414,106854,0.431,-0.029,-1.027,63,59,REST
417,204996,110981,0.462,-0.033,-1.042,63,59,REST
418,192058,125975,0.493,-0.027,-1.069,63,59,REST
419,271113,148935,0.444,-0.045,-1.0,63,59,REST
420,402292,102780,0.422,-0.043,-0.784,63,59,REST
421,470763,93240,0.458,0.011,-0.63,63,59,REST
422,380249,101544,0.522,0.065,-0.619,63,59,REST
423,369092,104675,0.628,0.081,-0.635,63,59,REST
424,383189,106991,0.687,0.063,-0.66,63,59,REST
425,386836,108914,0.716,0.043,-0.695,63,59,REST
426,397534,109257,0.745,0.045,-0.733,63,59,REST
427,415083,108908,0.766,0.065,-0.756,63,59,REST
428,427127,108688,0.77,0.084,-0.76,63,59,REST
429,444442,108571,0.759,0.091,-0.756,63,59,REST
430,470047,109125,0.737,0.085,-0.757,63,59,REST
431,423391,109698,0.692,0.075,-0.762,63,59,REST
432,295492,107951,0.645,0.074,-0.779,63,59,REST
433,266037,105696,0.592,0.061,-0.785,63,59,REST
434,266925,104363,0.501,0.036,-0.815,63,59,REST
435,245016,103013,0.501,0.036,-0.815,63,59,REST
436,241161,102236,0.473,0.015,-0.846,63,59,REST
437,244626,101902,0.506,0.028,-0.91,63,59,REST
438,239131,101215,0.504,0.032,-0.929,63,59,REST
439,231214,101577,0.452,-0.002,-0.914,63,59,REST
440,231803,101004,0.469,-0.024,-0.878,63,59,REST
441,243184,100628,0.498,-0.041,-0.852,63,58,REST
442,257903,101184,0.499,-0.055,-0.863,63,58,REST
443,266730,102554,0.501,-0.055,-0.884,63,58,REST
444,268068,103392,0.51,-0.047,-0.907,63,58,REST
445,268947,103761,0.54,-0.036,-0.916,63,58,REST
446,269505,104073,0.555,-0.032,-0.917,63,58,REST
447,270042,104200,0.558,-0.033,-0.918,63,58,REST
448,270071,104042,0.568,-0.031,-0.916,63,58,REST
449,262831,103022,0.582,-0.026,-0.909,63,58,REST
450,244699,101384,0.594,-0.026,-0.917,63,58,REST
451,230541,101949,0.62,-0.032,-0.936,63,58,REST
452,229156,106273,0.631,-0.034,-0.939,63,58,REST
453,200759,115275,0.578,-0.045,-0.884,63,58,REST
454,202461,137710,0.544,-0.045,-0.752,63,58,REST
455,196078,153337,0.555,-0.002,-0.661,63,58,REST
456,219111,88035,0.529,0.036,-0.604,63,58,REST
457,210242,98004,0.531,0.056,-0.581,63,58,REST
458,205590,104317,0.593,0.08,-0.664,63,58,REST
459,225738,106442,0.662,0.096,-0.743,63,58,REST
460,241270,106543,0.734,0.106,-0.775,63,58,REST
461,245809,106340,0.795,0.117,-0.772,63,58,REST
462,247739,105958,0.829,0.124,-0.734,63,58,REST
463,239135,105659,0.827,0.125,-0.714,63,58,REST
464,235029,105450,0.803,0.12,-0.717,63,58,REST
465,228170,105204,0.775,0.112,-0.717,63,58,REST
466,217771,104972,0.755,0.103,-0.712,63,58,REST
467,216012,105449,0.745,0.106,-0.703,63,58,REST
468,221821,106448,0.723,0.119,-0.709,63,58,REST
469,223272,106869,0.7,0.108,-0.74,63,58,REST
470,240214,106374,0.688,0.074,-0.752,63,58,REST
471,270426,106757,0.666,0.041,-0.755,63,48,REST
472,268742,105577,0.609,0.02,-0.757,63,48,REST
473,248626,103601,0.508,-0.012,-0.743,63,48,REST
474,246173,101905,0.493,-0.025,-0.779,63,48,REST
475,247156,99868,0.591,0.011,-0.866,63,48,REST
476,243156,98756,0.578,0.004,-0.879,63,48,REST
477,249453,98417,0.514,-0.038,-0.838,63,48,REST
478,255735,98406,0.512,-0.067,-0.823,63,48,REST
479,258398,97833,0.521,-0.084,-0.838,63,48,REST
480,258991,97765,0.537,-0.084,-0.869,63,48,REST
481,259384,98493,0.552,-0.076,-0.89,63,48,REST
482,260770,98981,0.57,-0.062,-0.901,63,48,REST
483,261645,99490,0.577,-0.052,-0.905,63,48,REST
484,263625,99732,0.58,-0.046,-0.908,63,48,REST
485,265584,99586,0.586,-0.043,-0.917,63,48,REST
486,266651,98978,0.6,-0.04,-0.931,63,48,REST
487,247563,98392,0.615,-0.046,-0.945,63,48,REST
488,216348,98323,0.652,-0.055,-0.962,63,48,REST
489,207197,102205,0.667,-0.06,-0.981,63,48,REST
490,220626,110221,0.583,-0.072,-0.912,63,48,REST
491,336571,97779,0.527,-0.069,-0.709,64,48,REST
