Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
459,141207,135224,-0.982,-0.03,-0.218,70,99,REST
460,141264,135274,-0.979,-0.026,-0.215,70,99,REST
461,141322,135367,-0.978,-0.025,-0.214,70,99,REST
462,141315,135357,-0.98,-0.026,-0.214,70,99,REST
463,141254,135328,-0.982,-0.026,-0.211,70,99,REST
464,141212,135337,-0.985,-0.024,-0.208,70,99,REST
465,141184,135368,-0.986,-0.022,-0.208,70,99,REST
466,141226,135396,-0.985,-0.021,-0.214,70,99,REST
467,141206,135372,-0.983,-0.022,-0.22,70,99,REST
468,141257,135410,-0.983,-0.023,-0.22,70,99,REST
469,141133,135283,-0.985,-0.022,-0.221,70,99,REST
470,140955,135069,-0.986,-0.021,-0.222,70,99,REST
471,140947,135002,-0.984,-0.021,-0.222,70,99,REST
472,140887,134945,-0.984,-0.024,-0.222,70,99,REST
473,140830,134872,-0.983,-0.025,-0.224,70,99,REST
474,140820,134794,-0.982,-0.023,-0.227,70,99,REST
475,140787,134731,-0.982,-0.023,-0.229,70,99,REST
476,140798,134710,-0.983,-0.025,-0.228,70,99,REST
477,140809,134697,-0.983,-0.026,-0.226,70,99,REST
478,140784,134667,-0.983,-0.027,-0.226,70,99,REST
479,140738,134628,-0.983,-0.028,-0.226,70,99,REST
480,140747,134614,-0.983,-0.028,-0.226,70,99,REST
481,140761,134621,-0.982,-0.028,-0.226,70,99,REST
482,140759,134623,-0.982,-0.027,-0.226,70,99,REST
483,140789,134636,-0.982,-0.025,-0.227,70,99,REST
484,140786,134632,-0.981,-0.024,-0.227,70,99,REST
485,140800,134678,-0.981,-0.025,-0.226,70,99,REST
486,140843,134732,-0.981,-0.025,-0.225,71,99,REST
487,140797,134724,-0.982,-0.024,-0.227,71,99,REST
488,140816,134767,-0.984,-0.021,-0.228,71,99,REST
489,140816,134724,-0.983,-0.019,-0.228,71,99,REST
490,140627,134469,-0.983,-0.021,-0.229,71,99,REST
491,140488,134290,-0.983,-0.023,-0.228,71,99,REST
492,140426,134147,-0.982,-0.021,-0.226,71,99,REST
493,140388,134062,-0.982,-0.019,-0.224,71,99,REST
494,140318,133918,-0.981,-0.02,-0.225,71,99,REST
495,140225,133774,-0.981,-0.021,-0.226,71,99,REST
496,140146,133687,-0.981,-0.02,-0.223,71,99,REST
497,140099,133669,-0.982,-0.019,-0.221,71,99,REST
498,140036,133561,-0.983,-0.018,-0.222,71,99,REST
499,139963,133479,-0.984,-0.019,-0.222,71,99,REST
500,139891,133424,-0.984,-0.018,-0.221,71,99,REST
501,139862,133395,-0.982,-0.016,-0.222,71,99,REST
502,139803,133366,-0.983,-0.015,-0.222,71,99,REST
503,139761,133342,-0.981,-0.013,-0.221,71,99,REST
504,139776,133334,-0.981,-0.013,-0.221,71,99,REST
505,139800,133387,-0.982,-0.013,-0.221,71,99,REST
506,139805,133426,-0.983,-0.012,-0.221,71,99,REST
507,139856,133470,-0.983,-0.013,-0.222,71,99,REST
508,139818,133426,-0.984,-0.014,-0.222,71,99,REST
509,139661,133202,-0.985,-0.014,-0.222,71,99,REST
510,139562,133014,-0.985,-0.013,-0.221,71,99,REST
511,139509,132898,-0.984,-0.012,-0.222,71,99,REST
512,139474,132792,-0.982,-0.013,-0.223,71,99,REST
513,139443,132701,-0.981,-0.014,-0.223,71,99,REST
514,139421,132656,-0.983,-0.014,-0.222,71,99,REST
515,139393,132627,-0.984,-0.013,-0.22,71,99,REST
516,139418,132645,-0.984,-0.014,-0.22,71,99,REST
517,139364,132605,-0.985,-0.016,-0.221,71,99,REST
518,139287,132556,-0.985,-0.016,-0.22,71,99,REST
519,139440,132580,-0.984,-0.015,-0.219,71,99,REST
520,139450,132622,-0.984,-0.015,-0.219,71,99,REST
521,139465,132669,-0.983,-0.014,-0.22,71,99,REST
522,139495,132712,-0.983,-0.014,-0.22,71,99,REST
523,139513,132766,-0.983,-0.014,-0.22,71,99,REST
524,139503,132805,-0.983,-0.013,-0.22,71,99,REST
525,139393,132754,-0.984,-0.013,-0.219,71,99,REST
526,139157,132597,-0.984,-0.015,-0.219,71,99,REST
527,138945,132369,-0.985,-0.016,-0.219,71,99,REST
528,138844,132202,-0.985,-0.016,-0.218,71,99,REST
529,138821,132141,-0.984,-0.016,-0.218,71,99,REST
530,138803,132108,-0.983,-0.015,-0.22,71,99,REST
531,138782,132046,-0.983,-0.016,-0.22,71,99,REST
532,138760,132028,-0.983,-0.015,-0.219,71,99,REST
533,138739,132034,-0.983,-0.014,-0.218,71,99,REST
534,138770,132053,-0.983,-0.014,-0.218,71,99,REST
535,138761,132050,-0.983,-0.015,-0.219,71,99,REST
536,138739,132047,-0.983,-0.016,-0.218,71,99,REST
537,138754,132071,-0.984,-0.015,-0.217,71,99,REST
538,138761,132104,-0.985,-0.014,-0.218,71,99,REST
539,138785,132138,-0.985,-0.014,-0.218,71,99,REST
540,138827,132196,-0.985,-0.014,-0.218,71,99,REST
541,138832,132228,-0.983,-0.014,-0.217,71,99,REST
542,138863,132290,-0.982,-0.014,-0.217,71,99,REST
543,138916,132354,-0.983,-0.013,-0.218,71,99,REST
544,138926,132367,-0.984,-0.014,-0.218,71,99,REST
545,138812,132215,-0.985,-0.014,-0.217,71,99,REST
546,138680,132020,-0.986,-0.014,-0.217,71,99,REST
547,138581,131892,-0.986,-0.014,-0.217,71,99,REST
548,138552,131844,-0.985,-0.013,-0.217,71,99,REST
549,138534,131792,-0.984,-0.012,-0.218,71,99,REST
550,138460,131701,-0.982,-0.012,-0.218,71,99,REST
551,138423,131685,-0.982,-0.011,-0.216,71,99,REST
552,138427,131679,-0.983,-0.012,-0.217,71,99,REST
553,138418,131682,-0.983,-0.013,-0.217,71,99,REST
554,138367,131646,-0.984,-0.015,-0.217,71,99,REST
555,138377,131651,-0.986,-0.014,-0.216,71,99,REST
556,138402,131690,-0.985,-0.014,-0.216,71,99,REST
557,138420,131746,-0.984,-0.014,-0.217,72,99,REST
558,138451,131772,-0.984,-0.013,-0.217,72,99,REST
559,138479,131813,-0.983,-0.012,-0.217,72,99,REST
560,138549,131871,-0.982,-0.01,-0.218,72,99,REST
561,138608,131909,-0.983,-0.011,-0.218,72,99,REST
562,138675,131988,-0.983,-0.011,-0.217,72,99,REST
563,138738,132076,-0.985,-0.01,-0.217,72,99,REST
564,138812,132125,-0.985,-0.01,-0.218,72,99,REST
565,138777,132060,-0.985,-0.011,-0.219,72,99,REST
566,138620,131877,-0.986,-0.012,-0.218,72,99,REST
567,138563,131789,-0.986,-0.011,-0.218,72,99,REST
568,138526,131739,-0.985,-0.009,-0.218,71,99,REST
569,138496,131702,-0.983,-0.009,-0.218,71,99,REST
570,138475,131632,-0.982,-0.01,-0.219,71,99,REST
571,138442,131610,-0.983,-0.011,-0.218,71,99,REST
572,138414,131590,-0.985,-0.01,-0.217,71,99,REST
573,138451,131608,-0.985,-0.009,-0.217,71,99,REST
574,138450,131612,-0.985,-0.01,-0.218,71,99,REST
575,138402,131593,-0.986,-0.01,-0.218,71,99,REST
576,138460,131640,-0.985,-0.009,-0.217,71,99,REST
577,138542,131710,-0.983,-0.008,-0.216,71,99,REST
578,138580,131761,-0.982,-0.01,-0.217,71,99,REST
579,138618,131749,-0.983,-0.012,-0.218,71,99,REST
580,138636,131769,-0.984,-0.011,-0.217,71,99,REST
581,138669,131826,-0.986,-0.01,-0.216,71,99,REST
582,138751,131914,-0.986,-0.008,-0.217,71,99,REST
583,138833,132003,-0.986,-0.007,-0.218,71,99,REST
584,138918,132103,-0.985,-0.007,-0.219,71,99,REST
585,139007,132177,-0.983,-0.006,-0.22,71,99,REST
586,138986,132112,-0.983,-0.008,-0.22,71,99,REST
587,138913,132035,-0.985,-0.01,-0.218,71,99,REST
588,138929,132022,-0.986,-0.01,-0.216,71,99,REST
589,138947,132021,-0.985,-0.008,-0.217,71,99,REST
590,138951,132032,-0.984,-0.006,-0.218,71,99,REST
591,138988,132066,-0.984,-0.006,-0.217,71,99,REST
592,139069,132149,-0.984,-0.004,-0.215,71,99,REST
593,139161,132228,-0.983,-0.003,-0.215,71,99,REST
594,139218,132282,-0.982,-0.006,-0.213,71,99,REST
595,139233,132309,-0.983,-0.009,-0.213,71,99,REST
596,139258,132343,-0.984,-0.008,-0.212,71,99,REST
597,139327,132405,-0.985,-0.006,-0.211,71,99,REST
598,139394,132488,-0.985,-0.005,-0.211,71,99,REST
599,139442,132560,-0.986,-0.005,-0.212,71,99,REST
600,139513,132639,-0.985,-0.005,-0.213,71,99,REST
601,139593,132735,-0.984,-0.005,-0.213,71,99,REST
602,139632,132792,-0.983,-0.005,-0.214,71,99,REST
603,139722,132902,-0.983,-0.006,-0.214,71,99,REST
604,139835,133017,-0.984,-0.006,-0.214,71,99,REST
605,139941,133136,-0.985,-0.006,-0.214,71,99,REST
606,140067,133241,-0.985,-0.006,-0.214,71,99,REST
607,140041,133185,-0.985,-0.007,-0.214,71,99,REST
608,139962,133097,-0.986,-0.008,-0.215,71,99,REST
609,140006,133101,-0.986,-0.007,-0.214,71,99,REST
610,140045,133118,-0.985,-0.006,-0.214,71,99,REST
611,140091,133130,-0.984,-0.006,-0.215,71,99,REST
612,140138,133136,-0.983,-0.007,-0.216,71,99,REST
613,140190,133178,-0.984,-0.008,-0.214,71,99,REST
614,140233,133216,-0.985,-0.01,-0.214,71,99,REST
615,140286,133237,-0.985,-0.01,-0.214,71,99,REST
616,140304,133269,-0.985,-0.01,-0.214,71,99,REST
617,140334,133277,-0.984,-0.008,-0.213,71,99,REST
618,140441,133383,-0.984,-0.008,-0.213,71,99,REST
619,140518,133453,-0.984,-0.008,-0.214,71,99,REST
620,140617,133563,-0.984,-0.009,-0.214,71,99,REST
621,140727,133643,-0.985,-0.01,-0.214,71,99,REST
622,140791,133718,-0.984,-0.009,-0.214,71,99,REST
623,140865,133790,-0.984,-0.007,-0.215,71,99,REST
624,140980,133880,-0.984,-0.008,-0.215,71,99,REST
625,141083,133983,-0.984,-0.009,-0.215,71,99,REST
626,141177,134084,-0.985,-0.009,-0.215,71,99,REST
627,141284,134176,-0.985,-0.008,-0.216,71,99,REST
628,141328,134241,-0.985,-0.009,-0.216,71,99,REST
629,141250,134135,-0.986,-0.009,-0.217,71,99,REST
630,141144,133983,-0.986,-0.01,-0.216,71,99,REST
631,141133,133960,-0.985,-0.009,-0.216,71,99,REST
632,141170,133977,-0.984,-0.008,-0.216,71,99,REST
633,141213,133978,-0.984,-0.009,-0.218,71,99,REST
634,141182,133922,-0.983,-0.01,-0.217,71,99,REST
635,141199,133938,-0.984,-0.01,-0.216,71,99,REST
636,141262,133969,-0.984,-0.009,-0.214,71,99,REST
637,141313,134008,-0.985,-0.009,-0.215,71,99,REST
638,141302,134000,-0.986,-0.01,-0.216,71,99,REST
639,141319,133997,-0.986,-0.01,-0.215,71,99,REST
640,141348,134039,-0.985,-0.009,-0.215,72,99,REST
641,141353,134062,-0.984,-0.008,-0.216,72,99,REST
642,141357,134031,-0.985,-0.009,-0.216,72,99,REST
643,141349,134060,-0.984,-0.009,-0.216,72,99,REST
644,141356,134058,-0.984,-0.009,-0.215,72,99,REST
645,141389,134102,-0.984,-0.009,-0.214,72,99,REST
646,141421,134149,-0.984,-0.009,-0.214,72,99,REST
647,141430,134165,-0.985,-0.008,-0.214,72,99,REST
648,141478,134196,-0.985,-0.008,-0.213,72,99,REST
649,141503,134234,-0.985,-0.007,-0.213,72,99,REST
650,141520,134266,-0.985,-0.007,-0.214,72,99,REST
651,141527,134239,-0.984,-0.008,-0.214,72,99,REST
652,141386,134072,-0.985,-0.008,-0.214,72,99,REST
653,141288,133954,-0.986,-0.007,-0.214,72,99,REST
654,141309,133942,-0.985,-0.006,-0.213,72,99,REST
655,141327,133913,-0.984,-0.006,-0.214,72,99,REST
656,141296,133853,-0.984,-0.006,-0.214,72,99,REST
657,141291,133790,-0.985,-0.006,-0.213,72,99,REST
658,141301,133790,-0.986,-0.006,-0.212,72,99,REST
659,141335,133807,-0.985,-0.006,-0.211,72,99,REST
660,141349,133792,-0.985,-0.007,-0.212,72,99,REST
661,141312,133753,-0.986,-0.008,-0.211,72,99,REST
662,141304,133762,-0.986,-0.006,-0.21,72,99,REST
663,141331,133771,-0.985,-0.004,-0.21,72,99,REST
664,141366,133790,-0.984,-0.003,-0.211,72,99,REST
665,141358,133777,-0.985,-0.004,-0.211,72,99,REST
666,141362,133777,-0.986,-0.005,-0.211,72,99,REST
667,141386,133788,-0.985,-0.004,-0.21,72,99,REST
668,141411,133844,-0.985,-0.004,-0.211,72,99,REST
669,141455,133879,-0.985,-0.005,-0.211,72,99,REST
670,141476,133930,-0.985,-0.006,-0.211,72,99,REST
671,141514,134004,-0.985,-0.005,-0.211,72,99,REST
672,141581,134079,-0.986,-0.004,-0.211,72,99,REST
673,141649,134175,-0.985,-0.003,-0.212,72,99,REST
674,141615,134121,-0.985,-0.002,-0.213,72,99,REST
675,141515,133985,-0.986,-0.003,-0.214,72,99,REST
676,141498,133950,-0.985,-0.003,-0.212,72,99,REST
677,141494,133931,-0.986,-0.003,-0.212,72,99,REST
678,141536,133928,-0.985,-0.004,-0.213,72,99,REST
679,141505,133888,-0.984,-0.004,-0.213,72,99,REST
680,141517,133912,-0.985,-0.004,-0.212,72,99,REST
681,141566,133953,-0.986,-0.004,-0.212,72,99,REST
682,141615,133988,-0.985,-0.003,-0.213,72,99,REST
683,141618,134000,-0.985,-0.005,-0.213,72,99,REST
684,141624,134017,-0.985,-0.005,-0.212,72,99,REST
685,141649,134072,-0.984,-0.004,-0.211,72,99,REST
686,141685,134124,-0.984,-0.003,-0.211,72,99,REST
687,141739,134175,-0.985,-0.004,-0.212,72,99,REST
688,141758,134226,-0.985,-0.004,-0.213,72,99,REST
689,141795,134284,-0.984,-0.003,-0.212,72,99,REST
690,141864,134353,-0.984,-0.003,-0.213,72,99,REST
691,141890,134407,-0.985,-0.004,-0.213,72,99,REST
692,141895,134491,-0.986,-0.005,-0.213,72,99,REST
693,141938,134571,-0.986,-0.005,-0.212,72,99,REST
694,141994,134631,-0.986,-0.005,-0.213,72,99,REST
695,141957,134590,-0.986,-0.006,-0.213,72,99,REST
696,141827,134443,-0.986,-0.007,-0.213,72,99,REST
697,141717,134332,-0.987,-0.007,-0.213,72,99,REST
698,141699,134265,-0.987,-0.006,-0.214,72,99,REST
699,141702,134221,-0.985,-0.005,-0.214,72,99,REST
700,141669,134143,-0.984,-0.006,-0.216,73,99,REST
701,141655,134103,-0.983,-0.006,-0.215,73,99,REST
702,141671,134107,-0.984,-0.006,-0.214,73,99,REST
703,141680,134112,-0.985,-0.006,-0.212,73,99,REST
704,141663,134080,-0.985,-0.007,-0.213,73,99,REST
705,141638,134037,-0.985,-0.009,-0.214,73,99,REST
706,141648,134061,-0.985,-0.008,-0.213,73,99,REST
707,141668,134079,-0.984,-0.007,-0.212,73,99,REST
708,141680,134081,-0.985,-0.007,-0.213,73,99,REST
709,141677,134100,-0.985,-0.007,-0.213,73,99,REST
710,141690,134143,-0.984,-0.008,-0.213,73,99,REST
711,141725,134203,-0.984,-0.007,-0.213,73,99,REST
712,141729,134228,-0.984,-0.008,-0.213,73,99,REST
713,141733,134246,-0.985,-0.009,-0.213,73,99,REST
714,141757,134254,-0.985,-0.009,-0.214,73,99,REST
715,141779,134284,-0.986,-0.008,-0.215,73,99,REST
716,141788,134294,-0.985,-0.007,-0.215,73,99,REST
717,141672,134084,-0.985,-0.008,-0.215,73,99,REST
718,141518,133844,-0.986,-0.009,-0.215,73,99,REST
719,141427,133670,-0.986,-0.009,-0.215,73,99,REST
720,141416,133570,-0.985,-0.008,-0.214,73,99,REST
721,141365,133445,-0.984,-0.007,-0.215,73,99,REST
722,141291,133283,-0.984,-0.008,-0.216,73,99,REST
723,141270,133181,-0.984,-0.008,-0.215,73,99,REST
724,141252,133123,-0.985,-0.008,-0.213,73,99,REST
725,141247,133081,-0.985,-0.008,-0.212,73,99,REST
726,141190,132986,-0.986,-0.009,-0.214,73,99,REST
727,141136,132927,-0.985,-0.007,-0.212,73,99,REST
728,141139,132931,-0.985,-0.007,-0.212,73,99,REST
729,141147,132909,-0.985,-0.006,-0.213,73,99,REST
730,141123,132904,-0.985,-0.007,-0.213,73,99,REST
731,141107,132889,-0.984,-0.007,-0.212,73,99,REST
732,141119,132894,-0.984,-0.007,-0.212,73,99,REST
733,141119,132914,-0.984,-0.007,-0.213,73,99,REST
734,141105,132912,-0.986,-0.007,-0.213,73,99,REST
735,141141,132945,-0.986,-0.007,-0.212,73,99,REST
736,141136,132960,-0.987,-0.007,-0.212,73,99,REST
737,141159,132993,-0.986,-0.007,-0.212,73,99,REST
738,141089,132886,-0.985,-0.008,-0.213,73,99,REST
739,140892,132589,-0.985,-0.008,-0.214,73,99,REST
740,140750,132343,-0.985,-0.007,-0.214,73,99,REST
741,140691,132172,-0.984,-0.006,-0.215,73,99,REST
742,140623,132004,-0.984,-0.006,-0.216,73,99,REST
743,140482,131787,-0.984,-0.007,-0.216,73,99,REST
744,140425,131675,-0.984,-0.008,-0.213,73,99,REST
745,140384,131620,-0.985,-0.008,-0.212,73,99,REST
746,140357,131601,-0.985,-0.009,-0.213,73,99,REST
747,140316,131551,-0.985,-0.009,-0.213,73,99,REST
748,140239,131481,-0.985,-0.008,-0.213,73,99,REST
749,140210,131481,-0.984,-0.007,-0.211,73,99,REST
750,140212,131496,-0.984,-0.007,-0.213,73,99,REST
751,140193,131505,-0.984,-0.008,-0.215,73,99,REST
752,140157,131484,-0.985,-0.007,-0.215,73,99,REST
753,140144,131520,-0.985,-0.006,-0.214,73,99,REST
754,140143,131557,-0.983,-0.006,-0.215,73,99,REST
755,140152,131575,-0.982,-0.008,-0.216,73,99,REST
756,140162,131613,-0.984,-0.01,-0.215,73,99,REST
757,140152,131650,-0.986,-0.009,-0.214,73,99,REST
758,140193,131726,-0.986,-0.007,-0.214,73,99,REST
759,140245,131786,-0.986,-0.008,-0.216,73,99,REST
760,140106,131602,-0.986,-0.01,-0.218,73,99,REST
761,139993,131426,-0.985,-0.01,-0.218,73,99,REST
762,139947,131320,-0.985,-0.009,-0.218,73,99,REST
763,139873,131259,-0.985,-0.009,-0.22,73,99,REST
764,139824,131213,-0.984,-0.008,-0.221,73,99,REST
765,139804,131179,-0.984,-0.007,-0.22,73,99,REST
766,139778,131220,-0.985,-0.007,-0.218,73,99,REST
767,139779,131239,-0.985,-0.007,-0.215,73,99,REST
768,139778,131275,-0.985,-0.007,-0.215,73,99,REST
769,139735,131289,-0.985,-0.008,-0.214,73,99,REST
770,139731,131370,-0.983,-0.007,-0.211,73,99,REST
771,139785,131479,-0.983,-0.005,-0.212,73,99,REST
772,139780,131526,-0.984,-0.005,-0.214,73,99,REST
773,139798,131601,-0.984,-0.004,-0.214,73,99,REST
774,139849,131685,-0.984,-0.004,-0.213,73,99,REST
775,139889,131796,-0.984,-0.003,-0.212,73,99,REST
776,139916,131867,-0.985,-0.004,-0.212,73,99,REST
777,139933,131940,-0.985,-0.004,-0.211,72,99,REST
778,139962,132017,-0.985,-0.002,-0.21,72,99,REST
779,139963,132045,-0.985,-0.002,-0.21,72,99,REST
780,139838,131898,-0.986,-0.003,-0.21,72,99,REST
781,139722,131780,-0.986,-0.003,-0.21,72,99,REST
782,139644,131704,-0.986,-0.003,-0.21,72,99,REST
783,139621,131669,-0.984,-0.004,-0.21,72,99,REST
784,139579,131639,-0.984,-0.004,-0.21,72,99,REST
785,139536,131625,-0.985,-0.004,-0.21,72,99,REST
786,139547,131669,-0.986,-0.004,-0.209,72,99,REST
787,139576,131746,-0.987,-0.005,-0.208,72,99,REST
788,139567,131782,-0.987,-0.006,-0.209,72,99,REST
789,139544,131801,-0.987,-0.006,-0.21,72,99,REST
790,139559,131873,-0.986,-0.004,-0.21,72,99,REST
791,139572,131961,-0.985,-0.004,-0.211,72,99,REST
792,139599,132017,-0.985,-0.005,-0.212,72,99,REST
793,139631,132108,-0.985,-0.005,-0.212,72,99,REST
794,139654,132164,-0.985,-0.005,-0.212,72,99,REST
795,139692,132232,-0.985,-0.006,-0.212,72,99,REST
796,139720,132293,-0.985,-0.007,-0.211,72,99,REST
797,139736,132375,-0.986,-0.007,-0.211,72,99,REST
798,139788,132420,-0.986,-0.007,-0.211,72,99,REST
799,139665,132283,-0.985,-0.009,-0.212,72,99,REST
800,139509,132120,-0.986,-0.01,-0.212,72,99,REST
801,139431,132026,-0.986,-0.009,-0.212,72,99,REST
802,139385,131983,-0.985,-0.008,-0.212,72,99,REST
803,139336,131925,-0.983,-0.008,-0.213,72,99,REST
804,139235,131837,-0.984,-0.009,-0.214,72,99,REST
805,139208,131845,-0.984,-0.01,-0.213,72,99,REST
806,139210,131868,-0.985,-0.009,-0.212,72,99,REST
807,139213,131878,-0.986,-0.009,-0.212,72,99,REST
808,139163,131841,-0.987,-0.011,-0.213,72,99,REST
809,139139,131853,-0.986,-0.012,-0.212,72,99,REST
810,139191,131923,-0.985,-0.01,-0.211,72,99,REST
811,139182,131947,-0.985,-0.01,-0.213,72,99,REST
812,139174,131989,-0.986,-0.01,-0.213,72,99,REST
813,139216,132049,-0.985,-0.01,-0.213,72,99,REST
814,139213,132084,-0.985,-0.01,-0.213,72,99,REST
815,139223,132126,-0.985,-0.01,-0.213,72,99,REST
816,139262,132170,-0.986,-0.01,-0.213,72,99,REST
817,139283,132220,-0.986,-0.01,-0.213,72,99,REST
818,139223,132140,-0.986,-0.01,-0.213,72,99,REST
819,139073,131946,-0.987,-0.01,-0.213,72,99,REST
820,138957,131815,-0.987,-0.011,-0.212,72,99,REST
821,138875,131740,-0.986,-0.011,-0.212,72,99,REST
822,138828,131672,-0.985,-0.01,-0.212,72,99,REST
823,138728,131557,-0.985,-0.01,-0.214,72,99,REST
824,138663,131504,-0.984,-0.01,-0.213,72,99,REST
825,138656,131490,-0.985,-0.011,-0.211,72,99,REST
826,138670,131518,-0.985,-0.011,-0.21,72,99,REST
827,138615,131477,-0.986,-0.011,-0.211,72,99,REST
828,138611,131476,-0.986,-0.012,-0.211,72,99,REST
829,138605,131501,-0.986,-0.011,-0.21,72,99,REST
830,138633,131554,-0.986,-0.01,-0.209,72,99,REST
831,138650,131590,-0.986,-0.01,-0.21,72,99,REST
832,138654,131605,-0.986,-0.01,-0.21,72,99,REST
833,138667,131636,-0.986,-0.009,-0.21,72,99,REST
834,138695,131659,-0.985,-0.008,-0.209,72,99,REST
835,138700,131670,-0.985,-0.008,-0.21,72,99,REST
836,138733,131718,-0.985,-0.007,-0.211,72,99,REST
837,138787,131769,-0.985,-0.006,-0.211,72,99,REST
838,138723,131679,-0.985,-0.007,-0.211,72,99,REST
839,138528,131436,-0.986,-0.007,-0.21,72,99,REST
840,138423,131292,-0.987,-0.006,-0.209,72,99,REST
841,138365,131201,-0.987,-0.005,-0.209,72,99,REST
842,138317,131147,-0.985,-0.006,-0.211,72,99,REST
843,138286,131067,-0.984,-0.006,-0.21,72,99,REST
844,138250,131051,-0.985,-0.006,-0.209,72,99,REST
845,138260,131085,-0.985,-0.005,-0.208,72,99,REST
846,138290,131114,-0.986,-0.005,-0.208,72,99,REST
847,138254,131106,-0.986,-0.006,-0.209,72,99,REST
848,138214,131091,-0.986,-0.005,-0.208,72,99,REST
849,138252,131146,-0.986,-0.004,-0.208,72,99,REST
850,138258,131171,-0.985,-0.004,-0.208,72,99,REST
851,138289,131227,-0.985,-0.004,-0.209,72,99,REST
852,138320,131275,-0.985,-0.004,-0.209,72,99,REST
853,138365,131335,-0.985,-0.003,-0.209,72,99,REST
854,138388,131396,-0.985,-0.003,-0.209,72,99,REST
855,138459,131468,-0.985,-0.003,-0.209,72,99,REST
856,138501,131540,-0.986,-0.003,-0.209,72,99,REST
857,138552,131620,-0.987,-0.003,-0.208,72,99,REST
858,138532,131566,-0.987,-0.004,-0.207,72,99,REST
859,138415,131440,-0.987,-0.004,-0.206,72,99,REST
860,138359,131383,-0.986,-0.003,-0.206,72,99,REST
861,138349,131334,-0.985,-0.003,-0.208,72,99,REST
862,138336,131317,-0.984,-0.003,-0.208,72,99,REST
863,138305,131301,-0.985,-0.003,-0.208,72,99,REST
864,138321,131334,-0.986,-0.002,-0.208,72,99,REST
865,138369,131398,-0.986,-0.002,-0.208,72,99,REST
866,138416,131450,-0.985,-0.004,-0.208,72,99,REST
867,138424,131484,-0.985,-0.006,-0.207,72,99,REST
868,138434,131511,-0.984,-0.006,-0.206,72,99,REST
869,138505,131616,-0.984,-0.005,-0.206,72,99,REST
870,138575,131682,-0.985,-0.005,-0.207,72,99,REST
871,138651,131787,-0.986,-0.006,-0.208,72,99,REST
872,138694,131862,-0.986,-0.006,-0.208,72,99,REST
873,138761,131941,-0.985,-0.006,-0.208,72,99,REST
874,138815,132013,-0.985,-0.006,-0.209,72,99,REST
875,138860,132087,-0.985,-0.007,-0.209,72,99,REST
876,138930,132174,-0.985,-0.007,-0.209,72,99,REST
877,138971,132241,-0.985,-0.007,-0.209,72,99,REST
878,138951,132200,-0.984,-0.008,-0.21,72,99,REST
879,138838,132033,-0.986,-0.01,-0.21,72,99,REST
880,138760,131971,-0.986,-0.01,-0.209,72,99,REST
881,138735,131953,-0.985,-0.009,-0.21,72,99,REST
882,138726,131912,-0.984,-0.01,-0.211,72,99,REST
883,138684,131870,-0.984,-0.011,-0.212,72,99,REST
884,138648,131862,-0.985,-0.01,-0.212,72,99,REST
885,138705,131925,-0.985,-0.009,-0.211,72,99,REST
886,138737,131955,-0.984,-0.009,-0.211,72,99,REST
887,138724,131956,-0.985,-0.01,-0.212,72,99,REST
888,138739,131970,-0.985,-0.011,-0.211,72,99,REST
889,138759,132015,-0.985,-0.011,-0.211,72,99,REST
890,138786,132075,-0.985,-0.01,-0.211,72,99,REST
891,138833,132130,-0.985,-0.01,-0.213,72,99,REST
892,138866,132211,-0.985,-0.011,-0.213,72,99,REST
893,138894,132253,-0.984,-0.011,-0.212,72,99,REST
894,138954,132310,-0.984,-0.01,-0.212,72,99,REST
895,138985,132363,-0.984,-0.011,-0.212,72,99,REST
896,139009,132402,-0.984,-0.012,-0.211,72,99,REST
897,139065,132474,-0.985,-0.012,-0.211,72,99,REST
898,139103,132516,-0.986,-0.01,-0.212,72,99,REST
899,139126,132539,-0.985,-0.01,-0.212,72,99,REST
900,139008,132373,-0.985,-0.011,-0.212,72,99,REST
901,138922,132268,-0.985,-0.012,-0.211,72,99,REST
902,138859,132192,-0.985,-0.012,-0.21,72,99,REST
903,138864,132178,-0.985,-0.012,-0.21,72,99,REST
904,138828,132099,-0.984,-0.01,-0.212,72,99,REST
905,138771,132038,-0.984,-0.01,-0.213,72,99,REST
906,138784,132046,-0.985,-0.01,-0.211,72,99,REST
907,138828,132103,-0.985,-0.009,-0.21,72,99,REST
908,138847,132115,-0.984,-0.008,-0.211,72,99,REST
909,138844,132100,-0.985,-0.01,-0.212,72,99,REST
910,138826,132106,-0.985,-0.01,-0.21,72,99,REST
911,138859,132158,-0.985,-0.009,-0.208,72,99,REST
912,138909,132190,-0.985,-0.008,-0.209,72,99,REST
913,138942,132231,-0.984,-0.007,-0.209,72,99,REST
914,138961,132274,-0.985,-0.008,-0.208,72,99,REST
915,139014,132304,-0.986,-0.008,-0.208,72,99,REST
916,139026,132349,-0.986,-0.007,-0.208,72,99,REST
917,139037,132383,-0.986,-0.007,-0.208,72,99,REST
918,139097,132432,-0.986,-0.006,-0.208,72,99,REST
919,139116,132467,-0.986,-0.005,-0.208,72,99,REST
920,139165,132538,-0.986,-0.004,-0.207,72,99,REST
921,139238,132622,-0.986,-0.004,-0.207,72,99,REST
922,139168,132524,-0.985,-0.004,-0.208,72,99,REST
