Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
1023,150622,109874,0.477,0.207,0.847,84,86,REST
1024,150732,109945,0.475,0.212,0.847,84,86,REST
1025,150700,109917,0.475,0.212,0.847,84,86,REST
1026,150688,109877,0.475,0.212,0.847,84,86,REST
1027,150659,109885,0.474,0.21,0.847,84,86,REST
1028,150755,109953,0.474,0.209,0.846,84,86,REST
1029,150791,110059,0.475,0.21,0.846,84,86,REST
1030,150853,110150,0.475,0.21,0.847,84,86,REST
1031,150786,110119,0.477,0.21,0.848,84,87,REST
1032,150598,109906,0.479,0.209,0.849,84,87,REST
1033,150387,109767,0.478,0.209,0.847,84,87,REST
1034,150417,109818,0.476,0.208,0.844,84,87,REST
1035,150424,109830,0.476,0.207,0.844,84,87,REST
1036,150560,109936,0.476,0.205,0.844,84,87,REST
1037,150702,110078,0.477,0.205,0.844,84,87,REST
1038,150939,110241,0.477,0.206,0.847,84,87,REST
1039,151397,110570,0.476,0.207,0.848,84,87,REST
1040,151776,110874,0.475,0.207,0.846,84,87,REST
1041,151963,111046,0.475,0.206,0.845,84,87,REST
1042,152089,111212,0.479,0.204,0.846,84,87,REST
1043,152283,111330,0.484,0.205,0.844,84,87,REST
1044,152478,111476,0.483,0.206,0.844,84,87,REST
1045,152819,111662,0.479,0.209,0.847,84,87,REST
1046,152822,111660,0.476,0.21,0.848,84,87,REST
1047,152705,111514,0.475,0.21,0.847,84,87,REST
1048,152529,111364,0.477,0.206,0.849,84,87,REST
1049,152478,111318,0.479,0.202,0.849,84,87,REST
1050,152566,111414,0.479,0.202,0.847,84,87,REST
1051,152643,111440,0.478,0.205,0.848,84,87,REST
1052,152598,111413,0.476,0.206,0.849,84,87,REST
1053,152577,111414,0.475,0.204,0.848,84,87,REST
1054,152589,111395,0.475,0.201,0.849,84,87,REST
1055,152616,111448,0.476,0.201,0.849,84,89,REST
1056,152746,111546,0.477,0.204,0.846,84,89,REST
1057,152707,111551,0.477,0.205,0.846,84,90,REST
1058,152641,111454,0.477,0.204,0.848,84,90,REST
1059,152527,111400,0.476,0.203,0.849,84,91,REST
1060,152494,111368,0.476,0.202,0.847,84,91,REST
1061,152423,111360,0.476,0.202,0.846,84,92,REST
1062,152389,111311,0.476,0.204,0.846,84,92,REST
1063,152295,111199,0.477,0.205,0.845,84,92,REST
1064,152076,111007,0.477,0.204,0.846,84,92,REST
1065,151899,110866,0.478,0.202,0.847,84,92,REST
1066,151822,110846,0.477,0.202,0.844,84,92,REST
1067,151738,110809,0.477,0.202,0.843,84,92,REST
1068,151650,110786,0.478,0.202,0.844,84,92,REST
1069,151667,110785,0.478,0.202,0.845,84,92,REST
1070,151606,110769,0.478,0.202,0.846,84,92,REST
1071,151625,110768,0.479,0.201,0.846,84,92,REST
1072,151677,110799,0.478,0.202,0.845,84,92,REST
1073,151697,110789,0.478,0.202,0.844,84,92,REST
1074,151689,110816,0.479,0.203,0.844,84,92,REST
1075,151687,110807,0.479,0.203,0.845,84,92,REST
1076,151628,110803,0.478,0.202,0.845,84,92,REST
1077,151668,110824,0.477,0.202,0.847,84,92,REST
1078,151668,110869,0.478,0.202,0.847,84,60,REST
1079,151717,110832,0.478,0.204,0.845,84,60,REST
1080,151585,110663,0.479,0.204,0.844,84,60,REST
1081,151362,110476,0.48,0.203,0.844,84,60,REST
1082,151413,110502,0.479,0.202,0.845,84,60,REST
1083,151357,110466,0.478,0.202,0.846,84,60,REST
1084,151369,110462,0.477,0.204,0.848,84,60,REST
1085,151413,110498,0.476,0.204,0.847,84,60,REST
1086,151337,110423,0.476,0.203,0.848,84,60,REST
1087,151257,110392,0.477,0.203,0.848,84,60,REST
1088,151273,110395,0.478,0.205,0.847,84,60,REST
1089,151170,110355,0.477,0.206,0.846,84,60,REST
1090,151108,110301,0.477,0.206,0.847,84,60,REST
1091,151055,110230,0.477,0.206,0.847,84,60,REST
1092,150982,110153,0.477,0.207,0.846,84,60,REST
1093,151047,110153,0.477,0.206,0.845,84,90,REST
1094,151037,110160,0.476,0.206,0.846,84,90,REST
1095,151093,110171,0.476,0.207,0.847,84,90,REST
1096,151084,110086,0.476,0.208,0.847,84,90,REST
1097,151032,109920,0.476,0.208,0.848,84,90,REST
1098,150968,109831,0.476,0.208,0.849,84,90,REST
1099,150923,109772,0.476,0.21,0.846,84,90,REST
1100,150796,109667,0.475,0.211,0.844,84,90,REST
1101,150744,109655,0.475,0.209,0.847,84,90,REST
1102,150804,109690,0.474,0.208,0.851,84,90,REST
1103,150815,109738,0.474,0.207,0.851,84,90,REST
1104,150982,109857,0.474,0.208,0.85,84,90,REST
1105,151020,109945,0.475,0.21,0.848,84,90,REST
1106,151046,109974,0.475,0.211,0.846,84,90,REST
1107,150962,109959,0.475,0.212,0.845,84,90,REST
1108,151015,110007,0.475,0.212,0.846,84,89,REST
1109,151037,110067,0.475,0.21,0.847,84,89,REST
1110,151148,110154,0.475,0.209,0.847,84,89,REST
1111,151260,110302,0.475,0.209,0.848,84,89,REST
1112,151361,110414,0.475,0.21,0.847,84,89,REST
1113,151384,110389,0.476,0.211,0.845,84,89,REST
1114,151201,110251,0.478,0.213,0.843,84,89,REST
1115,151086,110169,0.478,0.213,0.844,84,89,REST
1116,150900,110097,0.477,0.21,0.843,84,89,REST
1117,150825,110062,0.477,0.208,0.843,84,89,REST
1118,150895,110140,0.478,0.208,0.844,84,89,REST
1119,150952,110177,0.478,0.208,0.843,84,89,REST
1120,150977,110159,0.478,0.207,0.844,84,89,REST
1121,150983,110166,0.478,0.206,0.845,84,89,REST
1122,150922,110127,0.478,0.208,0.843,84,89,REST
1123,150802,110037,0.478,0.209,0.842,84,88,REST
1124,150827,110055,0.477,0.208,0.843,84,88,REST
1125,150782,110031,0.477,0.206,0.845,84,88,REST
1126,150818,110037,0.477,0.205,0.844,84,88,REST
1127,150894,110141,0.477,0.206,0.843,84,88,REST
1128,150951,110202,0.478,0.206,0.844,84,88,REST
1129,150989,110243,0.478,0.207,0.844,84,88,REST
1130,150979,110195,0.478,0.207,0.843,84,88,REST
1131,150902,110061,0.479,0.206,0.843,84,88,REST
1132,150813,110013,0.479,0.205,0.844,84,88,REST
1133,150877,110045,0.479,0.204,0.844,84,88,REST
1134,150850,110064,0.479,0.205,0.842,84,88,REST
1135,150925,110139,0.478,0.206,0.842,84,88,REST
1136,150940,110176,0.477,0.206,0.843,84,88,REST
1137,150986,110194,0.478,0.205,0.843,84,88,REST
1138,150991,110233,0.479,0.204,0.844,84,86,REST
1139,151013,110267,0.48,0.206,0.843,84,86,REST
1140,151002,110277,0.479,0.205,0.843,85,86,REST
1141,150991,110281,0.479,0.205,0.843,85,86,REST
1142,151000,110313,0.478,0.204,0.843,85,86,REST
1143,151051,110354,0.479,0.205,0.842,85,86,REST
1144,151052,110403,0.478,0.206,0.842,85,86,REST
1145,151129,110474,0.478,0.206,0.842,85,86,REST
1146,151065,110485,0.479,0.205,0.843,85,86,REST
1147,151094,110529,0.479,0.204,0.844,85,86,REST
1148,151058,110475,0.479,0.204,0.843,85,86,REST
1149,150936,110315,0.48,0.204,0.845,85,86,REST
1150,150804,110249,0.48,0.204,0.844,85,86,REST
1151,150809,110241,0.479,0.205,0.841,85,86,REST
1152,150771,110232,0.478,0.205,0.841,85,86,REST
1153,150780,110265,0.478,0.205,0.841,85,90,REST
1154,150756,110284,0.479,0.206,0.841,85,91,REST
1155,150702,110240,0.479,0.206,0.841,85,91,REST
1156,150620,110227,0.48,0.205,0.842,85,91,REST
1157,150595,110192,0.48,0.205,0.843,85,92,REST
1158,150495,110137,0.479,0.205,0.843,85,92,REST
1159,150517,110120,0.479,0.204,0.844,85,93,REST
1160,150552,110146,0.478,0.204,0.843,85,93,REST
1161,150621,110178,0.477,0.205,0.842,85,93,REST
1162,150651,110216,0.477,0.207,0.842,85,94,REST
1163,150738,110289,0.477,0.207,0.843,85,94,REST
1164,150737,110317,0.478,0.207,0.844,85,94,REST
1165,150743,110340,0.478,0.207,0.845,85,94,REST
1166,150801,110356,0.477,0.207,0.845,85,95,REST
1167,150748,110253,0.478,0.207,0.846,85,95,REST
1168,150713,110139,0.478,0.207,0.847,85,95,REST
1169,150710,110161,0.477,0.206,0.846,85,95,REST
1170,150772,110192,0.476,0.208,0.844,85,96,REST
1171,150754,110185,0.476,0.208,0.844,85,96,REST
1172,150747,110218,0.476,0.208,0.845,85,96,REST
1173,150725,110209,0.476,0.207,0.845,85,96,REST
1174,150759,110226,0.477,0.206,0.847,85,96,REST
1175,150811,110288,0.477,0.206,0.846,85,96,REST
1176,150861,110326,0.476,0.207,0.845,85,97,REST
1177,150779,110344,0.476,0.207,0.846,85,97,REST
1178,150830,110383,0.476,0.206,0.847,85,97,REST
1179,150833,110433,0.476,0.206,0.846,85,97,REST
1180,150896,110501,0.475,0.205,0.845,85,97,REST
1181,150921,110599,0.476,0.206,0.845,85,97,REST
1182,151035,110712,0.476,0.206,0.845,85,97,REST
1183,151039,110803,0.477,0.206,0.845,85,97,REST
1184,151098,110862,0.477,0.205,0.846,85,98,REST
1185,151016,110799,0.477,0.206,0.845,85,98,REST
1186,150891,110638,0.478,0.206,0.845,85,98,REST
1187,150789,110596,0.479,0.205,0.845,85,98,REST
1188,150754,110627,0.478,0.204,0.843,85,98,REST
1189,150749,110619,0.477,0.205,0.843,85,98,REST
1190,150677,110628,0.477,0.205,0.843,85,98,REST
1191,150667,110623,0.478,0.206,0.842,85,98,REST
1192,150575,110589,0.479,0.205,0.842,85,98,REST
1193,150586,110583,0.48,0.204,0.843,85,98,REST
1194,150526,110556,0.48,0.205,0.842,85,98,REST
1195,150479,110528,0.48,0.204,0.842,85,98,REST
1196,150455,110497,0.479,0.204,0.842,85,98,REST
1197,150401,110457,0.479,0.203,0.842,85,98,REST
1198,150452,110478,0.479,0.203,0.841,85,98,REST
1199,150462,110522,0.48,0.203,0.84,85,93,REST
1200,150572,110592,0.48,0.203,0.84,85,93,REST
1201,150587,110645,0.48,0.203,0.84,85,93,REST
1202,150615,110680,0.481,0.203,0.841,85,93,REST
1203,150609,110653,0.482,0.204,0.841,85,93,REST
1204,150584,110546,0.482,0.204,0.842,85,93,REST
1205,150499,110470,0.482,0.203,0.843,85,93,REST
1206,150537,110503,0.481,0.202,0.842,85,93,REST
1207,150517,110523,0.48,0.203,0.84,85,93,REST
1208,150527,110555,0.479,0.204,0.84,85,93,REST
1209,150525,110587,0.479,0.204,0.84,85,93,REST
1210,150454,110577,0.48,0.204,0.84,86,93,REST
1211,150410,110550,0.482,0.203,0.841,86,93,REST
1212,150392,110553,0.484,0.202,0.841,86,93,REST
1213,150371,110551,0.484,0.203,0.84,86,93,REST
1214,150369,110568,0.483,0.203,0.84,86,92,REST
1215,150383,110589,0.482,0.202,0.841,86,92,REST
1216,150371,110604,0.482,0.201,0.84,86,92,REST
1217,150402,110631,0.482,0.202,0.84,86,92,REST
1218,150425,110696,0.482,0.203,0.839,86,92,REST
1219,150453,110718,0.483,0.204,0.839,86,92,REST
1220,150347,110688,0.483,0.204,0.841,86,92,REST
1221,150382,110668,0.484,0.204,0.841,86,92,REST
1222,150329,110565,0.484,0.203,0.841,86,92,REST
1223,150237,110427,0.484,0.203,0.843,86,92,REST
1224,150257,110438,0.483,0.202,0.844,86,96,REST
1225,150238,110439,0.481,0.203,0.842,86,96,REST
1226,150188,110389,0.48,0.204,0.84,86,96,REST
1227,150131,110380,0.48,0.204,0.84,86,96,REST
1228,150100,110361,0.481,0.204,0.84,86,97,REST
1229,150048,110331,0.483,0.204,0.841,86,97,REST
1230,150087,110321,0.484,0.203,0.843,86,97,REST
1231,150045,110295,0.482,0.203,0.844,86,97,REST
1232,150110,110304,0.48,0.202,0.844,86,97,REST
1233,150180,110349,0.48,0.203,0.844,86,97,REST
1234,150362,110419,0.479,0.203,0.844,86,97,REST
1235,150376,110435,0.478,0.204,0.843,86,98,REST
1236,150451,110466,0.478,0.206,0.842,86,98,REST
1237,150431,110479,0.479,0.207,0.841,86,98,REST
1238,150469,110510,0.479,0.207,0.842,86,98,REST
1239,150478,110493,0.478,0.206,0.844,86,98,REST
1240,150386,110327,0.478,0.206,0.845,86,98,REST
1241,150363,110254,0.479,0.206,0.846,86,98,REST
1242,150404,110288,0.479,0.206,0.845,86,98,REST
1243,150386,110273,0.477,0.206,0.843,86,98,REST
1244,150461,110348,0.476,0.206,0.844,86,98,REST
1245,150504,110400,0.476,0.207,0.845,86,98,REST
1246,150429,110402,0.476,0.208,0.844,86,98,REST
1247,150490,110423,0.476,0.207,0.845,86,98,REST
1248,150482,110495,0.476,0.207,0.846,86,98,REST
1249,150473,110528,0.476,0.206,0.844,86,99,REST
1250,150442,110543,0.477,0.206,0.844,86,99,REST
1251,150501,110592,0.478,0.205,0.845,86,99,REST
1252,150454,110594,0.477,0.206,0.845,86,99,REST
1253,150506,110648,0.477,0.206,0.843,86,99,REST
1254,150555,110740,0.477,0.205,0.843,86,99,REST
1255,150601,110827,0.477,0.204,0.845,86,99,REST
1256,150697,110923,0.479,0.205,0.843,86,99,REST
1257,150683,110854,0.479,0.205,0.843,86,99,REST
1258,150487,110728,0.48,0.205,0.844,86,99,REST
1259,150418,110668,0.48,0.205,0.843,86,99,REST
1260,150313,110630,0.479,0.204,0.842,86,99,REST
1261,150231,110602,0.479,0.204,0.841,86,99,REST
1262,150205,110597,0.479,0.202,0.842,86,99,REST
1263,150166,110580,0.479,0.201,0.843,86,99,REST
1264,150157,110557,0.48,0.201,0.843,86,99,REST
1265,150113,110541,0.482,0.202,0.841,86,99,REST
1266,150074,110492,0.482,0.202,0.84,86,99,REST
1267,149953,110423,0.481,0.201,0.841,86,99,REST
1268,149897,110350,0.481,0.2,0.842,86,99,REST
1269,149827,110303,0.481,0.2,0.842,86,99,REST
1270,149933,110349,0.481,0.2,0.841,86,99,REST
1271,149994,110412,0.481,0.201,0.841,86,99,REST
1272,150011,110439,0.481,0.202,0.84,86,99,REST
1273,150019,110427,0.482,0.203,0.838,86,88,REST
1274,149875,110260,0.484,0.203,0.838,86,88,REST
1275,149685,110065,0.485,0.202,0.84,86,88,REST
1276,149593,110004,0.484,0.201,0.84,86,88,REST
1277,149532,109981,0.482,0.201,0.839,86,88,REST
1278,149493,109974,0.482,0.201,0.839,86,88,REST
1279,149529,110028,0.482,0.201,0.838,86,88,REST
1280,149515,110040,0.485,0.202,0.838,86,88,REST
1281,149515,110023,0.487,0.203,0.838,86,88,REST
1282,149475,110041,0.487,0.203,0.837,86,88,REST
1283,149491,110048,0.486,0.202,0.837,86,88,REST
1284,149453,110043,0.485,0.202,0.838,86,88,REST
1285,149449,110050,0.485,0.201,0.839,86,88,REST
1286,149489,110096,0.485,0.201,0.839,86,88,REST
1287,149580,110168,0.484,0.201,0.838,86,88,REST
1288,149654,110231,0.483,0.201,0.838,86,89,REST
1289,149671,110302,0.483,0.201,0.839,86,89,REST
1290,149720,110324,0.484,0.202,0.838,86,89,REST
1291,149673,110207,0.486,0.202,0.838,86,89,REST
1292,149584,110082,0.486,0.201,0.84,86,89,REST
1293,149535,110083,0.484,0.2,0.841,86,89,REST
1294,149530,110067,0.483,0.201,0.841,86,89,REST
1295,149485,110036,0.482,0.201,0.841,86,89,REST
1296,149556,110081,0.483,0.201,0.84,86,97,REST
1297,149497,110047,0.483,0.201,0.84,86,97,REST
1298,149441,109990,0.484,0.201,0.841,86,97,REST
1299,149439,109978,0.484,0.202,0.84,86,97,REST
1300,149419,109985,0.484,0.202,0.841,86,98,REST
1301,149446,109940,0.482,0.2,0.843,86,98,REST
1302,149462,109977,0.48,0.2,0.844,86,98,REST
1303,149550,110010,0.48,0.2,0.845,86,98,REST
1304,149640,110086,0.48,0.201,0.844,86,98,REST
1305,149763,110147,0.481,0.202,0.842,86,98,REST
1306,149791,110206,0.481,0.204,0.841,86,98,REST
1307,149869,110219,0.481,0.204,0.841,86,98,REST
1308,149774,110073,0.482,0.204,0.841,86,98,REST
1309,149701,109900,0.485,0.204,0.844,86,98,REST
1310,149656,109835,0.483,0.204,0.843,86,98,REST
1311,149641,109783,0.48,0.204,0.842,86,98,REST
1312,149590,109747,0.479,0.204,0.843,86,98,REST
1313,149620,109721,0.478,0.205,0.843,86,99,REST
1314,149478,109593,0.479,0.205,0.842,86,99,REST
1315,149322,109475,0.479,0.204,0.843,86,99,REST
1316,149295,109421,0.48,0.204,0.843,86,99,REST
1317,149205,109412,0.479,0.203,0.843,86,99,REST
1318,149216,109407,0.479,0.202,0.843,86,99,REST
1319,149266,109486,0.479,0.202,0.843,86,99,REST
1320,149432,109609,0.479,0.202,0.841,86,99,REST
1321,149555,109751,0.479,0.202,0.839,86,99,REST
1322,149748,109912,0.479,0.202,0.842,86,99,REST
1323,149787,110017,0.479,0.203,0.845,86,99,REST
1324,149836,110040,0.479,0.204,0.844,86,99,REST
1325,149737,109968,0.48,0.204,0.842,86,99,REST
1326,149660,109928,0.481,0.201,0.843,86,99,REST
1327,149696,110042,0.482,0.198,0.844,86,99,REST
1328,149862,110156,0.484,0.197,0.843,86,99,REST
1329,150013,110291,0.484,0.199,0.844,86,99,REST
1330,150186,110382,0.482,0.2,0.843,86,99,REST
1331,150228,110404,0.481,0.201,0.842,86,99,REST
1332,150295,110419,0.481,0.2,0.843,86,99,REST
1333,150307,110427,0.482,0.2,0.841,86,99,REST
1334,150322,110436,0.482,0.201,0.84,86,99,REST
1335,150303,110414,0.481,0.2,0.842,86,99,REST
1336,150253,110387,0.481,0.199,0.844,86,99,REST
1337,150266,110366,0.482,0.197,0.844,86,99,REST
1338,150358,110453,0.483,0.197,0.843,86,99,REST
1339,150493,110519,0.482,0.197,0.842,86,99,REST
1340,150494,110590,0.481,0.198,0.841,86,99,REST
1341,150590,110591,0.481,0.199,0.84,86,99,REST
1342,150471,110457,0.482,0.2,0.84,86,99,REST
1343,150383,110352,0.483,0.198,0.843,86,99,REST
1344,150388,110380,0.483,0.198,0.844,86,99,REST
1345,150412,110383,0.482,0.199,0.843,86,99,REST
1346,150347,110369,0.481,0.199,0.842,86,99,REST
1347,150384,110408,0.481,0.199,0.841,86,99,REST
1348,150376,110424,0.482,0.199,0.841,86,99,REST
1349,150390,110398,0.483,0.199,0.841,86,99,REST
1350,150326,110411,0.484,0.2,0.841,86,99,REST
1351,150308,110378,0.483,0.2,0.842,86,99,REST
1352,150200,110345,0.482,0.2,0.843,86,99,REST
1353,150223,110374,0.482,0.199,0.843,86,99,REST
1354,150211,110365,0.483,0.199,0.843,86,99,REST
1355,150239,110406,0.482,0.199,0.842,86,99,REST
1356,150235,110438,0.482,0.2,0.841,86,99,REST
1357,150170,110411,0.482,0.201,0.841,86,99,REST
1358,150079,110300,0.483,0.202,0.841,86,99,REST
1359,149899,110103,0.484,0.202,0.841,86,99,REST
1360,149761,109945,0.485,0.2,0.843,86,99,REST
1361,149676,109920,0.484,0.2,0.842,86,99,REST
1362,149652,109865,0.483,0.199,0.84,86,99,REST
1363,149558,109846,0.481,0.199,0.841,86,99,REST
1364,149497,109796,0.482,0.2,0.841,86,99,REST
1365,149393,109741,0.482,0.2,0.84,86,99,REST
1366,149287,109651,0.484,0.2,0.84,86,99,REST
1367,149234,109593,0.486,0.201,0.84,86,99,REST
1368,149105,109492,0.485,0.202,0.839,86,99,REST
1369,149002,109389,0.483,0.201,0.84,86,99,REST
1370,148959,109359,0.483,0.2,0.841,86,99,REST
1371,149036,109366,0.483,0.199,0.841,86,99,REST
1372,149096,109424,0.482,0.198,0.842,86,99,REST
1373,149197,109436,0.481,0.2,0.841,86,99,REST
1374,149208,109496,0.481,0.202,0.842,86,99,REST
1375,149190,109404,0.484,0.202,0.844,86,99,REST
1376,149040,109224,0.484,0.202,0.844,86,99,REST
1377,148990,109147,0.483,0.201,0.843,86,99,REST
1378,149056,109178,0.481,0.201,0.842,86,99,REST
1379,149078,109184,0.48,0.202,0.843,86,99,REST
1380,149191,109260,0.479,0.203,0.843,86,99,REST
1381,149250,109304,0.479,0.203,0.844,86,99,REST
1382,149246,109266,0.479,0.203,0.845,86,99,REST
1383,149230,109251,0.48,0.204,0.844,86,99,REST
1384,149267,109235,0.48,0.205,0.843,86,99,REST
1385,149204,109194,0.479,0.205,0.845,86,99,REST
1386,149258,109169,0.477,0.203,0.846,86,99,REST
1387,149260,109173,0.477,0.203,0.846,86,99,REST
1388,149378,109220,0.476,0.203,0.846,86,99,REST
1389,149478,109289,0.476,0.204,0.846,86,99,REST
1390,149582,109429,0.476,0.205,0.847,86,99,REST
1391,149572,109490,0.476,0.205,0.848,86,99,REST
1392,149540,109384,0.477,0.205,0.848,86,99,REST
1393,149448,109308,0.478,0.205,0.849,86,99,REST
1394,149415,109302,0.478,0.205,0.847,86,99,REST
1395,149378,109305,0.477,0.206,0.844,86,99,REST
1396,149288,109316,0.476,0.206,0.845,86,99,REST
1397,149292,109344,0.477,0.205,0.846,86,99,REST
1398,149209,109342,0.478,0.204,0.845,86,99,REST
1399,149212,109344,0.479,0.204,0.846,86,99,REST
1400,149252,109413,0.48,0.205,0.846,86,99,REST
1401,149254,109447,0.48,0.205,0.845,86,99,REST
1402,149119,109422,0.479,0.204,0.845,86,99,REST
1403,149156,109450,0.479,0.203,0.845,86,99,REST
1404,149148,109479,0.48,0.203,0.845,86,99,REST
1405,149173,109496,0.48,0.204,0.843,86,99,REST
1406,149155,109534,0.48,0.204,0.842,86,99,REST
1407,149205,109580,0.48,0.204,0.843,86,99,REST
1408,149221,109586,0.481,0.203,0.843,86,99,REST
1409,149181,109464,0.483,0.203,0.842,86,99,REST
1410,149010,109344,0.484,0.202,0.843,86,99,REST
1411,149035,109350,0.484,0.202,0.843,86,99,REST
1412,149074,109352,0.482,0.201,0.843,86,93,REST
1413,149141,109382,0.481,0.201,0.843,86,93,REST
1414,149119,109405,0.481,0.201,0.842,86,93,REST
1415,149116,109450,0.482,0.201,0.84,86,93,REST
1416,149164,109431,0.485,0.2,0.841,86,93,REST
1417,149268,109529,0.486,0.2,0.841,86,93,REST
1418,149364,109587,0.486,0.2,0.841,86,93,REST
1419,149396,109634,0.484,0.2,0.841,86,93,REST
1420,149497,109695,0.483,0.201,0.84,86,93,REST
1421,149523,109751,0.484,0.201,0.839,86,93,REST
1422,149674,109880,0.484,0.2,0.839,86,93,REST
1423,149767,109990,0.484,0.199,0.84,86,93,REST
1424,149828,110046,0.484,0.2,0.842,86,93,REST
1425,149828,110050,0.484,0.202,0.841,86,93,REST
1426,149758,109922,0.484,0.203,0.84,86,93,REST
1427,149565,109741,0.484,0.202,0.842,86,93,REST
1428,149532,109729,0.485,0.201,0.841,86,93,REST
1429,149469,109699,0.484,0.201,0.839,86,93,REST
1430,149350,109640,0.482,0.202,0.839,86,93,REST
1431,149306,109684,0.482,0.203,0.84,86,93,REST
1432,149257,109641,0.484,0.202,0.84,86,93,REST
1433,149149,109577,0.486,0.201,0.84,86,93,REST
1434,149105,109541,0.487,0.202,0.839,86,93,REST
1435,148981,109476,0.486,0.202,0.839,86,93,REST
1436,148868,109375,0.485,0.201,0.839,86,93,REST
1437,148799,109336,0.486,0.201,0.839,86,93,REST
1438,148722,109290,0.485,0.201,0.838,86,93,REST
1439,148715,109259,0.485,0.201,0.837,86,93,REST
1440,148744,109300,0.484,0.201,0.838,86,93,REST
1441,148759,109325,0.484,0.202,0.839,86,93,REST
1442,148665,109290,0.484,0.202,0.84,86,93,REST
1443,148637,109181,0.485,0.203,0.838,86,93,REST
1444,148435,108992,0.487,0.203,0.838,86,93,REST
1445,148395,108916,0.487,0.202,0.84,86,93,REST
1446,148381,108908,0.485,0.202,0.839,86,93,REST
1447,148390,108878,0.483,0.203,0.838,87,93,REST
1448,148393,108896,0.482,0.203,0.84,87,93,REST
1449,148477,108926,0.481,0.202,0.84,87,93,REST
1450,148459,108922,0.481,0.202,0.84,87,93,REST
1451,148515,108943,0.482,0.202,0.841,87,93,REST
1452,148529,108964,0.483,0.204,0.84,87,93,REST
1453,148562,108954,0.482,0.205,0.839,87,93,REST
1454,148522,108934,0.481,0.204,0.841,87,93,REST
1455,148582,108923,0.48,0.203,0.842,87,93,REST
1456,148539,108892,0.481,0.203,0.842,87,93,REST
1457,148664,108948,0.48,0.205,0.842,87,92,REST
1458,148710,108997,0.479,0.206,0.842,87,92,REST
1459,148858,109092,0.478,0.205,0.844,87,92,REST
1460,148962,109141,0.478,0.204,0.845,87,92,REST
1461,148935,109040,0.478,0.204,0.844,87,92,REST
1462,148908,108969,0.478,0.204,0.845,89,94,REST
1463,148848,108992,0.477,0.204,0.845,89,94,REST
1464,148826,108997,0.477,0.205,0.843,89,94,REST
1465,148760,109027,0.477,0.205,0.844,89,94,REST
1466,148807,109089,0.477,0.204,0.843,89,94,REST
1467,148789,109116,0.478,0.204,0.843,89,94,REST
1468,148807,109117,0.479,0.203,0.843,89,94,REST
1469,148796,109148,0.48,0.204,0.842,89,94,REST
1470,148683,109096,0.48,0.206,0.841,89,94,REST
1471,148654,109069,0.479,0.205,0.843,89,94,REST
1472,148620,109088,0.479,0.204,0.843,89,94,REST
1473,148658,109107,0.478,0.203,0.844,89,94,REST
1474,148630,109161,0.478,0.203,0.843,89,93,REST
1475,148658,109240,0.479,0.203,0.842,89,93,REST
1476,148705,109321,0.481,0.204,0.842,89,93,REST
1477,148761,109376,0.482,0.205,0.842,89,93,REST
1478,148737,109275,0.482,0.205,0.842,89,93,REST
1479,148525,109104,0.482,0.205,0.842,89,93,REST
1480,148513,109085,0.483,0.204,0.844,89,93,REST
1481,148482,109112,0.482,0.203,0.843,89,93,REST
1482,148577,109183,0.481,0.204,0.84,89,93,REST
1483,148655,109282,0.48,0.204,0.84,89,93,REST
1484,148655,109304,0.48,0.204,0.839,89,93,REST
1485,148642,109327,0.482,0.204,0.84,89,93,REST
1486,148653,109359,0.484,0.204,0.841,89,93,REST
1487,148703,109400,0.485,0.204,0.84,89,93,REST
1488,148698,109420,0.485,0.204,0.84,89,93,REST
1489,148827,109504,0.483,0.203,0.84,89,93,REST
1490,148867,109575,0.482,0.203,0.84,89,93,REST
1491,149047,109689,0.481,0.202,0.839,89,93,REST
1492,149233,109872,0.482,0.202,0.838,89,93,REST
1493,149384,110005,0.483,0.203,0.838,89,93,REST
1494,149354,110001,0.483,0.203,0.839,89,93,REST
1495,149348,109899,0.484,0.205,0.838,89,93,REST
1496,149187,109731,0.487,0.203,0.839,89,93,REST
1497,149023,109627,0.487,0.2,0.841,89,93,REST
1498,149048,109656,0.484,0.2,0.84,89,93,REST
1499,149047,109685,0.483,0.2,0.84,89,93,REST
1500,149121,109750,0.483,0.2,0.841,89,93,REST
1501,149189,109829,0.484,0.199,0.841,89,93,REST
1502,149241,109864,0.485,0.2,0.84,89,93,REST
1503,149212,109869,0.486,0.201,0.84,89,93,REST
1504,149242,109905,0.486,0.201,0.838,89,93,REST
1505,149160,109894,0.486,0.201,0.838,89,93,REST
1506,149120,109890,0.486,0.2,0.839,89,93,REST
1507,149033,109861,0.487,0.199,0.839,89,93,REST
1508,149025,109831,0.488,0.2,0.838,89,93,REST
1509,149060,109885,0.487,0.2,0.838,89,93,REST
1510,149148,109931,0.486,0.2,0.838,89,93,REST
1511,149113,109927,0.485,0.201,0.838,89,93,REST
1512,149050,109885,0.487,0.202,0.838,89,93,REST
1513,148984,109729,0.488,0.202,0.839,89,93,REST
1514,148718,109499,0.487,0.202,0.84,89,93,REST
1515,148614,109388,0.486,0.201,0.84,89,93,REST
1516,148505,109354,0.485,0.201,0.838,89,93,REST
1517,148455,109294,0.484,0.201,0.836,89,93,REST
1518,148403,109297,0.485,0.201,0.835,89,93,REST
1519,148462,109309,0.487,0.201,0.836,89,89,REST
