timestamp,red,green,ir
21517,165072,36957,214041
21526,165067,36964,214045
21537,165084,36975,214015
21546,165073,36958,214039
21556,165080,36967,214035
21566,165074,36992,214019
21576,165071,36974,214039
21586,165061,36964,214046
21596,165068,36970,214004
21606,165065,36975,214042
21617,165067,36967,214047
21626,165071,36974,214031
21636,165082,36974,214043
21646,165065,36963,214036
21656,165065,36964,214021
21666,165044,36961,214055
21676,165073,36971,214029
21686,165052,36968,214031
21697,165045,36954,214029
21707,165063,36965,214020
21716,165068,36956,214042
21726,165045,36975,214065
21737,165056,36965,214060
21747,165052,36955,214048
21757,165061,36958,214036
21777,165053,36963,214039
21787,165052,36966,214046
21796,165046,36967,214048
21806,165043,36969,214062
21816,165066,36946,214067
21826,165035,36954,214045
21836,165042,36951,214049
21846,165025,36963,214049
21856,165034,36962,214063
21867,165034,36934,214053
21876,165042,36945,214052
21886,165024,36950,214048
21896,165033,36935,214037
21906,165031,36938,214048
21916,165044,36933,214060
21926,165063,36952,214082
21936,165067,36946,214072
21946,165046,36945,214091
21956,165057,36935,214121
21977,165068,36931,214140
21987,165081,36927,214151
21997,165069,36927,214149
22006,165064,36943,214141
22016,165052,36933,214152
22026,165069,36934,214161
22036,165080,36928,214158
22045,165061,36913,214171
22056,165066,36918,214165
22066,165062,36930,214170
22076,165064,36923,214150
22085,165069,36936,214168
22096,165047,36940,214155
22146,165045,36916,214146
22156,165038,36918,214152
22166,165040,36909,214128
22176,165037,36898,214110
22185,165034,36912,214093
22196,165048,36910,214098
22207,165034,36911,214100
22216,165032,36914,214080
22238,165031,36911,214093
22246,165019,36922,214088
22256,165023,36899,214081
22266,165018,36926,214063
22276,165018,36921,214067
22286,165017,36912,214076
22295,165038,36928,214067
22306,165033,36906,214066
22316,165019,36920,214071
22326,165023,36915,214100
22336,165043,36928,214066
22346,165010,36920,214087
22356,165029,36916,214078
22366,165011,36908,214086
22398,165045,36920,214096
22406,165058,36912,214112
22416,165045,36879,214097
22426,165043,36941,214096
22437,165054,36921,214107
22446,165050,36939,214122
22456,165060,36931,214106
22465,165044,36934,214128
22476,165065,36909,214127
22486,165045,36932,214121
22496,165077,36936,214141
22505,165059,36922,214147
22515,165055,36928,214143
22525,165057,36928,214150
22537,165075,36919,214149
22546,165069,36958,214124
22556,165082,36942,214148
22566,165056,36942,214159
22576,165081,36940,214125
22585,165091,36932,214163
22595,165074,36950,214164
22618,165099,36946,214186
22625,165117,36942,214182
22635,165075,36941,214187
22646,165128,36957,214177
22656,165099,36954,214185
22677,165114,36953,214181
22685,165114,36943,214194
22695,165115,36973,214210
22705,165115,36958,214203
22716,165120,36952,214192
22726,165100,36955,214208
22736,165116,36951,214197
22746,165094,36957,214205
22779,165118,36975,214220
22786,165122,36967,214215
22818,165123,36968,214229
22826,165125,36982,214229
22835,165140,36996,214211
22845,165124,36987,214241
22856,165125,36972,214218
22866,165133,36991,214206
22876,165142,36985,214228
22885,165127,36986,214242
22895,165136,36973,214249
22905,165132,36985,214225
22915,165112,36981,214234
22937,165130,36984,214241
22946,165140,36992,214259
22957,165135,37002,214250
22965,165154,37003,214256
22975,165137,36998,214245
22985,165133,37009,214234
22995,165140,36996,214243
23004,165137,36999,214239
23016,165138,36993,214244
23026,165143,37010,214250
23036,165135,37010,214222
23045,165137,37016,214251
23056,165149,37018,214219
23078,165138,37005,214228
23085,165132,37001,214243
23095,165126,37018,214231
23105,165133,37017,214243
23115,165140,37013,214230
23165,165138,37013,214238
23175,165151,37014,214236
23185,165149,37024,214237
23195,165139,37001,214246
23205,165145,37016,214247
23215,165132,37025,214240
23225,165124,37031,214247
23235,165139,37027,214220
23246,165149,37019,214249
23255,165132,37017,214224
23265,165135,37029,214255
23275,165128,37028,214235
23285,165151,37020,214244
23294,165140,37017,214230
23304,165144,37026,214236
23315,165123,37019,214247
23325,165134,37023,214205
23336,165132,37022,214241
23345,165138,37024,214256
23355,165134,37016,214250
23365,165156,37035,214246
23375,165134,37010,214235
23384,165143,37034,214237
23396,165112,37045,214223
23418,165131,37021,214241
23425,165117,37028,214233
23435,165129,37018,214227
23445,165136,37036,214209
23455,165120,37034,214220
23464,165133,37045,214229
23474,165131,37021,214236
23485,165133,37023,214215
23497,165127,37035,214219
23505,165125,37029,214213
23515,165130,37033,214220
23525,165097,37042,214231
23535,165126,37020,214213
23544,165132,37023,214212
23555,165134,37010,214212
23565,165121,37039,214201
23575,165095,37036,214193
23597,165126,37035,214210
23618,165118,37025,214195
23625,165116,37022,214199
23635,165103,37022,214184
23645,165103,37025,214163
23655,165109,37028,214170
23665,165103,37029,214187
23674,165101,37029,214191
23685,165103,37037,214162
23695,165113,37024,214185
23705,165116,37032,214193
23714,165099,37036,214170
23724,165106,37031,214193
23734,165113,37047,214195
23745,165120,37010,214183
23754,165107,37036,214213
23765,165127,37011,214164
23775,165108,37032,214174
23785,165093,37028,214190
23794,165095,37025,214156
23804,165088,37027,214191
23814,165098,37025,214162
23836,165099,37026,214185
23844,165102,37033,214190
23855,165115,37011,214188
23865,165104,37033,214163
23875,165098,37030,214175
23884,165116,37014,214170
23895,165081,37026,214180
23905,165088,37034,214186
23916,165102,37033,214193
23924,165095,37032,214172
23934,165103,37027,214162
23944,165101,37024,214161
23955,165091,37028,214176
23965,165102,37044,214158
23975,165091,37029,214157
23985,165085,37042,214153
23995,165092,37028,214167
24004,165108,37038,214169
24014,165091,37029,214193
24024,165094,37033,214167
24035,165094,37045,214155
24044,165079,37033,214148
24055,165056,37041,214150
24064,165082,37039,214155
24075,165095,37041,214148
24084,165088,37037,214162
24119,165090,37035,214169
24125,165079,37030,214175
24134,165083,37016,214158
24144,165071,37037,214134
24154,165075,37032,214149
24165,165092,37029,214150
24174,165066,37042,214150
24184,165074,37016,214129
24195,165065,37030,214157
24204,165070,37033,214144
24214,165073,37027,214131
24225,165068,37024,214119
24235,165054,37036,214128
24245,165046,37033,214123
24256,165070,37025,214112
24264,165072,37028,214132
24274,165061,37030,214119
24284,165072,37028,214138
24293,165060,37025,214126
24304,165069,37013,214120
24317,165059,37017,214121
24325,165054,37021,214122
24334,165066,37030,214114
24344,165068,37012,214121
24356,165058,37018,214093
24365,165061,37020,214121
24375,165045,37021,214102
24384,165043,37030,214089
24394,165038,37019,214110
24404,165040,37029,214116
24414,165064,37022,214107
24424,165036,37010,214107
24434,165035,37018,214091
24444,165057,37028,214079
24455,165040,37007,214090
24464,165052,37017,214087
24474,165048,37034,214104
24484,165025,37014,214081
24494,165041,37022,214092
24504,165054,37013,214084
24514,165040,37022,214069
24524,165055,37009,214093
24534,165042,37000,214094
24543,165032,37015,214076
24554,165047,37010,214094
24564,165033,37016,214084
24575,165030,37014,214083
24584,165023,37005,214069
24594,165009,37008,214054
24604,165012,37007,214069
24614,165011,37007,214087
24625,165022,36998,214063
24634,165012,37008,214071
24644,165016,37006,214072
24654,165002,37006,214079
24664,165035,37012,214078
24673,165019,37004,214053
24684,165016,36999,214075
24697,165023,36999,214061
24704,165014,37009,214073
24714,165028,37010,214075
24723,165012,37005,214063
24734,165031,36987,214063
24745,165020,37017,214062
24754,165013,37010,214041
24764,165001,36992,214061
24774,165001,37011,214081
24785,164998,36998,214074
24794,165012,36996,214062
24804,165012,36994,214039
24814,165002,36993,214031
24824,165015,37002,214066
24859,165009,37001,214055
24864,164989,36994,214066
24874,164999,37000,214063
24883,165007,36987,214067
24897,165000,36983,214060
24904,164996,37010,214062
24914,164994,36997,214056
24924,164964,37000,214050
24934,164993,36991,214041
24944,164986,36989,214048
24954,164997,36997,214041
24963,164986,36989,214055
24973,164983,36996,214035
24984,164990,36998,214069
24994,164995,36990,214044
25004,164971,36981,214043
25014,164973,37007,214035
25024,164984,36999,214037
25034,164990,36995,214033
25043,164989,36999,214048
25053,164983,37006,214021
25064,164977,36976,214036
25074,164974,36999,214027
25083,164986,36987,214028
25093,164984,36995,214037
25103,164979,36987,214024
25114,165000,36984,214025
25124,164966,36977,214020
25133,164964,36985,214020
25144,164981,36984,214026
25157,164964,36979,214005
25164,164957,36981,214011
25173,164962,36984,213988
25183,164968,36975,213998
25197,164942,36990,213999
25204,164967,36976,214008
25214,164963,36986,214002
25223,164970,36985,213994
25234,164958,36977,213989
25244,164957,36973,213998
25253,164933,36978,213987
25264,164946,36970,213980
25274,164947,36966,213974
25284,164948,36969,213978
25293,164938,36958,213991
25303,164947,36968,213971
25314,164952,36950,213979
25324,164936,36981,213965
25336,164950,36974,213946
25343,164948,36969,213975
25353,164939,36979,213992
25364,164937,36967,213973
25374,164941,36966,213949
25384,164937,36954,213966
25397,164944,36966,213962
25403,164938,36953,213973
25414,164920,36959,213975
25423,164939,36977,213948
25434,164941,36961,213952
25443,164952,36951,213984
25453,164929,36961,213941
25463,164929,36959,213965
25473,164927,36958,213929
25484,164908,36938,213957
25494,164942,36952,213948
25503,164910,36949,213951
25514,164923,36953,213969
25524,164927,36954,213936
25537,164920,36961,213942
25543,164937,36951,213968
25553,164901,36945,213947
25564,164914,36961,213955
25574,164917,36941,213963
25583,164900,36953,213940
25593,164915,36950,213941
25604,164913,36934,213921
25614,164904,36951,213931
25624,164922,36918,213940
25633,164920,36928,213931
25643,164912,36949,213956
25653,164913,36946,213914
25663,164904,36930,213949
25673,164924,36947,213944
25683,164907,36927,213948
25694,164874,36938,213941
25704,164903,36921,213928
25713,164905,36930,213927
25723,164895,36926,213921
25734,164904,36910,213933
25744,164897,36939,213894
25753,164892,36931,213899
25763,164903,36924,213939
25773,164885,36939,213906
25784,164891,36937,213903
25904,164872,36923,213908
25906,164887,36937,213892
25914,164858,36935,213877
25922,164882,36932,213897
25933,164858,36896,213894
