timestamp,ecg
653068400715321275,72
653068400722995715,116
653068400730670155,123
653068400738344595,79
653068400746019035,87
653068400753693475,116
653068400761367915,94
653068400769042355,62
653068400776716795,67
653068400784391235,92
653068400792065675,125
653068400799740115,133
653068400807414555,101
653068400815088995,72
653068400822763435,79
653068400830437875,94
653068400838112315,53
653068400845786755,0
653068400853461195,19
653068400861135635,29
653068400868810075,-58
653068400876484515,-94
653068400884158955,193
653068400891833395,699
653068400899507835,820
653068400907182275,244
653068400914856715,-305
653068400922531155,-184
653068400930205595,16
653068400937880035,-133
653068400945554475,-184
653068400953228915,-41
653068400960903355,-26
653068400968577795,-108
653068400976252235,-72
653068400983926675,9
653068400991601115,-14
653068400999275555,-75
653068401006949995,-70
653068401014624435,-26
653068401022298875,4
653068401029973315,26
653068401037647755,31
653068401045322195,29
653068401052996635,50
653068401060671075,82
653068401068345515,87
653068401076019955,84
653068401083694395,94
653068401091368835,108
653068401099043275,121
653068401106717715,121
653068401114392155,121
653068401122066595,130
653068401129741035,128
653068401137415475,113
653068401145089915,111
653068401152764355,123
653068401160453908,133
653068401168128139,150
653068401175802370,169
653068401183476601,181
653068401191150832,184
653068401198825063,205
653068401206499294,237
653068401214173525,244
653068401221847756,227
653068401229521987,239
653068401237196218,261
653068401244870449,249
653068401252544680,234
653068401260218911,242
653068401267893142,249
653068401275567373,251
653068401283241604,271
653068401290915835,288
653068401298590066,273
653068401306264297,268
653068401313938528,312
653068401321612759,326
653068401329286990,288
653068401336961221,285
653068401344635452,324
653068401352309683,326
653068401359983914,326
653068401367658145,348
653068401375332376,326
653068401383006607,290
653068401390680838,297
653068401398355069,297
653068401406029300,273
653068401413703531,256
653068401421377762,249
653068401429051993,205
653068401436726224,196
653068401444400455,433
653068401452074686,876
653068401459748917,1055
653068401467423148,549
653068401475097379,-121
653068401482771610,-123
653068401490445841,135
653068401498120072,50
653068401505794303,-53
653068401513468534,-48
653068401521142765,-128
653068401528816996,-135
653068401536491227,-29
653068401544165458,-60
653068401551839689,-169
653068401559513920,-162
653068401567188151,-128
653068401574862382,-138
653068401582536613,-145
653068401590210844,-171
653068401597885075,-167
653068401605559306,-116
653068401613233537,-157
653068401620907768,-225
653068401628581999,-150
653068401636256230,-77
653068401643930461,-121
653068401651604692,-130
653068401659278923,-50
653068401666953154,-36
653068401674627385,-128
653068401682301616,-210
653068401689975847,-217
653068401697650078,-196
653068401705324309,-205
653068401712998540,-227
653068401720642736,-251
653068401728317385,-285
653068401735992034,-259
653068401743666683,-210
653068401751341332,-213
653068401759015981,-237
653068401766690630,-266
653068401774365279,-239
653068401782039928,-138
653068401789714577,-125
653068401797389226,-203
653068401805063875,-169
653068401812738524,-138
653068401820413173,-205
653068401828087822,-208
653068401835762471,-159
653068401843437120,-188
653068401851111769,-198
653068401858786418,-111
653068401866461067,-113
653068401874135716,-220
653068401881810365,-220
653068401889485014,-162
653068401897159663,-169
653068401904834312,-171
653068401912508961,-159
653068401920183610,-176
653068401927858259,-169
653068401935532908,-118
653068401943207557,-106
653068401950882206,-171
653068401958556855,-147
653068401966231504,159
653068401973906153,583
653068401981580802,593
653068401989255451,29
653068401996930100,-387
653068402004604749,-208
653068402012279398,-60
653068402019954047,-171
653068402027628696,-142
653068402035303345,-60
653068402042977994,-94
653068402050652643,-106
653068402058327292,-58
653068402066001941,-12
653068402073676590,9
653068402081351239,-24
653068402089025888,-72
653068402096700537,-55
653068402104375186,-9
653068402112049835,9
653068402119724484,12
653068402127399133,21
653068402135073782,21
653068402142748431,41
653068402150423080,111
653068402158097729,133
653068402165772378,75
653068402173447027,38
653068402181121676,53
653068402188796325,82
653068402196470974,106
653068402204145623,79
653068402211820272,24
653068402219494921,-4
653068402227169570,-29
653068402234844219,-48
653068402242518868,-50
653068402250193517,-50
653068402257868166,-62
653068402265542815,-58
653068402273217464,-41
653068402280937326,-62
653068402288611348,-87
653068402296285370,-60
653068402303959392,-36
653068402311633414,-60
653068402319307436,-65
653068402326981458,-43
653068402334655480,-55
653068402342329502,-77
653068402350003524,-87
653068402357677546,-89
653068402365351568,-79
653068402373025590,-75
653068402380699612,-108
653068402388373634,-142
653068402396047656,-104
653068402403721678,-43
653068402411395700,-55
653068402419069722,-94
653068402426743744,-99
653068402434417766,-94
653068402442091788,-99
653068402449765810,-111
653068402457439832,-125
653068402465113854,-106
653068402472787876,-89
653068402480461898,-145
653068402488135920,-89
653068402495809942,300
653068402503483964,723
653068402511157986,566
653068402518832008,-99
653068402526506030,-372
653068402534180052,-118
653068402541854074,-70
653068402549528096,-171
653068402557202118,-75
653068402564876140,-55
653068402572550162,-135
653068402580224184,-72
653068402587898206,-16
653068402595572228,-70
653068402603246250,-79
653068402610920272,-36
653068402618594294,-24
653068402626268316,-41
653068402633942338,-31
653068402641616360,2
653068402649290382,16
653068402656964404,19
653068402664638426,29
653068402672312448,43
653068402679986470,53
653068402687660492,58
653068402695334514,72
653068402703008536,94
653068402710682558,84
653068402718356580,70
653068402726030602,77
653068402733704624,60
653068402741378646,-2
653068402749052668,-36
653068402756726690,-29
653068402764400712,-38
653068402772074734,-67
653068402779748756,-62
653068402787422778,-36
653068402795096800,-24
653068402802770822,-14
653068402810444844,-4
653068402818118866,4
653068402825792888,2
653068402833466910,-4
653068402841110897,9
653068402848785337,36
653068402856459777,26
653068402864134217,-12
653068402871808657,-19
653068402879483097,2
653068402887157537,9
653068402894831977,-2
653068402902506417,-12
653068402910180857,-2
653068402917855297,21
653068402925529737,43
653068402933204177,70
653068402940878617,108
653068402948553057,150
653068402956227497,140
653068402963901937,96
653068402971576377,123
653068402979250817,191
653068402986925257,188
653068402994599697,171
653068403002274137,188
653068403009948577,225
653068403017623017,414
653068403025297457,842
653068403032971897,1091
653068403040646337,585
653068403048320777,-140
653068403055995217,-121
653068403063669657,154
653068403071344097,14
653068403079018537,-104
653068403086692977,2
653068403094367417,46
653068403102041857,19
653068403109716297,19
653068403117390737,-7
653068403125065177,-50
653068403132739617,-65
653068403140414057,-77
653068403148088497,-111
653068403155762937,-130
653068403163437377,-121
653068403171111817,-82
653068403178786257,-29
653068403186460697,-19
653068403194135137,-24
653068403201809577,-24
653068403209484017,-33
653068403217158457,-12
653068403224832897,24
653068403232507337,36
653068403240181777,12
653068403247856217,-2
653068403255530657,24
653068403263205097,31
653068403270879537,-19
653068403278553977,-89
653068403286228417,-87
653068403293902857,-14
653068403301577297,-65
653068403309251737,-188
653068403316926177,-154
653068403324600617,-70
653068403332275057,-94
653068403339949497,-101
653068403347623937,-38
653068403355298377,-38
653068403362972817,-70
653068403370647257,-43
653068403378321697,-24
653068403385996137,-31
653068403393670577,7
653068403401345082,26
653068403409019522,-36
653068403416693962,-67
653068403424368402,-33
653068403432042842,-29
653068403439717282,-29
653068403447391722,0
653068403455066162,-4
653068403462740602,4
653068403470415042,67
653068403478089482,84
653068403485763922,50
653068403493438362,58
653068403501112802,60
653068403508787242,29
653068403516461682,33
653068403524136122,48
653068403531810562,19
653068403539485002,31
653068403547159442,261
653068403554833882,716
653068403562508322,975
653068403570182762,561
653068403577857202,-108
653068403585531642,-164
653068403593206082,108
653068403600880522,67
653068403608554962,-16
653068403616229402,24
653068403623903842,-2
653068403631578282,-12
653068403639252722,31
653068403646927162,21
653068403654601602,-4
653068403662276042,7
653068403669950482,19
653068403677624922,2
653068403685299362,-9
653068403692973802,24
653068403700648242,67
653068403708322682,82
653068403715997122,70
653068403723671562,72
653068403731346002,113
653068403739020442,152
653068403746694882,157
653068403754369322,142
653068403762043762,121
653068403769718202,113
653068403777392642,133
653068403785067082,130
653068403792741522,92
653068403800415962,53
653068403808090402,7
653068403815764842,-38
653068403823439282,-14
653068403831113722,9
653068403838788162,-53
653068403846462602,-111
653068403854137042,-67
653068403861811482,-31
653068403869485922,-89
653068403877160362,-130
653068403884834802,-75
653068403892509242,-33
653068403900183682,-89
653068403907858122,-104
653068403915532562,-33
653068403923207002,-48
653068403930881442,-133
653068403938555882,-108
653068403946230322,-12
653068403953904762,-16
653068403961579267,-96
653068403969253707,-84
653068403976928147,-36
653068403984602587,-72
653068403992277027,-96
653068403999951467,-55
653068404007625907,-41
653068404015300347,-77
653068404022974787,-111
653068404030649227,-113
653068404038323667,-106
653068404045998107,-113
653068404053672547,-130
653068404061346987,-140
653068404069021427,-164
653068404076695867,-140
653068404084370307,150
653068404092044747,629
653068404099719187,736
653068404107393627,159
653068404115068067,-370
653068404122742507,-203
653068404130416947,19
653068404138091387,-106
653068404145765827,-116
653068404153440267,2
653068404161114707,-4
653068404168789147,-29
653068404176463587,9
653068404184138027,36
653068404191812467,53
653068404199486907,77
653068404207161347,82
653068404214835787,92
653068404222510227,130
653068404230184667,154
653068404237859107,162
653068404245533547,188
653068404253207987,205
653068404260882427,220
653068404268556867,256
653068404276231307,280
653068404283905747,285
653068404291580187,309
653068404299254627,324
653068404306929067,309
653068404314603507,307
653068404322277947,317
653068404329952387,290
653068404337626827,237
653068404345301267,203
653068404352975707,184
653068404360650147,152
653068404368324587,121
653068404375999027,104
653068404383673467,89
653068404391347907,67
653068404399022347,62
653068404406696787,82
653068404414371227,94
653068404422045667,101
653068404429720107,128
653068404437394547,147
653068404445068987,140
653068404452743427,147
653068404460417867,174
653068404468092307,174
653068404475766747,142
653068404483441187,135
653068404491115627,142
653068404498790067,62
653068404506464507,-21
653068404514138947,16
653068404521813452,38
653068404529487892,-16
653068404537162332,16
653068404544836772,75
653068404552511212,-2
653068404560185652,-38
653068404567860092,24
653068404575534532,-24
653068404583208972,-123
653068404590883412,-104
653068404598557852,-79
653068404606232292,-130
653068404613906732,-140
653068404621581172,41
653068404629255612,418
653068404636930052,736
653068404644604492,496
653068404652278932,-225
653068404659953372,-481
653068404667627812,-174
653068404675302252,-118
653068404682976692,-266
653068404690651132,-220
653068404698325572,-176
653068404706000012,-232
653068404713674452,-230
653068404721348892,-186
653068404729023332,-188
653068404736697772,-193
653068404744372212,-174
653068404752046652,-159
653068404759721092,-135
653068404767395532,-113
653068404775069972,-125
653068404782744412,-152
653068404790418852,-116
653068404798093292,-29
653068404805767732,-19
653068404813442172,-84
653068404821116612,-72
653068404828791052,-24
653068404836465492,-53
653068404844139932,-72
653068404851814372,-26
653068404859488812,-7
653068404867163252,-50
653068404874837692,-84
653068404882512132,-65
653068404890186572,-72
653068404897861012,-133
653068404905535452,-142
653068404913209892,-133
653068404920884332,-133
653068404928558772,-101
653068404936233212,-84
653068404943907652,-77
653068404951582092,-62
653068404959256532,-50
653068404966930972,-2
653068404974605412,7
653068404982279852,-48
653068404989954292,-7
653068404997628732,82
653068405005303172,60
653068405012977612,46
653068405020652052,72
653068405028326492,33
653068405036000932,-2
653068405043675372,19
653068405051349812,14
653068405059024252,7
653068405066698692,70
653068405074373132,99
653068405082047637,67
653068405089722077,75
653068405097396517,60
