timestamp,red,green,ir
8366,179849,37886,215305
8376,179849,37844,215288
8387,179852,37869,215307
8397,179862,37873,215297
8407,179855,37875,215297
8416,179844,37895,215285
8426,179822,37869,215302
8436,179860,37877,215278
8446,179844,37889,215287
8457,179846,37881,215287
8466,179852,37885,215273
8476,179841,37889,215303
8487,179856,37881,215296
8497,179854,37873,215306
8506,179836,37895,215319
8517,179840,37899,215314
8527,179853,37871,215316
8537,179849,37884,215311
8546,179831,37885,215307
8556,179855,37885,215299
8566,179876,37886,215320
8577,179844,37870,215320
8586,179850,37859,215293
8596,179840,37890,215309
8606,179851,37885,215310
8616,179855,37868,215313
8626,179858,37871,215318
8636,179853,37895,215311
8647,179863,37871,215311
8657,179857,37883,215314
8666,179856,37896,215309
8676,179853,37886,215336
8686,179849,37889,215314
8697,179838,37899,215327
8707,179832,37876,215340
8716,179843,37888,215322
8726,179838,37900,215326
8737,179842,37886,215319
8747,179813,37895,215334
8756,179851,37898,215343
8766,179846,37898,215324
8776,179841,37896,215323
8786,179851,37901,215325
8796,179857,37881,215345
8806,179859,37877,215333
8816,179854,37884,215334
8826,179851,37899,215317
8836,179856,37882,215316
8846,179866,37881,215315
8856,179859,37883,215332
8866,179875,37901,215294
8875,179848,37886,215299
8885,179840,37882,215312
8896,179862,37867,215318
8906,179854,37895,215324
8916,179865,37866,215318
8926,179839,37869,215336
8936,179846,37876,215302
8947,179830,37884,215333
8957,179850,37878,215324
8966,179860,37887,215342
8976,179847,37891,215349
8986,179858,37870,215326
8996,179854,37892,215329
9005,179847,37884,215313
9016,179851,37884,215336
9026,179840,37889,215321
9036,179845,37873,215324
9045,179851,37879,215332
9056,179853,37890,215318
9066,179844,37885,215309
9076,179827,37879,215324
9086,179857,37871,215317
9096,179850,37886,215337
9106,179843,37891,215323
9116,179860,37876,215338
9125,179830,37889,215316
9136,179851,37908,215311
9146,179841,37883,215343
9156,179859,37893,215325
9166,179812,37896,215330
9175,179853,37878,215337
9186,179831,37885,215351
9196,179836,37888,215319
9207,179823,37889,215320
9215,179841,37884,215318
9226,179847,37887,215329
9236,179861,37874,215357
9246,179835,37886,215355
9255,179864,37890,215349
9265,179854,37894,215359
9276,179848,37880,215355
9286,179849,37890,215382
9295,179850,37880,215360
9305,179846,37901,215345
9316,179861,37868,215348
9326,179863,37894,215341
9335,179861,37872,215350
9346,179855,37879,215362
9356,179855,37891,215346
9366,179841,37895,215365
9375,179820,37889,215348
9385,179862,37892,215324
9396,179828,37896,215349
9406,179880,37882,215335
9416,179838,37896,215351
9425,179830,37898,215345
9436,179851,37911,215337
9446,179829,37885,215347
9456,179846,37894,215329
9465,179859,37883,215353
9475,179851,37905,215354
9486,179836,37886,215336
9495,179842,37906,215329
9505,179856,37886,215336
9515,179825,37895,215336
9526,179868,37881,215345
9536,179846,37878,215328
9545,179848,37891,215314
9556,179848,37877,215330
9566,179843,37884,215308
9576,179848,37891,215329
9585,179858,37896,215307
9595,179865,37884,215307
9605,179843,37904,215314
9615,179853,37898,215290
9625,179851,37897,215282
9635,179833,37900,215297
9646,179832,37893,215319
9655,179846,37893,215317
9666,179870,37889,215307
9674,179841,37887,215282
9685,179851,37863,215305
9696,179843,37893,215320
9706,179820,37887,215287
9715,179836,37874,215308
9725,179841,37889,215311
9735,179828,37876,215306
9745,179825,37890,215292
9755,179833,37886,215288
9765,179803,37876,215296
9775,179834,37876,215306
9786,179814,37888,215285
9795,179823,37874,215290
9805,179811,37888,215269
9816,179814,37877,215285
9826,179820,37880,215264
9835,179818,37885,215287
9845,179811,37854,215296
9855,179822,37878,215279
9866,179822,37879,215276
9875,179828,37873,215289
9885,179805,37880,215278
9895,179821,37876,215286
9905,179794,37872,215269
9916,179786,37883,215291
9925,179812,37858,215286
9934,179823,37874,215284
9945,179846,37874,215259
9955,179822,37884,215291
9965,179800,37857,215271
9975,179794,37874,215276
9985,179800,37871,215286
9995,179808,37875,215282
10005,179813,37869,215277
10015,179783,37884,215281
10025,179795,37855,215293
10035,179798,37876,215294
10044,179782,37875,215278
10055,179797,37853,215282
10065,179781,37869,215270
10075,179777,37880,215285
10085,179790,37871,215287
10095,179791,37872,215257
10105,179789,37872,215262
10115,179790,37850,215275
10125,179785,37879,215267
10135,179773,37869,215288
10145,179786,37878,215264
10155,179786,37872,215248
10165,179763,37873,215269
10174,179781,37867,215263
