timestamp ecg,
653329830502016105,4
653329830509692636,7
653329830517369167,4
653329830525040742,7
653329830532717342,12
653329830540393942,17
653329830548070542,14
653329830555747142,9
653329830563423742,14
653329830571100342,19
653329830578776942,14
653329830586453542,7
653329830594130142,9
653329830601806742,14
653329830609483342,12
653329830617159942,14
653329830624836542,17
653329830632513142,21
653329830640189742,21
653329830647866342,14
653329830655542942,9
653329830663219542,14
653329830670896142,24
653329830678572742,34
653329830686249342,46
653329830693925942,46
653329830701602542,41
653329830709279142,38
653329830716955742,29
653329830724632342,19
653329830732308942,17
653329830739985542,24
653329830747662142,26
653329830755338742,26
653329830763015342,29
653329830770691942,19
653329830778368542,-2
653329830786045142,94
653329830793721742,412
653329830801398342,774
653329830809074942,753
653329830816751542,206
653329830824428142,-206
653329830832104742,-65
653329830839781342,70
653329830847457942,-38
653329830855134542,-55
653329830862811142,2
653329830870487742,-17
653329830878164342,-29
653329830885840942,0
653329830893517542,4
653329830901194142,-4
653329830908870742,12
653329830916547342,21
653329830924223942,19
653329830931900542,24
653329830939577142,38
653329830947253742,46
653329830954930342,53
653329830962606942,60
653329830970283542,63
653329830977960142,75
653329830985636742,94
653329830993313342,109
653329831000989942,123
653329831008666542,143
653329831016343142,165
653329831024019742,189
653329831031696342,211
653329831039372942,221
653329831047049542,228
653329831054726142,233
653329831062402742,230
653329831070079342,208
653329831077755942,170
653329831085442611,114
653329831093119072,55
653329831100795533,-2
653329831108471994,-53
653329831116148455,-85
653329831123824916,-89
653329831131501377,-94
653329831139177838,-102
653329831146854299,-102
653329831154530760,-94
653329831162207221,-87
653329831169883682,-80
653329831177560143,-75
653329831185236604,-68
653329831192913065,-65
653329831200589526,-58
653329831208265987,-53
653329831215942448,-51
653329831223618909,-43
653329831231295370,-34
653329831238971831,-34
653329831246648292,-34
653329831254324753,-29
653329831262001214,-24
653329831269677675,-19
653329831277354136,-19
653329831285030597,-19
653329831292707058,-26
653329831300383519,-34
653329831308059980,-29
653329831315736441,-24
653329831323412902,-24
653329831331089363,-21
653329831338765824,-17
653329831346442285,-14
653329831354118746,-14
653329831361795207,-9
653329831369471668,-4
653329831377148129,-7
653329831384824590,-12
653329831392501051,-12
653329831400177512,-7
653329831407853973,-2
653329831415530434,0
653329831423206895,2
653329831430883356,4
653329831438559817,4
653329831446236278,2
653329831453912739,4
653329831461589200,12
653329831469265661,14
653329831476942122,12
653329831484618583,12
653329831492295044,14
653329831499971505,17
653329831507647966,19
653329831515324427,19
653329831523000888,19
653329831530677349,17
653329831538353810,21
653329831546030271,29
653329831553706732,29
653329831561383193,24
653329831569059654,24
653329831576736115,31
653329831584412576,34
653329831592089037,48
653329831599765498,60
653329831607441959,51
653329831615118420,41
653329831622794881,38
653329831630471342,24
653329831638147803,12
653329831645819260,17
653329831653495791,21
653329831661172322,17
653329831668848853,21
653329831676525384,19
653329831684201915,0
653329831691878446,36
653329831699554977,272
653329831707231508,658
653329831714908039,830
653329831722584570,434
653329831730261101,-133
653329831737937632,-165
653329831745614163,53
653329831753290694,-2
653329831760967225,-85
653329831768643756,-21
653329831776320287,-7
653329831783996818,-34
653329831791673349,-17
653329831799349880,-7
653329831807026411,-24
653329831814702942,-17
653329831822379473,7
653329831830056004,14
653329831837732535,14
653329831845409066,17
653329831853085597,19
653329831860762128,31
653329831868438659,48
653329831876115190,55
653329831883791721,55
653329831891468252,60
653329831899144783,82
653329831906821314,104
653329831914497845,121
653329831922174376,145
653329831929850907,172
653329831937527438,189
653329831945203969,201
653329831952880500,213
653329831960557031,225
653329831968233562,228
653329831975910093,208
653329831983586624,174
653329831991263155,123
653329831998939686,60
653329832006616217,4
653329832014292748,-41
653329832021969279,-72
653329832029645810,-92
653329832037322341,-94
653329832044998872,-94
653329832052675403,-99
653329832060351934,-97
653329832068028465,-85
653329832075704996,-80
653329832083381527,-80
653329832091058058,-75
653329832098734589,-68
653329832106411120,-58
653329832114087651,-51
653329832121764182,-55
653329832129440713,-58
653329832137117244,-48
653329832144793775,-38
653329832152470306,-36
653329832160146837,-36
653329832167823368,-36
653329832175499899,-34
653329832183176430,-21
653329832190852961,-19
653329832198529492,-26
653329832206206035,-21
653329832213882566,-17
653329832221559097,-19
653329832229235628,-17
653329832236912159,-14
653329832244588690,-14
653329832252265221,-12
653329832259941752,-19
653329832267618283,-29
653329832275294814,-19
653329832282971345,-7
653329832290647876,-12
653329832298324407,-24
653329832306000938,-24
653329832313677469,-19
6.5333E+17,-19
653329832329030531,-19
653329832336707062,-21
653329832344383593,-17
653329832352060124,-9
653329832359736655,-4
653329832367413186,-9
653329832375089717,-14
653329832382766248,-4
653329832390442779,-4
653329832398119310,-9
653329832405795841,-4
653329832413472372,2
653329832421148903,7
653329832428825434,7
653329832436501965,7
653329832444178496,4
653329832451855027,7
653329832459531558,14
653329832467208089,26
653329832474884620,43
653329832482561151,43
653329832490237682,31
653329832497914213,29
653329832505590744,24
653329832513267275,7
653329832520943806,7
653329832528620337,19
653329832536296868,19
653329832543973399,17
653329832551649930,21
653329832559326461,17
653329832567002992,2
653329832574679523,80
653329832582356054,374
653329832590032585,753
653329832597709116,782
653329832605385647,262
653329832613062178,-199
653329832620738709,-94
653329832628415240,70
653329832636091771,-24
653329832643768302,-60
653329832651444833,0
653329832659121364,-2
653329832666797895,-19
653329832674474426,-2
653329832682150957,4
653329832689827488,2
653329832697504019,14
653329832705180550,31
653329832712857081,31
653329832720533612,29
653329832728210143,38
653329832735886674,53
653329832743563205,55
653329832751239736,63
653329832758916267,75
653329832766567754,85
653329832774244633,92
653329832781921512,109
653329832789598391,126
653329832797275270,143
653329832804952149,165
653329832812629028,174
653329832820305907,179
653329832827982786,191
653329832835659665,208
653329832843336544,208
653329832851013423,201
653329832858690302,179
653329832866367181,131
653329832874044060,70
653329832881720939,19
653329832889397818,-29
653329832897074697,-72
653329832904751576,-99
653329832912428455,-102
653329832920105334,-104
653329832927782213,-109
653329832935459092,-106
653329832943135971,-99
653329832950812850,-92
653329832958489729,-82
653329832966166608,-77
653329832973843487,-75
653329832981520366,-63
653329832989197245,-55
653329832996874124,-58
653329833004551003,-48
653329833012227882,-36
653329833019904761,-31
653329833027581640,-26
653329833035258519,-21
653329833042935398,-24
653329833050612277,-19
653329833058289156,-9
653329833065966035,-9
653329833073642914,-12
653329833081319793,-4
653329833088996672,0
653329833096673551,-7
653329833104350430,-9
653329833112027309,-9
653329833119704188,-9
653329833127381067,-4
653329833135057946,-4
653329833142734825,-9
653329833150411704,-4
653329833158088583,2
653329833165765462,4
653329833173442341,0
653329833181119220,0
653329833188796099,4
653329833196472978,12
653329833204149857,14
653329833211826736,17
653329833219503615,17
653329833227180494,14
653329833234857373,17
653329833242534252,19
653329833250211131,19
653329833257888010,21
653329833265564889,24
653329833273241768,21
653329833280918647,24
653329833288595526,29
653329833296272405,29
653329833303949284,26
653329833311626163,29
653329833319303042,26
653329833326909687,19
653329833334587542,29
653329833342265397,46
653329833349943252,46
653329833357621107,29
653329833365298962,19
653329833372976817,12
653329833380654672,-2
653329833388332527,-7
653329833396010382,4
653329833403688237,9
653329833411366092,7
653329833419043947,9
653329833426721802,0
653329833434399657,-17
653329833442077512,92
653329833449755367,420
653329833457433222,789
653329833465111077,755
653329833472788932,194
653329833480466787,-201
653329833488144642,-51
653329833495822497,70
653329833503500352,-41
653329833511178207,-51
653329833518856062,9
653329833526533917,-7
653329833534211772,-14
653329833541889627,9
653329833549567482,12
653329833557245337,9
653329833564923192,24
653329833572601047,31
653329833580278902,36
653329833587956757,41
653329833595634612,41
653329833603312467,43
653329833610990322,53
653329833618668177,63
653329833626346032,70
653329833634023887,77
653329833641701742,89
653329833649379597,104
653329833657057452,116
653329833664735307,136
653329833672413162,160
653329833680091017,182
653329833687768872,201
653329833695446727,216
653329833703124582,223
653329833710802437,225
653329833718480292,223
653329833726158147,194
653329833733836002,143
653329833741513857,85
653329833749191712,34
653329833756869567,-12
653329833764547422,-48
653329833772225277,-70
653329833779903132,-82
653329833787580987,-87
653329833795258842,-87
653329833802936697,-82
653329833810614552,-77
653329833818292407,-70
653329833825970262,-68
653329833833648117,-72
653329833841325972,-75
653329833849003827,-68
653329833856681682,-63
653329833864359537,-63
653329833872037392,-58
653329833879715247,-48
653329833887578718,-38
653329833895253995,-34
653329833902929272,-31
653329833910604549,-31
653329833918279826,-26
653329833925955103,-19
653329833933630380,-17
653329833941305657,-24
653329833948980934,-26
653329833956656211,-21
653329833964331488,-19
653329833972006765,-19
653329833979682042,-14
653329833987357319,-12
653329833995032596,-7
653329834002707873,-9
653329834010383150,-12
653329834018058427,-7
653329834025733704,0
653329834033408981,4
653329834041084258,4
653329834048759535,2
653329834056434812,2
653329834064110089,9
653329834071785366,14
653329834079460643,12
653329834087135920,12
653329834094811197,14
653329834102486474,7
653329834110161751,7
653329834117837028,14
653329834125512305,19
653329834133187582,19
653329834140862859,21
653329834148538136,17
653329834156213413,17
653329834163888690,24
653329834171563967,26
653329834179239244,29
653329834186914521,29
653329834194589798,24
653329834202265075,26
653329834209940352,36
653329834217615629,48
653329834225290906,58
653329834232966183,55
653329834240641460,48
653329834248316737,43
653329834255992014,36
653329834263667291,24
653329834271342568,26
653329834279017845,34
653329834286693122,31
653329834294368399,34
653329834302043676,38
653329834309718953,21
653329834317394230,12
653329834325069507,148
653329834332744784,490
653329834340420061,804
653329834348095338,653
653329834355770615,63
653329834363445892,-218
653329834371121169,-17
653329834378796446,51
653329834386471723,-65
6.5333E+17,-51
653329834401822277,0
653329834409497554,-21
653329834417172831,-21
653329834424848108,0
653329834432523385,2
653329834440198662,4
653329834447763637,19
653329834455440446,24
653329834463117255,24
653329834470794064,34
653329834478470873,41
653329834486147682,46
653329834493824491,51
653329834501501300,53
653329834509178109,58
653329834516854918,68
653329834524531727,85
653329834532208536,102
653329834539885345,116
653329834547562154,136
653329834555238963,160
653329834562915772,177
653329834570592581,191
653329834578269390,206
653329834585946199,216
653329834593623008,216
653329834601299817,201
653329834608976626,172
653329834616653435,126
653329834624330244,70
653329834632007053,17
653329834639683862,-26
653329834647360671,-63
653329834655037480,-85
653329834662714289,-94
653329834670391098,-97
653329834678067907,-97
653329834685744716,-92
653329834693421525,-82
653329834701098334,-80
653329834708775143,-75
653329834716451952,-68
653329834724128761,-58
653329834731805570,-48
653329834739482379,-46
653329834747159188,-48
653329834754835997,-43
653329834762512806,-34
653329834770189615,-24
653329834777866424,-24
653329834785543233,-26
653329834793220042,-24
653329834800896851,-14
653329834808573660,-9
653329834816250469,-12
653329834823927278,-9
653329834831604087,-12
653329834839280896,-21
653329834846957705,-26
653329834854634514,-21
653329834862311323,-19
653329834869988132,-14
653329834877664941,-12
653329834885341750,-14
653329834893018559,-12
653329834900695368,-4
653329834908372177,0
653329834916048986,-2
653329834923725795,-2
653329834931402604,-2
653329834939079413,4
653329834946756222,7
653329834954433031,7
653329834962109840,4
653329834969786649,7
653329834977463458,9
653329834985140267,12
653329834992817076,17
653329835000493885,21
653329835008210860,24
653329835015887112,21
653329835023563364,17
653329835031239616,14
653329835038915868,19
653329835046592120,26
653329835054268372,29
653329835061944624,24
653329835069620876,24
653329835077297128,24
653329835084973380,21
653329835092649632,26
653329835100325884,34
653329835108002136,29
653329835115678388,21
653329835123354640,21
653329835131030892,14
653329835138707144,4
653329835146383396,7
653329835154059648,14
653329835161735900,14
653329835169412152,19
653329835177088404,21
653329835184764656,4
653329835192440908,-17
653329835200117160,82
653329835207793412,395
653329835215469664,755
653329835223145916,731
653329835230822168,196
653329835238498420,-199
653329835246174672,-53
653329835253850924,75
653329835261527176,-38
653329835269203428,-58
653329835276879680,2
653329835284555932,-9
653329835292232184,-19
653329835299908436,2
653329835307584688,2
653329835315260940,4
653329835322937192,21
653329835330613444,19
653329835338289696,12
653329835345965948,14
653329835353642200,14
653329835361318452,26
653329835368994704,41
653329835376670956,41
653329835384347208,46
653329835392023460,60
653329835399699712,80
653329835407375964,94
653329835415052216,109
653329835422728468,133
653329835430404720,167
653329835438080972,191
653329835445757224,201
653329835453433476,211
653329835461109728,221
653329835468785980,225
653329835476462232,223
653329835484138484,204
653329835491814736,165
653329835499490988,106
653329835507167240,43
653329835514843492,-7
653329835522519744,-48
653329835530195996,-77
653329835537872248,-94
653329835545548500,-102
653329835553224752,-102
653329835560901004,-94
653329835568557203,-87
653329835576233734,-97
653329835583910265,-97
653329835591586796,-82
653329835599263327,-70
653329835606939858,-72
653329835614616389,-75
653329835622292920,-75
653329835629969451,-72
653329835637645982,-58
653329835645322513,-51
653329835652999044,-55
653329835660675575,-55
653329835668352106,-46
653329835676028637,-38
653329835683705168,-34
653329835691381699,-38
653329835699058230,-38
653329835706734761,-29
653329835714411292,-26
653329835722087823,-31
653329835729764354,-26
653329835737440885,-19
653329835745117416,-14
653329835752793947,-14
653329835760470478,-19
653329835768147009,-19
653329835775823540,-12
653329835783500071,-9
653329835791176602,-12
653329835798853133,-12
653329835806529664,-4
653329835814206195,-2
653329835821882726,-9
653329835829559257,-9
653329835837235788,-9
653329835844912319,-12
653329835852588850,-19
653329835860265381,-24
653329835867941912,-17
653329835875618443,-12
653329835883294974,-7
653329835890971505,-2
653329835898648036,-7
653329835906324567,-12
653329835914001098,0
653329835921677629,19
653329835929354160,31
653329835937030691,31
653329835944707222,19
653329835952383753,17
653329835960060284,14
653329835967736815,2
653329835975413346,2
653329835983089877,17
653329835990766408,17
653329835998442939,9
653329836006119470,7
653329836013796001,7
653329836021472532,2
653329836029149063,72
653329836036825594,349
653329836044502125,721
653329836052178656,767
653329836059855187,264
653329836067531718,-206
653329836075208249,-123
653329836082884780,53
653329836090561311,-19
653329836098237842,-53
653329836105914373,2
653329836113590904,-7
653329836121267435,-29
653329836128943978,-2
653329836136620509,17
653329836144297040,7
653329836151973571,9
653329836159650102,24
653329836167326633,34
653329836175003164,31
653329836182679695,24
653329836190356226,31
653329836198032757,48
653329836205709288,55
653329836213385819,60
653329836221062350,72
653329836228738881,85
653329836236415412,99
653329836244091943,126
653329836251768474,150
653329836259445005,170
653329836267121536,194
653329836274798067,213
653329836282474598,230
653329836290151129,242
653329836297827660,250
653329836305504191,240
653329836313180722,208
653329836320857253,160
653329836328533784,106
653329836336210315,48
653329836343886846,-4
653329836351563377,-43
653329836359239908,-75
653329836366916439,-92
653329836374592970,-92
653329836382269501,-97
653329836389946032,-97
653329836397622563,-92
653329836405299094,-87
653329836412975625,-85
653329836420652156,-87
653329836428328687,-80
653329836436005218,-72
653329836443681749,-70
653329836451358280,-63
653329836459034811,-55
653329836466711342,-48
653329836474387873,-46
653329836482064404,-38
653329836489740935,-36
653329836497417466,-34
653329836505093997,-26
653329836512770528,-24
653329836520447059,-21
653329836528123590,-17
653329836535800121,-14
653329836543476652,-19
653329836551153183,-17
653329836558829714,-19
653329836566506245,-24
653329836574182776,-21
653329836581859307,-19
653329836589535838,-19
653329836597212369,-14
653329836604888900,-9
653329836612565431,-9
653329836620241962,-7
653329836627918493,-7
653329836635595024,-9
653329836643271555,-2
653329836650948086,2
653329836658624617,2
653329836666301148,7
653329836673977679,7
653329836681654210,2
653329836689330753,2
653329836697007284,9
653329836704683815,14
653329836712360346,12
653329836720036877,9
653329836727713408,17
653329836735389939,26
653329836743066470,24
653329836750743001,26
653329836758419532,26
653329836766096063,12
653329836773772594,0
653329836781449125,2
653329836789125656,7
653329836796802187,9
653329836804478718,12
653329836812155249,12
653329836819831780,-2
653329836827508311,-19
653329836835184842,75
653329836842861373,391
653329836850537904,757
653329836858214435,743
653329836865890966,196
653329836873567497,-233
653329836881244028,-92
653329836888920559,63
653329836896597090,-43
653329836904273621,-68
653329836911950152,-7
653329836919626683,-21
653329836927303214,-34
653329836934979745,-4
653329836942656276,4
653329836950332807,0
653329836958009338,7
653329836965685869,19
653329836973362400,26
653329836981038931,34
653329836988715462,34
653329836996391993,38
653329837004068524,48
653329837011745055,60
653329837019421586,72
653329837027098117,85
653329837034774648,99
653329837042451179,114
653329837050127710,123
653329837057804241,136
653329837065480772,160
653329837073157303,191
653329837080833834,213
653329837088510365,225
653329837096186896,233
653329837103863427,235
653329837111539958,230
653329837119216489,208
653329837126893020,160
653329837134569551,102
653329837142246082,46
653329837149922613,2
653329837157599144,-29
653329837165275675,-48
653329837172952206,-55
653329837180628737,-55
653329837188305268,-58
653329837195981799,-58
653329837203658330,-55
653329837211334861,-51
653329837219011392,-46
653329837226687923,-41
653329837234364454,-41
653329837242040985,-38
653329837249717528,-31
653329837257394059,-29
653329837265070590,-34
653329837272747121,-36
653329837280423652,-31
653329837288100183,-29
653329837295776714,-34
653329837303453245,-41
653329837311129776,-38
653329837318806307,-34
653329837326482838,-36
653329837334159369,-38
653329837341835900,-31
653329837349512431,-26
653329837357188962,-24
653329837364865493,-26
653329837372542024,-34
653329837380218555,-38
653329837387895086,-31
653329837395571617,-24
653329837403248148,-26
653329837410924679,-26
653329837418601210,-21
653329837426277741,-17
653329837433954272,-14
653329837441630803,-12
653329837449307334,-12
653329837456983865,-9
653329837464660396,-4
653329837472336927,-2
653329837480013458,-2
653329837487689989,0
653329837495366520,7
653329837503043051,9
653329837510719582,4
653329837518396113,4
653329837526072644,12
653329837533749175,14
653329837541425706,12
653329837549102237,9
653329837556778768,9
653329837564455299,9
653329837572131830,17
653329837579808361,29
653329837587484892,34
653329837595161423,38
653329837602837954,43
653329837610514485,29
653329837618191016,9
653329837625867547,14
653329837633544078,21
653329837641220609,21
653329837648897140,21
653329837656573671,24
653329837664250202,24
653329837671926733,0
653329837679603264,24
653329837687279795,245
653329837694956326,631
653329837702632857,835
653329837710309388,488
653329837717985919,-85
653329837725662450,-157
653329837733338981,63
653329837741015512,26
653329837748692043,-63
653329837756368574,-9
653329837764045105,9
653329837771721636,-17
653329837779398167,0
653329837787074698,12
653329837794751229,2
653329837802427760,9
653329837810104303,26
653329837817780834,29
653329837825457365,29
653329837833133896,36
653329837840810427,43
653329837848486958,51
653329837856163489,58
653329837863840020,55
653329837871516551,51
653329837879193082,55
653329837886869613,75
653329837894546144,97
653329837902222675,114
653329837909899206,138
653329837917575737,165
653329837925252268,184
653329837932928799,199
653329837940605330,216
653329837948281861,230
653329837955958392,230
653329837963634923,213
653329837971311454,174
653329837978987985,126
653329837986664516,72
653329837994341047,26
653329838002017578,-14
653329838009694109,-46
653329838017370640,-58
653329838025047171,-60
653329838032723702,-60
653329838040400233,-65
653329838048076764,-58
653329838055753295,-53
653329838063429826,-51
653329838071106357,-46
653329838078782888,-38
653329838086459419,-36
653329838094135950,-34
653329838101812481,-31
653329838109489012,-31
653329838117165543,-26
653329838124842074,-17
653329838132518605,-14
653329838140195136,-21
653329838147871667,-24
653329838155548198,-24
653329838163224729,-24
653329838170901260,-26
653329838178577791,-29
653329838186254322,-26
653329838193930853,-24
653329838201607384,-24
653329838209283915,-24
653329838216960446,-19
653329838224636977,-19
653329838232313508,-19
653329838239990039,-19
653329838247666570,-19
653329838255343101,-17
653329838263019632,-12
653329838270696163,-9
653329838278372694,-7
653329838286049225,-12
653329838293725756,-19
653329838301402287,-14
653329838309078818,-2
653329838316755349,-4
653329838324431880,-7
653329838332108411,-2
653329838339784942,2
653329838347461473,0
653329838355138004,0
653329838362814535,2
653329838370491078,7
653329838378167609,7
653329838385844140,-9
653329838393520671,-14
653329838401197202,-4
653329838408873733,-2
653329838416550264,-7
653329838424226795,-4
653329838431903326,0
653329838439579857,9
653329838447256388,19
653329838454932919,12
653329838462609450,9
653329838470285981,9
653329838477962512,-2
653329838485639043,-9
653329838493315574,-2
653329838500992105,0
653329838508668636,0
653329838516345167,4
653329838524021698,2
653329838531698229,-14
653329838539374760,-26
653329838547051291,82
653329838554727822,408
653329838562404353,760
653329838570080884,702
653329838577757415,145
653329838585433946,-218
653329838593110477,-55
653329838600787008,58
653329838608463539,-55
653329838616140070,-65
653329838623816601,-4
653329838631493132,-17
653329838639169663,-29
653329838646846194,-7
653329838654522725,0
653329838662199256,0
653329838669875787,14
653329838677552318,21
653329838685228849,17
653329838692905380,19
653329838700581911,26
653329838708258442,38
653329838715934973,48
653329838723611504,55
653329838731288035,68
653329838738964566,80
653329838746641097,92
653329838754317628,102
653329838761994159,111
653329838769670690,133
653329838777347221,170
653329838785023752,199
653329838792700283,211
653329838800376814,218
653329838808053345,228
653329838815729876,242
653329838823406407,235
653329838831082938,204
653329838838759469,157
6.5333E+17,102
653329838854112531,46
653329838861789062,2
653329838869465593,-31
653329838877142124,-53
653329838884818655,-72
653329838892495186,-89
653329838900171717,-92
653329838907848248,-85
653329838915524779,-75
653329838923201310,-65
653329838930877853,-58
653329838938554384,-55
653329838946230915,-48
653329838953907446,-41
653329838961583977,-41
653329838969260508,-43
653329838976937039,-48
653329838984613570,-55
653329838992290101,-48
653329838999966632,-36
653329839007643163,-34
653329839015319694,-36
653329839022996225,-41
653329839030672756,-43
653329839038349287,-43
653329839046025818,-51
653329839053702349,-55
653329839061378880,-48
653329839069055411,-36
653329839076731942,-36
653329839084408473,-43
653329839092085004,-41
653329839099761535,-31
653329839107438066,-34
653329839115114597,-38
653329839122791128,-34
653329839130467659,-31
653329839138144190,-26
653329839145820721,-21
653329839153497252,-24
653329839161173783,-21
653329839168850314,-19
653329839176526845,-19
653329839184203376,-14
653329839191879907,-7
653329839199556438,-7
653329839207232969,-7
653329839214909500,-9
653329839222586031,-9
653329839230262562,-7
653329839237939093,2
653329839245615624,7
653329839253292155,4
653329839260968686,2
653329839268645217,-2
653329839276321748,4
653329839283998279,19
653329839291674810,21
653329839299351341,26
653329839307027872,24
653329839314704403,9
653329839322380934,0
653329839330057465,4
653329839337733996,7
653329839345410527,9
653329839353087058,14
653329839360763589,19
653329839368440120,17
653329839376116651,-4
653329839383793182,4
653329839391469713,189
653329839399146244,553
653329839406822775,799
653329839414499306,517
653329839422175837,-75
653329839429852368,-211
653329839437528899,21
653329839445205430,21
653329839452881961,-75
653329839460558492,-29
653329839468235023,2
653329839475911554,-21
653329839483588085,-17
653329839491264628,-2
653329839498941159,4
653329839506617690,12
653329839514294221,14
653329839521970752,19
653329839529647283,26
653329839537323814,19
653329839545000345,14
653329839552676876,29
653329839560353407,48
653329839568029938,55
653329839575706469,55
6.5333E+17,65
653329839591059531,89
653329839598736062,111
653329839606412593,128
653329839614089124,150
653329839621765655,177
653329839629442186,196
653329839637118717,216
653329839644795248,230
653329839652471779,233
653329839660148310,238
653329839667824841,225
653329839675501372,184
653329839683177903,131
653329839690854434,77
653329839698530965,29
653329839706207496,-9
653329839713884027,-38
653329839721560558,-60
653329839729237089,-65
653329839736913620,-60
653329839744590151,-58
653329839752266682,-55
653329839759943213,-60
653329839767619744,-60
653329839775296275,-53
653329839782972806,-48
653329839790649337,-46
653329839798325868,-43
653329839806002399,-38
653329839813678930,-34
653329839821355461,-31
653329839829031992,-26
653329839836708523,-19
653329839844385054,-17
653329839852061585,-21
653329839859738116,-24
653329839867414647,-21
653329839875091178,-21
653329839882767709,-19
653329839890444240,-21
653329839898120771,-36
653329839905797302,-41
653329839913473833,-29
653329839921150364,-26
653329839928826895,-31
653329839936503426,-29
653329839944179957,-24
653329839951856488,-24
653329839959533019,-26
653329839967209550,-21
653329839974886081,-17
653329839982562612,-12
653329839990239143,-12
653329839997915674,-17
653329840005592205,-19
653329840013268736,-17
653329840020945267,-14
653329840028621798,-14
653329840036298329,-14
653329840043974860,-12
653329840051651403,-4
653329840059327934,0
653329840067004465,0
653329840074680996,2
653329840082357527,7
653329840090034058,7
653329840097710589,0
653329840105387120,-7
653329840113063651,-2
653329840120740182,7
653329840128416713,7
653329840136093244,0
653329840143769775,2
653329840151446306,17
653329840159122837,29
653329840166799368,31
653329840174475899,34
653329840182152430,34
653329840189828961,21
653329840197505492,9
653329840205182023,12
653329840212858554,21
653329840220535085,26
653329840228211616,21
653329840235888147,21
653329840243564678,19
653329840251241209,-7
653329840258917740,9
653329840266594271,228
653329840274270802,619
653329840281947333,842
653329840289623864,510
653329840297300395,-80
653329840304976926,-174
653329840312653457,51
653329840320329988,24
653329840328006519,-68
653329840335683050,-12
653329840343359581,7
653329840351036112,-21
653329840358712643,-4
653329840366389174,14
653329840374065705,7
653329840381742236,14
653329840389418767,26
653329840397095298,21
653329840404771829,14
653329840412448360,19
653329840420124891,29
653329840427801422,36
653329840435477953,46
653329840443154484,58
653329840450831015,68
653329840458507546,75
653329840466184077,89
653329840473860608,109
653329840481537139,133
653329840489213670,155
653329840496890201,170
653329840504566732,184
653329840512243263,204
653329840519919794,218
653329840527596325,228
653329840535272856,230
653329840542949387,218
653329840550625918,182
653329840558302449,128
653329840565978980,77
653329840573655511,31
653329840581332042,-9
653329840589008573,-41
653329840596685104,-60
653329840604361635,-72
653329840612008082,-72
653329840619685031,-65
653329840627361980,-65
653329840635038929,-63
653329840642715878,-60
653329840650392827,-55
653329840658069776,-60
653329840665746725,-70
653329840673423674,-72
653329840681100623,-65
653329840688777572,-63
653329840696454521,-60
653329840704131470,-55
653329840711808419,-48
653329840719485368,-43
653329840727162317,-38
653329840734839266,-41
653329840742516215,-41
653329840750193164,-38
653329840757870113,-34
653329840765547062,-31
653329840773224011,-34
653329840780900960,-31
653329840788577909,-26
653329840796254858,-24
653329840803931807,-26
653329840811608756,-21
653329840819285705,-17
653329840826962654,-17
653329840834639603,-19
653329840842316552,-14
653329840849993501,-7
653329840857670450,-4
653329840865347399,-2
653329840873024348,-4
653329840880701297,-2
653329840888378246,2
653329840896055195,4
653329840903732144,-2
653329840911409093,-9
653329840919086042,-4
653329840926762991,2
653329840934439940,2
653329840942116889,0
653329840949793838,7
653329840957470787,12
653329840965147736,9
653329840972824685,12
653329840980501634,14
653329840988178583,14
653329840995855532,12
653329841003532481,9
653329841011209430,7
653329841018886379,9
653329841026563328,17
653329841034240277,21
653329841041917226,21
653329841049594175,19
653329841057271124,17
653329841064948073,21
653329841072625022,36
653329841080301971,48
653329841087978920,51
653329841095655869,48
653329841103332818,43
653329841111009767,29
653329841118686716,19
653329841126363665,26
653329841134040614,34
653329841141717563,36
653329841149394512,31
653329841157071461,34
653329841164748410,29
653329841172455471,7
653329841180132002,60
653329841187808533,327
653329841195485064,711
653329841203161595,811
653329841210838126,354
653329841218514657,-157
653329841226191188,-119
653329841233867719,70
653329841241544250,-12
653329841249220781,-75
653329841256897312,-9
653329841264573843,-4
653329841272250374,-29
653329841279926905,-4
653329841287603436,7
653329841295279967,0
653329841302956498,9
653329841310633029,24
653329841318309560,29
653329841325986091,31
653329841333662622,34
653329841341339153,41
653329841349015684,51
653329841356692215,60
653329841364368746,68
653329841372045277,77
653329841379721808,89
653329841387398339,104
653329841395074870,121
653329841402751401,138
653329841410427932,155
653329841418104463,167
653329841425780994,182
653329841433457525,201
653329841441134056,216
653329841448810587,218
653329841456487118,218
653329841464163649,204
653329841471840180,167
653329841479516711,116
653329841487193242,58
653329841494869773,4
653329841502546304,-36
653329841510222835,-65
653329841517899366,-85
653329841525575897,-92
653329841533252428,-94
653329841540928959,-94
653329841548605490,-89
653329841556282021,-80
653329841563958552,-75
653329841571635083,-72
653329841579311614,-68
653329841586988145,-60
653329841594664676,-51
653329841602341207,-48
653329841610017738,-48
653329841617694269,-41
653329841625370800,-31
653329841633047331,-29
653329841640723862,-26
653329841648400393,-24
653329841656076924,-21
653329841663753455,-17
653329841671429986,-14
653329841679106517,-14
653329841686783048,-12
653329841694459579,-7
653329841702136110,-7
653329841709812641,-7
653329841717489172,-4
653329841725165703,-7
653329841732842246,-12
653329841740518777,-14
653329841748195308,-12
653329841755871839,-7
653329841763548370,-4
653329841771224901,0
653329841778901432,-2
653329841786577963,-2
653329841794254494,0
653329841801931025,4
653329841809607556,4
653329841817284087,-7
653329841824960618,-12
653329841832637149,-4
653329841840313680,0
653329841847990211,0
