timestamp ecg,
652984698067055888,-21
652984698074730328,7
652984698082404768,63
652984698090079208,26
652984698097753648,31
652984698105428088,63
652984698113102528,58
652984698120776968,56
652984698128451408,68
652984698136125848,77
652984698143800288,80
652984698151474728,80
652984698159149168,85
652984698166823608,87
652984698174498048,95
652984698182172488,107
652984698189846928,116
652984698197521368,126
652984698205195808,136
652984698212870248,148
652984698220544688,168
652984698228219128,190
652984698235893568,212
652984698243568008,236
652984698251242448,260
652984698258916888,282
652984698266591328,304
652984698274265768,316
652984698281940208,324
652984698289614648,324
652984698297289088,309
652984698304963528,277
652984698312637968,224
652984698320312408,163
652984698327986848,107
652984698335651273,56
652984698343325853,14
652984698351000433,-12
652984698358675013,-24
652984698366349593,-26
652984698374024173,-31
652984698381698753,-34
652984698389373333,-36
652984698397047913,-36
652984698404722493,-26
652984698412397073,-19
652984698420071653,-21
652984698427746233,-21
652984698435420813,-19
652984698443095393,-9
652984698450769973,-2
652984698458444553,2
652984698466119133,9
652984698473793713,14
652984698481468293,17
652984698489142873,21
652984698496817453,26
652984698504492033,29
652984698512166613,34
652984698519841193,34
652984698527515773,31
652984698535190353,34
652984698542864933,36
652984698550539513,36
652984698558214093,38
652984698565888673,41
652984698573563253,41
652984698581237833,46
652984698588912413,48
652984698596586993,46
652984698604261573,48
652984698611936153,51
652984698619610733,51
652984698627285313,53
652984698634959893,53
652984698642634473,51
652984698650309053,58
652984698657983633,60
652984698665658213,60
652984698673332793,63
652984698681007373,70
652984698688681953,70
652984698696356533,68
652984698704031113,70
652984698711705693,75
652984698719380273,77
652984698727054853,77
652984698734729433,80
652984698742404013,82
652984698750078593,85
652984698757753173,85
652984698765427753,82
652984698773102333,85
652984698780776913,87
652984698788451493,92
652984698796126073,92
652984698803800653,90
652984698811475233,95
652984698819149813,99
652984698826824393,97
652984698834498973,95
652984698842173553,97
652984698849848133,95
652984698857522713,95
652984698865197293,104
652984698872871873,121
652984698880546453,124
652984698888221033,116
652984698895885620,107
652984698903560339,87
652984698911235058,75
652984698918909777,77
652984698926584496,87
652984698934259215,87
652984698941933934,82
652984698949608653,82
652984698957283372,90
652984698964958091,75
652984698972632810,77
652984698980307529,255
652984698987982248,665
652984698995656967,1043
652984699003331686,879
652984699011006405,170
652984699018681124,-202
652984699026355843,36
652984699034030562,141
652984699041705281,0
6.52985E+17,12
652984699057054719,73
652984699064729438,43
652984699072404157,38
652984699080078876,68
652984699087753595,65
652984699095428314,65
652984699103103033,80
652984699110777752,87
652984699118452471,87
652984699126127190,90
652984699133801909,92
652984699141476628,102
652984699149151347,112
652984699156826066,119
652984699164500785,126
652984699172175504,136
652984699179850223,148
652984699187524942,163
652984699195199661,182
652984699202874380,202
652984699210549099,224
652984699218223818,246
652984699225898537,270
652984699233573256,292
652984699241247975,309
652984699248922694,324
652984699256597413,336
652984699264272132,338
652984699271946851,329
652984699279621570,302
652984699287296289,251
652984699294971008,187
652984699302645727,131
652984699310320446,87
652984699317995165,48
652984699325669884,19
652984699333344603,4
652984699341019322,-4
652984699348694041,-12
652984699356368760,-9
652984699364043479,-4
652984699371718198,-2
652984699379392917,-4
652984699387067636,-2
652984699394742355,-4
652984699402417074,-7
652984699410091793,2
652984699417766512,14
652984699425441231,17
652984699433115950,19
652984699440790669,24
652984699448465388,26
652984699456160241,31
652984699463834681,36
652984699471509121,43
652984699479183561,46
652984699486858001,43
652984699494532441,43
652984699502206881,43
652984699509881321,36
652984699517555761,36
652984699525230201,43
652984699532904641,46
652984699540579081,43
652984699548253521,51
652984699555927961,58
652984699563602401,53
652984699571276841,51
652984699578951281,56
652984699586625721,58
652984699594300161,60
652984699601974601,68
652984699609649041,68
652984699617323481,60
652984699624997921,58
652984699632672361,63
652984699640346801,65
652984699648021241,60
652984699655695681,68
652984699663370121,80
652984699671044561,80
652984699678719001,80
652984699686393441,85
652984699694067881,85
652984699701742321,80
652984699709416761,80
652984699717091201,87
652984699724765641,90
652984699732440081,90
652984699740114521,90
652984699747788961,87
652984699755463401,92
652984699763137841,97
652984699770812281,95
652984699778486721,95
652984699786161161,99
652984699793835601,104
652984699801510041,102
652984699809184481,97
652984699816858921,97
652984699824533361,97
652984699832207801,104
652984699839882241,109
652984699847556681,107
652984699855231121,112
652984699862905561,121
652984699870580001,124
652984699878254441,126
652984699885928881,119
652984699893603321,97
652984699901277761,77
652984699908952201,73
652984699916626641,77
652984699924301081,87
652984699931975521,95
652984699939649961,97
652984699947324401,95
652984699954998841,80
652984699962673281,107
652984699970347721,343
652984699978022161,794
652984699985696601,1096
652984699993371041,755
652984700001045481,14
652984700008719921,-187
652984700016394426,102
652984700024068866,116
652984700031743306,-17
652984700039417746,38
652984700047092186,80
652984700054766626,36
652984700062441066,38
652984700070115506,58
652984700077789946,56
652984700085464386,68
652984700093138826,85
652984700100813266,77
652984700108487706,70
652984700116162146,80
652984700123836586,97
652984700131511026,107
652984700139185466,109
652984700146859906,116
652984700154534346,124
652984700162208786,141
652984700169883226,155
652984700177557666,158
652984700185232106,173
652984700192906546,207
652984700200580986,233
652984700208255426,248
652984700215929866,277
652984700223604306,309
652984700231278746,326
652984700238953186,338
652984700246627626,346
652984700254302066,343
652984700261976506,333
652984700269650946,294
652984700277325386,233
652984700284999826,177
652984700292674266,124
652984700300348706,68
652984700308023146,26
652984700315697586,7
652984700323372026,-7
652984700331046466,-21
652984700338720906,-21
652984700346395346,-17
652984700354069786,-21
652984700361744226,-24
652984700369418666,-14
652984700377093106,-4
652984700384767546,-9
652984700392441986,-4
652984700400116426,4
652984700407790866,4
652984700415465306,4
652984700423139746,12
652984700430814186,17
652984700438488626,17
652984700446163066,24
652984700453837506,31
652984700461511946,36
652984700469186386,38
652984700476860826,36
652984700484535266,41
652984700492209706,48
652984700499884146,41
652984700507558586,41
652984700515233026,43
652984700522907466,41
652984700530581906,43
652984700538256346,56
652984700545930786,56
652984700553605226,51
652984700561279666,51
652984700568954106,53
652984700576608523,58
652984700584283242,63
652984700591957961,63
652984700599632680,58
652984700607307399,56
652984700614982118,58
652984700622656837,58
652984700630331556,58
652984700638006275,65
652984700645680994,65
652984700653355713,58
652984700661030432,58
652984700668705151,70
652984700676379870,75
652984700684054589,70
652984700691729308,68
652984700699404027,75
652984700707078746,77
652984700714753465,80
652984700722428184,77
652984700730102903,77
652984700737777622,85
652984700745452341,87
652984700753127060,92
652984700760801779,97
652984700768476498,85
652984700776151217,92
652984700783825936,116
652984700791500655,121
652984700799175374,114
652984700806850093,116
652984700814524812,107
652984700822199531,87
652984700829874250,87
652984700837548969,92
652984700845223688,90
652984700852898407,87
652984700860573126,90
652984700868247845,92
652984700875922564,77
652984700883597283,92
652984700891272002,285
652984700898946721,699
652984700906621440,1050
652984700914296159,850
652984700921970878,131
652984700929645597,-224
652984700937320316,29
652984700944995035,136
652984700952669754,2
652984700960344473,19
652984700968019192,77
652984700975693911,41
652984700983368630,38
652984700991043349,70
652984700998718068,77
652984701006392787,75
652984701014067506,77
652984701021742225,80
652984701029416944,87
652984701037091663,99
652984701044766382,107
652984701052441101,116
652984701060115820,121
652984701067790539,124
652984701075465258,131
652984701083139977,146
652984701090814696,160
652984701098489415,173
652984701106164134,182
652984701113838853,202
652984701121513572,221
652984701129188291,248
652984701136873060,282
652984701144547640,307
652984701152222220,321
652984701159896800,338
652984701167571380,350
652984701175245960,346
652984701182920540,329
652984701190595120,297
652984701198269700,241
652984701205944280,175
652984701213618860,114
652984701221293440,60
652984701228968020,24
652984701236642600,2
652984701244317180,-14
652984701251991760,-26
652984701259666340,-29
652984701267340920,-26
652984701275015500,-19
652984701282690080,-19
652984701290364660,-19
652984701298039240,-12
652984701305713820,-7
652984701313388400,0
652984701321062980,7
652984701328737560,12
652984701336412140,19
652984701344086720,21
652984701351761300,21
652984701359435880,24
652984701367110460,36
652984701374785040,41
652984701382459620,38
652984701390134200,38
652984701397808780,43
652984701405483360,48
652984701413157940,41
652984701420832520,34
652984701428507100,31
652984701436181680,34
652984701443856260,38
652984701451530840,43
652984701459205420,41
6.52985E+17,41
652984701474554580,48
652984701482229160,51
652984701489903740,48
652984701497578320,48
652984701505252900,56
652984701512927480,60
652984701520602060,60
652984701528276640,60
652984701535951220,63
652984701543625800,68
652984701551300380,70
652984701558974960,70
652984701566649540,68
652984701574324120,68
652984701581998700,70
652984701589673280,75
652984701597347860,75
652984701605022440,75
652984701612697020,73
652984701620371600,75
652984701628046180,77
652984701635720760,77
652984701643395340,82
652984701651069920,87
652984701658744500,87
652984701666419080,87
652984701674093660,90
652984701681768240,92
652984701689442820,97
652984701697127499,97
652984701704801939,90
652984701712476379,97
652984701720150819,112
652984701727825259,119
652984701735499699,124
652984701743174139,119
652984701750848579,97
652984701758523019,85
652984701766197459,90
652984701773871899,92
652984701781546339,87
652984701789220779,87
652984701796895219,92
652984701804569659,90
652984701812244099,75
652984701819918539,99
652984701827592979,319
652984701835267419,745
652984701842941859,1069
652984701850616299,804
652984701858290739,75
652984701865965179,-199
652984701873639619,73
652984701881314059,124
652984701888988499,-17
652984701896662939,24
652984701904337379,73
652984701912011819,29
652984701919686259,26
652984701927360699,58
652984701935035139,56
652984701942709579,53
652984701950384019,68
652984701958058459,73
652984701965732899,80
652984701973407339,90
652984701981081779,92
652984701988756219,99
652984701996430659,109
652984702004105099,114
652984702011779539,124
652984702019453979,136
652984702027128419,146
652984702034802859,158
652984702042477299,180
652984702050151739,199
652984702057826179,219
652984702065500619,241
652984702073175059,270
652984702080849499,292
652984702088523939,304
652984702096198379,319
652984702103872819,329
652984702111547259,329
652984702119221699,314
652984702126896139,277
652984702134570579,224
652984702142245019,163
652984702149919459,112
652984702157593899,65
652984702165268339,26
652984702172942779,2
652984702180617219,-7
652984702188291659,-17
652984702195966099,-21
652984702203640539,-21
652984702211314979,-17
652984702218989419,-12
652984702226663859,-9
652984702234338299,-2
652984702242012739,2
652984702249687179,7
652984702257331588,12
652984702265006446,14
652984702272681304,17
652984702280356162,21
652984702288031020,31
652984702295705878,34
652984702303380736,31
652984702311055594,26
652984702318730452,31
652984702326405310,34
652984702334080168,31
652984702341755026,29
652984702349429884,34
652984702357104742,36
652984702364779600,36
652984702372454458,36
652984702380129316,38
652984702387804174,41
652984702395479032,43
652984702403153890,43
652984702410828748,41
652984702418503606,36
652984702426178464,36
652984702433853322,43
652984702441528180,46
652984702449203038,46
652984702456877896,51
652984702464552754,53
652984702472227612,56
652984702479902470,58
652984702487577328,58
652984702495252186,60
652984702502927044,65
652984702510601902,65
652984702518276760,65
652984702525951618,68
652984702533626476,68
652984702541301334,70
652984702548976192,73
652984702556651050,75
652984702564325908,77
652984702572000766,77
652984702579675624,70
652984702587350482,70
652984702595025340,77
652984702602700198,80
652984702610375056,77
652984702618049914,77
652984702625724772,77
652984702633399630,82
652984702641074488,90
652984702648749346,92
652984702656424204,85
652984702664099062,87
652984702671773920,104
652984702679448778,112
652984702687123636,114
652984702694798494,119
652984702702473352,104
652984702710148210,85
652984702717823068,82
652984702725497926,85
652984702733172784,87
652984702740847642,92
652984702748522500,99
652984702756197358,99
652984702763872216,90
652984702771547074,80
652984702779221932,177
652984702786896790,511
652984702794571648,952
652984702802246506,1030
652984702809921364,446
652984702817626387,-155
652984702825300827,-77
652984702832975267,146
652984702840649707,43
652984702848324147,-12
652984702855998587,58
652984702863673027,46
652984702871347467,17
652984702879021907,51
652984702886696347,63
652984702894370787,51
652984702902045227,60
652984702909719667,73
652984702917394107,68
652984702925068547,68
652984702932742987,80
652984702940417427,87
652984702948091867,90
652984702955766307,97
652984702963440747,112
652984702971115187,119
652984702978789627,126
652984702986464067,143
652984702994138507,165
652984703001812947,180
652984703009487387,197
652984703017161827,221
652984703024836267,251
652984703032510707,277
652984703040185147,290
652984703047859587,302
652984703055534027,321
652984703063208467,329
652984703070882907,316
652984703078557347,292
652984703086231787,251
652984703093906227,197
652984703101580667,138
652984703109255107,85
652984703116929547,41
652984703124603987,12
652984703132278427,-4
652984703139952867,-12
652984703147627307,-17
652984703155301747,-19
652984703162976187,-17
652984703170650627,-14
652984703178325067,-17
652984703185999507,-12
652984703193673947,0
652984703201348387,7
652984703209022827,7
652984703216697267,9
652984703224371707,17
652984703232046147,24
652984703239720587,31
652984703247395027,29
652984703255069467,26
652984703262743907,31
652984703270418347,38
652984703278092787,41
652984703285767227,41
652984703293441667,43
652984703301116107,46
652984703308790547,48
652984703316464987,46
652984703324139427,41
652984703331813867,41
652984703339488307,46
652984703347162747,43
652984703354837187,43
652984703362511627,46
652984703370186067,53
652984703377860572,56
652984703385535012,56
652984703393209452,58
652984703400883892,60
652984703408558332,63
652984703416232772,65
652984703423907212,58
652984703431581652,48
652984703439256092,53
652984703446930532,63
652984703454604972,63
652984703462279412,56
652984703469953852,58
652984703477628292,63
652984703485302732,65
652984703492977172,65
652984703500651612,63
652984703508326052,65
652984703516000492,75
652984703523674932,77
652984703531349372,75
652984703539023812,73
652984703546698252,77
652984703554372692,85
652984703562047132,80
652984703569721572,77
652984703577396012,80
652984703585070452,80
652984703592744892,80
652984703600419332,85
652984703608093772,87
652984703615768212,87
652984703623442652,99
652984703631117092,116
652984703638791532,116
652984703646465972,112
652984703654140412,107
652984703661814852,92
652984703669489292,82
652984703677163732,85
652984703684838172,87
652984703692512612,90
652984703700187052,97
652984703707861492,104
652984703715535932,92
652984703723210372,70
652984703730884812,148
652984703738559252,460
652984703746233692,909
652984703753908132,1069
652984703761582572,563
652984703769257012,-116
652984703776931452,-129
652984703784605892,148
652984703792280332,80
652984703799954772,-17
652984703807629212,53
652984703815303652,68
652984703822978092,34
652984703830652532,53
652984703838326972,63
652984703846001412,53
652984703853675852,70
652984703861350292,92
652984703869024732,87
652984703876699172,82
652984703884373612,99
652984703892048052,112
652984703899722492,116
652984703907396932,119
652984703915071372,126
652984703922745812,134
652984703930420252,136
652984703938064661,143
652984703945739519,158
652984703953414377,175
652984703961089235,202
652984703968764093,238
652984703976438951,265
652984703984113809,277
652984703991788667,292
652984703999463525,314
652984704007138383,333
652984704014813241,338
652984704022488099,331
652984704030162957,309
652984704037837815,270
652984704045512673,207
652984704053187531,138
652984704060862389,85
652984704068537247,43
652984704076212105,9
652984704083886963,-7
652984704091561821,-17
652984704099236679,-24
652984704106911537,-26
652984704114586395,-19
652984704122261253,-14
652984704129936111,-19
652984704137610969,-19
652984704145285827,-7
652984704152960685,-2
652984704160635543,-7
652984704168310401,-4
652984704175985259,7
652984704183660117,19
652984704191334975,19
652984704199009833,14
652984704206684691,17
652984704214359549,26
652984704222034407,34
652984704229709265,34
652984704237384123,34
652984704245058981,34
652984704252733839,36
652984704260408697,36
652984704268083555,36
652984704275758413,41
652984704283433271,38
652984704291108129,34
652984704298782987,38
652984704306457845,41
652984704314132703,38
652984704321807561,38
652984704329482419,36
652984704337157277,36
652984704344832135,48
652984704352506993,58
652984704360181851,56
652984704367856709,48
652984704375531567,48
652984704383206425,58
652984704390881283,63
652984704398556141,58
652984704406230999,58
652984704413905857,68
652984704421580715,73
652984704429255573,65
652984704436930431,58
652984704444605289,60
652984704452280147,65
652984704459955005,68
652984704467629863,65
652984704475304721,68
652984704482979579,73
652984704490654437,75
652984704498359460,73
652984704506033900,75
652984704513708340,80
652984704521382780,82
652984704529057220,85
652984704536731660,95
652984704544406100,104
652984704552080540,107
652984704559754980,109
652984704567429420,99
652984704575103860,73
652984704582778300,60
652984704590452740,68
652984704598127180,75
652984704605801620,75
652984704613476060,77
652984704621150500,87
652984704628824940,85
652984704636499380,68
652984704644173820,126
652984704651848260,407
652984704659522700,855
652984704667197140,1067
652984704674871580,616
652984704682546020,-87
652984704690220460,-165
652984704697894900,119
652984704705569340,85
652984704713243780,-21
652984704720918220,48
652984704728592660,75
652984704736267100,38
652984704743941540,53
652984704751615980,75
652984704759290420,68
652984704766964860,68
652984704774639300,82
652984704782313740,90
652984704789988180,92
652984704797662620,97
652984704805337060,107
652984704813011500,112
652984704820685940,119
652984704828360380,124
652984704836034820,129
652984704843709260,143
652984704851383700,160
652984704859058140,177
652984704866732580,194
652984704874407020,216
652984704882081460,236
652984704889755900,260
652984704897430340,287
652984704905104780,314
652984704912779220,331
652984704920453660,343
652984704928128100,348
652984704935802540,343
652984704943476980,314
652984704951151420,263
652984704958825860,204
652984704966500300,146
652984704974174740,87
652984704981849180,46
652984704989523620,21
652984704997198060,-2
652984705004872500,-12
652984705012546940,-9
652984705020221380,-14
652984705027895820,-17
652984705035570260,-9
652984705043244700,-7
652984705050919140,-9
652984705058563549,-4
652984705066238407,-2
652984705073913265,0
652984705081588123,4
652984705089262981,12
652984705096937839,17
652984705104612697,19
652984705112287555,19
652984705119962413,26
652984705127637271,34
652984705135312129,29
652984705142986987,26
652984705150661845,29
652984705158336703,31
652984705166011561,29
652984705173686419,34
652984705181361277,36
652984705189036135,34
652984705196710993,34
652984705204385851,34
652984705212060709,36
652984705219735567,38
652984705227410425,41
652984705235085283,43
652984705242760141,46
652984705250434999,46
652984705258109857,51
652984705265784715,53
652984705273459573,56
652984705281134431,56
652984705288809289,51
652984705296484147,51
652984705304159005,58
652984705311833863,60
652984705319508721,63
652984705327183579,65
652984705334858437,65
652984705342533295,65
652984705350208153,68
652984705357883011,75
652984705365557869,80
652984705373232727,77
652984705380907585,75
652984705388582443,75
652984705396257301,82
652984705403932159,82
652984705411607017,77
652984705419281875,82
652984705426956733,87
652984705434631591,87
652984705442306449,82
652984705449981307,77
652984705457656165,77
652984705465331023,80
652984705473005881,80
652984705480680739,85
652984705488355597,87
652984705496030455,82
652984705503705313,92
652984705511380171,114
652984705519055029,121
652984705526729887,116
652984705534404745,109
652984705542079603,92
652984705549754461,77
652984705557429319,77
652984705565104177,82
652984705572779035,87
652984705580453893,92
652984705588128751,95
652984705595803609,95
652984705603478467,85
652984705611153325,82
652984705618828252,219
652984705626503110,599
652984705634177968,1018
652984705641852826,970
652984705649527684,302
652984705657202542,-190
652984705664877400,-17
652984705672552258,146
652984705680227116,14
652984705687901974,-4
652984705695576832,68
652984705703251690,46
652984705710926548,31
652984705718601406,60
652984705726276264,65
652984705733951122,60
652984705741625980,73
652984705749300838,82
652984705756975696,85
652984705764650554,92
652984705772325412,97
652984705780000270,95
652984705787675128,102
652984705795349986,114
652984705803024844,121
652984705810699702,129
652984705818374560,141
652984705826049418,158
652984705833724276,173
652984705841399134,190
652984705849073992,209
652984705856748850,233
652984705864423708,263
652984705872098566,285
652984705879773424,302
652984705887448282,316
652984705895123140,324
652984705902797998,329
652984705910472856,324
652984705918147714,302
652984705925822572,260
652984705933497430,204
652984705941172288,143
652984705948847146,92
652984705956522004,46
652984705964196862,14
652984705971871720,-2
652984705979546578,-12
652984705987221436,-17
652984705994896294,-14
652984706002571152,-9
652984706010246010,-9
652984706017920868,-9
652984706025595726,-12
652984706033270584,-12
652984706040945442,-4
652984706048620300,-2
652984706056295158,2
652984706063970016,12
652984706071644874,19
652984706079319732,19
652984706086994590,24
652984706094669448,29
652984706102344306,31
652984706110019164,34
652984706117694022,38
652984706125368880,38
652984706133043738,38
652984706140718596,43
652984706148393454,46
652984706156068312,46
652984706163743170,43
652984706171418028,46
652984706179123051,48
652984706186797491,48
652984706194471931,51
652984706202146371,53
652984706209820811,56
652984706217495251,48
652984706225169691,46
652984706232844131,51
652984706240518571,58
652984706248193011,58
652984706255867451,58
652984706263541891,56
652984706271216331,51
652984706278890771,53
652984706286565211,60
652984706294239651,68
652984706301914091,65
652984706309588531,63
652984706317262971,65
652984706324937411,70
652984706332611851,75
652984706340286291,77
652984706347960731,77
652984706355635171,77
652984706363309611,75
652984706370984051,75
652984706378658491,85
652984706386332931,90
652984706394007371,85
652984706401681811,85
652984706409356251,92
652984706417030691,97
652984706424705131,95
652984706432379571,90
652984706440054011,87
652984706447728451,90
652984706455402891,95
652984706463077331,95
652984706470751771,87
652984706478426211,85
652984706486100651,85
652984706493775091,87
652984706501449531,95
652984706509123971,112
652984706516798411,116
652984706524472851,114
652984706532147291,109
652984706539821731,92
652984706547496171,77
652984706555170611,80
652984706562845051,90
652984706570519491,92
652984706578193931,95
652984706585868371,97
652984706593542811,99
652984706601217251,85
652984706608891691,77
652984706616566131,214
652984706624240571,594
652984706631915011,1021
652984706639589451,989
652984706647263891,329
652984706654938331,-180
652984706662612771,-14
652984706670287211,158
652984706677961651,24
652984706685636091,-2
652984706693310531,80
652984706700984971,65
652984706708659411,38
652984706716333851,63
652984706724008291,73
652984706731682731,70
652984706739357236,82
652984706747031676,92
652984706754706116,92
652984706762380556,90
652984706770054996,92
652984706777729436,95
652984706785403876,107
652984706793078316,114
652984706800752756,116
652984706808427196,129
652984706816101636,146
652984706823776076,155
652984706831450516,163
652984706839124956,182
652984706846799396,214
652984706854473836,241
652984706862148276,268
652984706869822716,287
652984706877497156,302
652984706885171596,324
652984706892846036,341
652984706900520476,346
652984706908194916,336
652984706915869356,311
652984706923543796,260
652984706931218236,197
652984706938892676,146
652984706946567116,92
652984706954241556,36
652984706961915996,0
652984706969590436,-12
652984706977264876,-24
652984706984939316,-31
652984706992613756,-29
652984707000288196,-24
652984707007962636,-26
652984707015637076,-26
652984707023311516,-24
652984707030985956,-14
652984707038660396,-4
652984707046334836,-2
652984707054009276,0
652984707061683716,7
652984707069358156,9
652984707077032596,17
652984707084707036,26
652984707092381476,24
652984707100055916,24
652984707107730356,34
652984707115404796,38
652984707123079236,34
652984707130753676,36
652984707138428116,41
652984707146102556,48
652984707153776996,53
652984707161451436,46
652984707169125876,38
652984707176800316,46
652984707184474756,48
652984707192149196,48
652984707199823636,58
652984707207498076,63
652984707215172516,56
652984707222846956,53
652984707230521396,63
652984707238195836,65
652984707245870276,56
652984707253544716,56
652984707261219156,63
652984707268893596,63
652984707276568036,63
652984707284242476,65
652984707291916916,68
652984707299561325,73
652984707307236183,70
652984707314911041,68
652984707322585899,75
652984707330260757,75
652984707337935615,75
652984707345610473,82
652984707353285331,80
652984707360960189,70
652984707368635047,70
652984707376309905,80
652984707383984763,82
652984707391659621,82
652984707399334479,85
652984707407009337,82
652984707414684195,77
652984707422359053,87
652984707430033911,99
652984707437708769,97
652984707445383627,90
652984707453058485,92
652984707460733343,95
652984707468408201,90
652984707476083059,82
652984707483757917,92
652984707491432775,102
652984707499107633,99
652984707506782491,107
652984707514457349,109
652984707522132207,87
652984707529807065,70
652984707537481923,77
652984707545156781,85
652984707552831639,82
652984707560506497,85
652984707568181355,92
652984707575856213,95
652984707583531071,85
652984707591205929,85
652984707598880787,236
652984707606555645,636
652984707614230503,1048
652984707621905361,955
652984707629580219,246
652984707637255077,-224
652984707644929935,-9
652984707652604793,155
652984707660279651,19
652984707667954509,7
652984707675629367,82
652984707683304225,60
652984707690979083,38
652984707698653941,70
652984707706328799,87
652984707714003657,73
652984707721678515,75
652984707729353373,87
652984707737028231,95
652984707744703089,95
652984707752377947,99
652984707760052805,104
652984707767727663,116
652984707775402521,129
652984707783077379,138
652984707790752237,143
652984707798427095,148
652984707806101953,160
652984707813776811,187
652984707821451669,209
652984707829126527,224
652984707836801385,246
652984707844476243,275
652984707852151101,302
652984707859841076,324
652984707867515725,336
652984707875190374,338
652984707882865023,343
652984707890539672,343
652984707898214321,314
652984707905888970,253
652984707913563619,187
652984707921238268,131
652984707928912917,77
652984707936587566,26
652984707944262215,-7
652984707951936864,-19
652984707959611513,-21
652984707967286162,-34
652984707974960811,-43
652984707982635460,-36
652984707990310109,-29
652984707997984758,-31
652984708005659407,-29
652984708013334056,-21
652984708021008705,-14
652984708028683354,-7
652984708036358003,0
652984708044032652,9
652984708051707301,17
652984708059381950,14
652984708067056599,19
652984708074731248,29
652984708082405897,31
652984708090080546,31
652984708097755195,41
652984708105429844,48
652984708113104493,43
652984708120779142,38
652984708128453791,38
652984708136128440,46
652984708143803089,48
652984708151477738,41
652984708159152387,41
652984708166827036,48
652984708174501685,53
652984708182176334,53
652984708189850983,53
652984708197525632,56
652984708205200281,56
652984708212874930,58
652984708220549579,60
652984708228224228,60
652984708235898877,58
652984708243573526,58
652984708251248175,63
652984708258922824,65
652984708266597473,65
652984708274272122,70
652984708281946771,70
652984708289621420,65
652984708297296069,68
652984708304970718,77
652984708312645367,77
652984708320320016,75
652984708327994665,80
652984708335669314,82
652984708343343963,82
652984708351018612,85
652984708358693261,85
652984708366367910,85
652984708374042559,85
652984708381717208,90
652984708389391857,92
652984708397066506,90
652984708404741155,92
652984708412415804,97
652984708420090518,95
652984708427765167,90
652984708435439816,92
652984708443114465,99
652984708450789114,99
652984708458463763,107
652984708466138412,119
652984708473813061,114
652984708481487710,109
652984708489162359,112
652984708496837008,85
652984708504511657,56
652984708512186306,60
652984708519860955,75
652984708527535604,70
652984708535210253,73
652984708542884902,85
652984708550559551,87
652984708558234200,73
652984708565908849,68
652984708573583498,212
652984708581258147,602
652984708588932796,1018
652984708596607445,960
652984708604282094,280
652984708611956743,-207
652984708619631392,-17
652984708627306041,151
652984708634980690,14
652984708642655339,0
652984708650329988,70
652984708658004637,43
652984708665679286,29
652984708673353935,60
652984708681028584,65
652984708688703233,65
652984708696377882,77
652984708704052531,80
652984708711727180,80
652984708719401829,90
652984708727076478,95
652984708734751127,97
652984708742425776,99
652984708750100425,107
652984708757775074,119
652984708765449723,136
652984708773124372,143
652984708780799021,148
652984708788473670,160
652984708796148319,180
652984708803822968,204
652984708811497617,229
652984708819172266,251
652984708826846915,270
652984708834521564,290
652984708842196213,302
652984708849870862,309
652984708857545511,314
652984708865220160,309
652984708872894809,285
652984708880569458,236
652984708888244107,177
652984708895918756,121
652984708903593405,73
652984708911268054,36
652984708918942703,9
652984708926617352,-9
652984708934292001,-19
652984708941966650,-19
652984708949641299,-14
652984708957315948,-14
652984708964990597,-14
652984708972665246,-14
652984708980324916,-17
652984708987999774,-17
652984708995674632,-9
652984709003349490,-2
652984709011024348,4
652984709018699206,4
652984709026374064,2
652984709034048922,4
652984709041723780,14
652984709049398638,21
652984709057073496,24
652984709064748354,26
652984709072423212,31
652984709080098070,38
652984709087772928,36
652984709095447786,31
652984709103122644,36
652984709110797502,43
652984709118472360,41
652984709126147218,36
652984709133822076,41
652984709141496934,46
652984709149171792,51
652984709156846650,51
652984709164521508,51
652984709172196366,51
652984709179871224,53
652984709187546082,58
652984709195220940,60
652984709202895798,60
652984709210570656,63
652984709218245514,63
652984709225920372,63
652984709233595230,58
652984709241270088,63
652984709248944946,65
652984709256619804,68
652984709264294662,70
652984709271969520,70
652984709279644378,70
652984709287319236,73
652984709294994094,75
652984709302668952,75
652984709310343810,75
652984709318018668,80
652984709325693526,85
652984709333368384,85
652984709341043242,85
652984709348718100,85
652984709356392958,90
652984709364067816,92
652984709371742674,90
652984709379417532,87
652984709387092390,87
652984709394767248,90
652984709402442106,92
652984709410116964,95
652984709417791822,95
652984709425466680,97
652984709433141538,99
652984709440816396,99
652984709448491254,99
652984709456166112,99
652984709463840970,99
652984709471515828,109
652984709479190686,116
652984709486865544,109
652984709494540402,104
652984709502215260,97
652984709509890118,82
652984709517564976,75
652984709525239834,80
652984709532914692,85
652984709540619715,85
652984709548294155,90
652984709555968595,95
652984709563643035,90
652984709571317475,75
652984709578991915,138
652984709586666355,436
652984709594340795,887
652984709602015235,1057
652984709609689675,550
652984709617364115,-119
652984709625038555,-124
652984709632712995,141
652984709640387435,63
652984709648061875,-26
652984709655736315,48
652984709663410755,58
652984709671085195,21
652984709678759635,48
652984709686434075,63
652984709694108515,53
652984709701782955,65
652984709709457395,80
652984709717131835,75
652984709724806275,73
652984709732480715,85
652984709740155155,95
652984709747829595,99
652984709755504035,102
652984709763178475,107
652984709770852915,114
652984709778527355,126
652984709786201795,141
652984709793876235,151
652984709801550675,163
652984709809225115,180
652984709816899555,199
652984709824573995,229
652984709832248435,255
652984709839922875,272
