timestamp ch1 ch2 ch3 ambient
653329323580535868 -14034 -44554 -32103 -350162
653329323587966922 -14016 -44702 -32229 -350256
653329323595397976 -14154 -44709 -32374 -350264
653329323602829030 -13891 -44502 -32188 -349892
653329323610260084 -13962 -44743 -32235 -349990
653329323617691138 -14190 -44844 -32282 -350127
653329323625122192 -14247 -44817 -32297 -350205
653329323632553246 -13955 -45014 -32455 -350186
653329323639984300 -14220 -44991 -32520 -350198
653329323647415354 -14339 -45049 -32519 -350198
653329323654846408 -14421 -45114 -32702 -350319
653329323662277462 -14455 -45043 -32653 -350247
653329323669708516 -14365 -45068 -32627 -350245
653329323677139570 -14409 -45112 -32696 -350239
653329323684570624 -14463 -45074 -32731 -350300
653329323691939785 -14632 -45180 -32434 -350051
653329323699374480 -14663 -45273 -32587 -350097
653329323706809175 -14565 -45322 -32547 -350098
653329323714243870 -14668 -45398 -32771 -350210
653329323721678565 -14646 -45257 -32874 -350316
653329323729113260 -14600 -45177 -32837 -350263
653329323736547955 -14730 -45264 -32754 -350302
653329323743982650 -14820 -43730 -32503 -350267
653329323751417345 -14857 -44676 -32677 -350341
653329323758852040 -14809 -45002 -32720 -350208
653329323766286735 -14874 -45109 -32827 -350233
653329323773721430 -13132 -43727 -31217 -348597
653329323781156125 -14017 -44734 -32033 -349602
653329323788590820 -14459 -45009 -32551 -349913
653329323796025515 -14678 -45311 -32826 -350145
653329323803460210 -13110 -45517 -32795 -348866
653329323810894905 -14118 -45489 -32941 -349598
653329323818329600 -14493 -45513 -32909 -349956
653329323825702400 -14648 -45525 -32800 -349848
653329323833140736 -14833 -45551 -32993 -350087
653329323840579072 -14827 -45460 -33047 -350166
653329323848017408 -14720 -45551 -32969 -350155
653329323855455744 -14867 -45636 -33005 -350232
653329323862894080 -14954 -45682 -32946 -350323
653329323870332416 -14859 -45426 -32899 -350208
653329323877770752 -14853 -45396 -32929 -350134
653329323885209088 -15007 -45484 -32970 -350246
653329323892647424 -14943 -45276 -32708 -350179
653329323900085760 -14926 -45382 -32827 -350214
653329323907524096 -15029 -45578 -32948 -350245
653329323914962432 -15026 -45679 -32970 -350321
653329323922400768 -14689 -45453 -32621 -349954
653329323929839104 -14836 -45467 -32912 -350144
653329323937277440 -15050 -45635 -32927 -350197
653329323944715776 -15063 -45762 -33068 -350248
653329323952154112 -14899 -45704 -33127 -350224
653329323959654345 -15120 -45818 -33126 -350110
653329323967089040 -15172 -45751 -33047 -350207
653329323974523735 -15147 -45702 -33119 -350293
653329323981958430 -15076 -45631 -33060 -350106
653329323989393125 -14989 -45632 -33002 -350169
653329323996827820 -14991 -45621 -32928 -350139
653329324004262515 -15073 -45733 -33072 -350248
653329324011697210 -14984 -45619 -33049 -350227
653329324019131905 -15127 -45615 -32943 -350171
653329324026566600 -15120 -45690 -33043 -350171
653329324034001295 -15202 -45739 -33033 -350241
653329324041435990 -15175 -45709 -33053 -350289
653329324048870685 -15149 -45655 -33111 -350157
653329324056305380 -15181 -45635 -33089 -350160
653329324063740075 -15162 -44025 -31487 -350242
653329324071174770 -15151 -45006 -32308 -350223
653329324078609465 -15241 -45379 -32738 -350172
653329324086044160 -15382 -45710 -33144 -350352
653329324093478857 -13410 -44354 -31264 -348712
653329324100913552 -14467 -45168 -32361 -349563
653329324108348247 -14983 -45618 -32892 -349966
653329324115782942 -15301 -45905 -33159 -350127
653329324123217637 -13878 -46084 -33319 -350231
653329324130652332 -14896 -46248 -33465 -350244
653329324138087027 -15282 -46293 -33522 -350179
653329324145521722 -15674 -46347 -33586 -350230
653329324152956417 -15977 -46431 -33712 -350280
653329324160391112 -15985 -46470 -33749 -350160
653329324167825807 -16014 -46493 -33832 -350125
653329324175260502 -16078 -46693 -33909 -350231
653329324182695197 -16224 -46674 -34121 -350214
653329324190129892 -16231 -46746 -34152 -350289
653329324197564587 -16252 -46913 -34149 -350238
653329324204999282 -16270 -46926 -34201 -350342
653329324212433977 -16434 -46628 -34088 -349999
653329324219868672 -16353 -46814 -34140 -350061
653329324227303369 -16202 -46715 -33983 -350065
653329324234738064 -16339 -47075 -34299 -350215
653329324242172759 -16235 -46891 -34128 -349893
653329324249607454 -16449 -47183 -34359 -350159
653329324257042149 -16512 -47232 -34336 -350165
653329324264476844 -16739 -47313 -34546 -350280
653329324271911539 -16711 -47381 -34508 -350221
653329324279346234 -16741 -47426 -34491 -350203
653329324286780929 -16794 -47431 -34737 -350146
653329324294215624 -17016 -47569 -34854 -350253
653329324301650319 -16974 -47564 -34834 -350186
653329324309085014 -16997 -47605 -34677 -350212
653329324316519709 -17001 -47583 -34789 -350183
653329324323954404 -17021 -47653 -34813 -350230
653329324331389099 -17086 -47713 -34934 -350252
653329324338823794 -17015 -47682 -34831 -350231
653329324346258489 -17209 -47728 -34959 -350142
653329324353693184 -17351 -47737 -35134 -350307
653329324361127881 -17058 -47780 -35305 -350512
653329324368562576 -17112 -47710 -35141 -350367
653329324375997271 -17169 -47792 -35117 -350370
653329324383431966 -17360 -46233 -33555 -350120
653329324390866661 -17323 -47232 -34441 -350221
653329324398301356 -17290 -47520 -34856 -350247
653329324405736051 -17458 -47729 -35041 -350270
653329324413170746 -15859 -46262 -33531 -348684
653329324420605441 -16849 -47235 -34438 -349539
653329324428040136 -17187 -47646 -34954 -349964
653329324435474831 -17350 -48014 -35126 -350163
653329324442909526 -15953 -48024 -35319 -350207
653329324450344221 -16785 -47969 -35294 -350276
653329324457778916 -17277 -47941 -35244 -350161
653329324465213611 -17488 -48120 -35463 -350332
653329324472648306 -17552 -48217 -35443 -350321
653329324480083001 -17686 -48167 -35454 -350246
653329324487517696 -17620 -48168 -35453 -350228
653329324494890496 -17676 -47915 -35597 -350294
653329324502328832 -17752 -48208 -35627 -350304
653329324509767168 -17787 -48193 -35570 -350265
653329324517205504 -17816 -48318 -35513 -350262
653329324524643840 -17871 -48325 -35551 -350344
653329324532082176 -17899 -48059 -35284 -350086
653329324539520512 -17813 -48128 -35413 -350095
653329324546958848 -17850 -48228 -35482 -350159
653329324554397184 -17876 -48287 -35547 -350297
653329324561835520 -17656 -48086 -35378 -350006
653329324569273856 -17658 -48164 -35379 -350075
653329324576712192 -17759 -48362 -35439 -350127
653329324584150528 -17948 -48319 -35648 -350238
653329324591588864 -17925 -48358 -35586 -350269
653329324599027200 -17949 -48279 -35609 -350210
653329324606465536 -17932 -48364 -35624 -350222
653329324613903872 -17930 -48343 -35597 -350335
653329324621342208 -17892 -48314 -35605 -350239
653329324628842441 -18068 -48245 -35339 -349925
653329324636277136 -17908 -48402 -35593 -350170
653329324643711831 -18003 -48377 -35642 -350173
653329324651146526 -18004 -48421 -35514 -350195
653329324658581221 -18066 -48368 -35552 -350195
653329324666015916 -18100 -48368 -35599 -350265
653329324673450611 -18072 -48436 -35655 -350263
653329324680885306 -17995 -48347 -35664 -350227
653329324688320001 -18085 -48339 -35581 -350221
653329324695754696 -18026 -48390 -35636 -350210
653329324703189391 -18053 -46674 -34063 -349600
653329324710624086 -18036 -47626 -34870 -349908
653329324718058781 -18011 -48172 -35264 -350081
653329324725493476 -18031 -48176 -35563 -350176
653329324732928171 -16513 -46780 -33987 -348546
653329324740362866 -17397 -47653 -34949 -349450
653329324747797561 -17814 -48187 -35220 -349913
653329324755232256 -18061 -48349 -35461 -350051
653329324762666953 -16802 -48705 -35844 -349955
653329324770101648 -17470 -48452 -35715 -350087
653329324777536343 -17742 -48346 -35640 -350077
653329324784971038 -18058 -48380 -35702 -350272
653329324792405733 -18119 -48460 -35704 -350202
653329324799840428 -18182 -48430 -35567 -350126
653329324807275123 -18200 -48417 -35568 -350205
653329324814709818 -17711 -48447 -35700 -350612
653329324822144513 -17926 -48524 -35794 -350450
653329324829579208 -17922 -48334 -35762 -350288
653329324837013903 -18005 -48300 -35807 -350196
653329324844448598 -18174 -48355 -35813 -350281
653329324851883293 -17891 -48060 -35513 -349954
653329324859317988 -17950 -48232 -35561 -350030
653329324866752683 -18048 -48341 -35623 -350038
653329324874187378 -17971 -48427 -35647 -350230
653329324881622073 -17907 -48441 -35380 -349962
653329324889056768 -17991 -48395 -35516 -350142
653329324896491465 -18324 -48555 -35515 -350326
653329324903926160 -18267 -48481 -35629 -350307
653329324911360855 -18218 -48547 -35632 -350315
653329324918795550 -18283 -48472 -35749 -350263
653329324926230245 -18295 -48593 -35754 -350235
653329324933664940 -18396 -48605 -35881 -350291
653329324941099635 -18456 -48764 -35976 -350353
653329324948534330 -18447 -48802 -35957 -350263
653329324955969025 -18597 -48747 -36081 -350266
653329324963403720 -18827 -49070 -36195 -350293
653329324970838415 -18734 -49054 -36169 -350225
653329324978273110 -18735 -49036 -36268 -350255
653329324985707805 -19011 -49232 -36404 -350309
653329324993142500 -19034 -49277 -36485 -350375
653329325000577195 -19063 -49326 -36528 -350337
653329325008011890 -19151 -49476 -36567 -350327
653329325015446585 -19123 -49674 -36603 -350328
653329325022881280 -19003 -47942 -35094 -348701
653329325030315977 -19276 -48700 -36099 -349278
653329325037750672 -19400 -49195 -36434 -349751
653329325045185367 -19421 -49460 -36577 -350114
653329325052620062 -17825 -49060 -35212 -348535
653329325060054757 -18775 -49539 -36250 -349563
653329325067489452 -19249 -49686 -36700 -349886
653329325074924147 -19431 -49902 -36949 -350138
653329325082358842 -19532 -49921 -37032 -350287
653329325089793537 -19549 -49950 -37037 -350217
653329325097228232 -19705 -50038 -37209 -350232
653329325104662927 -19783 -50142 -37382 -350283
653329325112097622 -19873 -50106 -37416 -350424
653329325119532317 -19799 -50066 -37347 -350303
653329325126967012 -19821 -50192 -37481 -350307
653329325134401707 -19858 -50174 -37500 -350326
653329325141836402 -19853 -49951 -37464 -350348
653329325149271097 -19950 -50105 -37562 -350223
653329325156705792 -20156 -50250 -37554 -350309
653329325164140489 -19906 -50211 -37777 -350570
653329325171575184 -19864 -50119 -37390 -350115
653329325179009879 -20139 -50123 -37480 -350051
653329325186444574 -20025 -50402 -37548 -350136
653329325193879269 -20140 -50502 -37671 -350186
653329325201313964 -19863 -50492 -37594 -349958
653329325208748659 -20127 -50495 -37639 -350059
653329325216183354 -20192 -50424 -37717 -350211
653329325223618049 -20405 -50662 -37817 -350276
653329325231052744 -20300 -50581 -37891 -350229
653329325238487439 -20347 -50559 -37823 -350150
653329325245922134 -20468 -50655 -37844 -350167
653329325253356829 -20390 -50620 -37911 -350178
653329325260791524 -20388 -50591 -37923 -350213
653329325268226219 -20481 -50579 -38035 -350254
653329325275660914 -20622 -50696 -37969 -350299
653329325283095609 -20582 -50807 -38024 -350355
653329325290530304 -20640 -50801 -37945 -350257
653329325297903104 -20614 -50424 -38091 -350060
653329325305341440 -20729 -50648 -38263 -350287
653329325312779776 -20703 -50439 -38206 -350342
653329325320218112 -20609 -50648 -38096 -350270
653329325327656448 -20674 -50838 -38171 -350255
653329325335094784 -20864 -51007 -38237 -350249
653329325342533120 -19311 -49277 -36531 -348735
653329325349971456 -20015 -50072 -37418 -349554
653329325357409792 -20514 -50532 -37908 -349890
653329325364848128 -20686 -50742 -38129 -350185
653329325372286464 -19106 -50868 -36841 -348589
653329325379724800 -19940 -50773 -37482 -349505
653329325387163136 -20456 -50809 -37908 -349849
653329325394601472 -20693 -50947 -38118 -350114
653329325402039808 -20843 -50920 -38252 -350321
653329325409478144 -20868 -50835 -38306 -350257
653329325416916480 -20811 -50844 -38253 -350212
653329325424354816 -20933 -50948 -38395 -350319
653329325431916946 -20832 -51032 -38576 -350552
653329325439348000 -20880 -50927 -38386 -350306
653329325446779054 -20752 -50958 -38317 -350296
653329325454210108 -20885 -50959 -38337 -350327
653329325461641162 -20931 -50750 -38331 -350342
653329325469072216 -20935 -50828 -38251 -350211
653329325476503270 -21052 -50923 -38262 -350262
653329325483934324 -21185 -51088 -38329 -350321
653329325491365378 -20738 -50743 -38065 -350003
653329325498796432 -20940 -50729 -38262 -350159
653329325506227486 -20936 -50937 -38361 -350233
653329325513658540 -20936 -50985 -38338 -350271
653329325521089594 -20704 -50944 -38406 -350048
653329325528520648 -20875 -50886 -38391 -350122
653329325535951702 -21034 -50934 -38537 -350250
653329325543382756 -20979 -50981 -38436 -350187
653329325550813810 -21007 -50883 -38491 -350276
653329325558244864 -21002 -50876 -38412 -350219
653329325565614025 -20994 -50972 -38517 -349928
653329325573048720 -21048 -50867 -38501 -350142
653329325580483415 -21047 -50958 -38441 -350108
653329325587918110 -20956 -50895 -38349 -350183
653329325595352805 -21019 -50910 -38487 -350222
653329325602787500 -21126 -50884 -38444 -350237
653329325610222195 -21085 -50940 -38418 -350225
653329325617656890 -21029 -50924 -38406 -350306
653329325625091585 -21056 -50945 -38454 -350290
653329325632526280 -21102 -49253 -38183 -350225
653329325639960975 -21086 -50128 -38355 -350288
653329325647395670 -21068 -50450 -38425 -350253
653329325654830365 -21033 -50840 -38408 -350296
653329325662265060 -19459 -49288 -36713 -348625
653329325669699755 -20304 -50051 -37657 -349439
653329325677134450 -20658 -50381 -37990 -349909
653329325684569145 -20900 -50671 -38173 -350098
653329325692003840 -19343 -50656 -38291 -348857
653329325699376640 -20431 -50741 -38230 -349467
653329325706814976 -20728 -50822 -38386 -349888
653329325714253312 -20909 -50816 -38448 -350151
653329325721691648 -21009 -50764 -38339 -350245
653329325729129984 -20959 -50740 -38336 -350150
653329325736568320 -21048 -50776 -38390 -350227
653329325744006656 -21188 -50760 -38394 -350246
653329325751444992 -21120 -50793 -38327 -350305
653329325758883328 -21308 -50874 -38429 -350334
653329325766321664 -21252 -50934 -38536 -350308
653329325773760000 -21451 -50998 -38619 -350415
653329325781198336 -21363 -50822 -38362 -350204
653329325788636672 -21425 -50966 -38612 -350233
653329325796075008 -21484 -51133 -38693 -350195
653329325803513344 -21600 -51431 -38822 -350321
653329325810951680 -21269 -51209 -38513 -349943
653329325818390016 -21514 -51299 -38770 -350054
653329325825828352 -21777 -51410 -38900 -350254
653329325833390482 -21902 -51755 -39225 -350311
653329325840821536 -21714 -51766 -39218 -350265
653329325848252590 -21904 -51524 -39130 -350138
653329325855683644 -21962 -51791 -39308 -350294
653329325863114698 -22009 -51866 -39446 -350263
653329325870545752 -22024 -51805 -39332 -350227
653329325877976806 -22141 -51792 -39371 -350262
653329325885407860 -22311 -51881 -39603 -350358
653329325892838914 -22310 -52026 -39524 -350244
653329325900269968 -22265 -51986 -39557 -350184
653329325907701022 -22300 -51981 -39624 -350154
653329325915132076 -22339 -52077 -39729 -350239
653329325922563130 -22436 -52080 -39705 -350357
653329325929994184 -22453 -52078 -39642 -350294
653329325937425238 -22599 -52155 -39712 -350274
653329325944856292 -22624 -52437 -39836 -350285
653329325952287346 -22657 -50810 -38241 -350144
653329325959718400 -22601 -51623 -39250 -350160
653329325966963784 -22399 -52268 -39818 -349904
653329325974405760 -22636 -52301 -39938 -350079
653329325981847736 -21131 -50805 -38413 -348583
653329325989289712 -21958 -51661 -39322 -349440
653329325996731688 -22432 -52135 -39784 -349861
653329326004173664 -22749 -52323 -40104 -350119
653329326011615640 -21158 -52309 -40136 -350132
653329326019057616 -22179 -52496 -40238 -350163
653329326026499592 -22663 -52561 -40190 -350299
653329326033941568 -22789 -52617 -40196 -350225
653329326041383544 -23005 -52714 -40197 -350217
653329326048825520 -23100 -52669 -40158 -350262
653329326056267496 -23014 -52667 -40148 -350222
653329326063709472 -23094 -52786 -40197 -350302
653329326071151448 -23160 -52698 -40370 -350233
653329326078593424 -23093 -52603 -40276 -350230
653329326086035400 -23059 -52748 -40304 -350277
653329326093477376 -23175 -52745 -40419 -350271
653329326101105042 -22936 -52505 -40154 -349733
653329326108536096 -23021 -52510 -40249 -349946
653329326115967150 -23239 -52703 -40311 -350156
653329326123398204 -23375 -52854 -40472 -350298
653329326130829258 -22991 -52621 -40192 -349963
653329326138260312 -23265 -52773 -40374 -350048
653329326145691366 -23349 -52902 -40439 -350172
653329326153122420 -23378 -52802 -40462 -350211
653329326160553474 -23344 -52833 -40446 -350187
653329326167984528 -23366 -52845 -40586 -350225
653329326175415582 -23435 -52853 -40570 -350229
653329326182846636 -23455 -52843 -40636 -350268
653329326190277690 -23503 -52786 -40584 -350203
653329326197708744 -23463 -52833 -40691 -350197
653329326205139798 -23388 -52980 -40653 -350282
653329326212570852 -23465 -53033 -40546 -350239
653329326220001906 -23383 -52853 -40517 -350111
653329326227432960 -23473 -52916 -40598 -350167
653329326234740224 -23499 -53030 -40916 -350162
653329326242178560 -23597 -53023 -40765 -350297
653329326249616896 -23526 -52930 -40772 -350182
653329326257055232 -23574 -52936 -40793 -350281
653329326264493568 -23494 -52953 -40785 -350298
653329326271931904 -23553 -51355 -39167 -349494
653329326279370240 -23539 -52293 -40112 -349911
653329326286808576 -23509 -52769 -40403 -350110
653329326294246912 -23606 -52978 -40656 -350321
653329326301685248 -21951 -51367 -39076 -348709
653329326309123584 -22783 -52167 -39907 -349471
653329326316561920 -23295 -52603 -40465 -349934
653329326324000256 -23458 -52836 -40621 -350152
653329326331438592 -22476 -52858 -40609 -350282
653329326338876928 -23018 -52727 -40675 -350171
653329326346315264 -23345 -52914 -40800 -350199
653329326353753600 -23460 -52990 -40755 -350300
653329326361191936 -23465 -52788 -40681 -350210
653329326368692169 -23561 -52967 -40342 -350171
653329326376126864 -23617 -52949 -40543 -350197
653329326383561559 -23645 -53001 -40666 -350220
653329326390996254 -23624 -52839 -40748 -350279
653329326398430949 -23583 -52889 -40580 -350156
653329326405865644 -23611 -52974 -40669 -350302
653329326413300339 -23457 -52843 -40701 -350248
653329326420735034 -23429 -52479 -40441 -349945
653329326428169729 -23460 -52610 -40516 -350054
653329326435604424 -23625 -52680 -40595 -350172
653329326443039119 -23583 -52693 -40584 -350115
653329326450473814 -23329 -52662 -40398 -349877
653329326457908509 -23408 -52698 -40433 -349978
653329326465343204 -23617 -52894 -40488 -350172
653329326472777899 -23517 -52751 -40534 -350253
653329326480212594 -23435 -52644 -40532 -350240
653329326487647289 -23578 -52726 -40535 -350206
653329326495081984 -23601 -52723 -40599 -350303
653329326502578578 -23380 -52882 -41052 -349807
653329326510009632 -23436 -52877 -40664 -350008
653329326517440686 -23448 -52738 -40710 -350102
653329326524871740 -23628 -52732 -40717 -350215
653329326532302794 -23562 -52706 -40581 -350204
653329326539733848 -23489 -52677 -40659 -350147
653329326547164902 -23418 -52617 -40534 -350220
653329326554595956 -23389 -52606 -40543 -350284
653329326562027010 -23374 -52557 -40558 -350214
653329326569458064 -23325 -52641 -40535 -350233
653329326576889118 -23402 -52562 -40418 -350217
653329326584320172 -23447 -52546 -40520 -350239
653329326591751226 -23542 -51005 -38961 -348538
653329326599182280 -23648 -51977 -39812 -349495
653329326606613334 -23682 -52507 -40258 -349960
653329326614044388 -23814 -52800 -40569 -350149
653329326621475442 -22140 -51238 -39012 -348611
653329326628906496 -23011 -52131 -39922 -349395
653329326636151880 -23305 -52917 -40492 -349758
653329326643593856 -23784 -53001 -40839 -350102
653329326651035832 -23713 -52959 -40803 -350185
653329326658477808 -23754 -53048 -40925 -350135
653329326665919784 -23844 -53019 -41001 -350130
653329326673361760 -24081 -53139 -41118 -350220
653329326680803736 -24204 -53285 -41162 -350179
653329326688245712 -24132 -53285 -41189 -350225
653329326695687688 -24227 -53385 -41316 -350268
653329326703129664 -24238 -53353 -41277 -350211
653329326710571640 -24372 -53351 -41387 -350205
653329326718013616 -24338 -53410 -41383 -350206
653329326725455592 -24497 -53512 -41465 -350288
653329326732897568 -24573 -53627 -41655 -350287
653329326740339544 -24287 -53336 -41292 -349964
653329326747781520 -24436 -53460 -41508 -350062
653329326755223496 -24678 -53741 -41642 -350216
653329326762665472 -24773 -53766 -41773 -350208
653329326770293138 -24377 -53482 -41184 -349651
653329326777724192 -24719 -53636 -41499 -349882
653329326785155246 -24832 -53924 -41871 -350233
653329326792586300 -24748 -53881 -41834 -350250
653329326800017354 -24874 -53797 -41819 -350126
653329326807448408 -24863 -54016 -41906 -350262
653329326814879462 -25270 -53830 -41937 -350230
653329326822310516 -25146 -53928 -41884 -350132
653329326829741570 -24945 -53926 -41903 -350153
653329326837172624 -24925 -53960 -41947 -350072
653329326844603678 -25075 -53929 -42041 -350225
653329326852034732 -25126 -54026 -41936 -350193
653329326859465786 -25052 -54086 -41970 -350110
653329326866896840 -25028 -54104 -42065 -350317
653329326874327894 -25198 -54070 -42170 -350280
653329326881758948 -25190 -54064 -42149 -350263
653329326889190002 -25099 -54089 -42123 -350167
653329326896621056 -25278 -54036 -42102 -350222
653329326903928320 -25208 -53968 -42400 -349979
653329326911366656 -25302 -52460 -40723 -348539
653329326918804992 -25193 -53533 -41660 -349468
653329326926243328 -25191 -53814 -42056 -349827
653329326933681664 -25365 -54036 -42189 -350052
653329326941120000 -23632 -53150 -40649 -348570
653329326948558336 -24505 -53693 -41514 -349435
653329326955996672 -25088 -53962 -42024 -349937
653329326963435008 -25234 -54132 -42232 -350040
653329326970873344 -25224 -54190 -42225 -350088
653329326978311680 -25354 -54194 -42298 -350112
653329326985750016 -25365 -54303 -42388 -350182
653329326993188352 -25572 -54211 -42469 -350274
653329327000626688 -25399 -54206 -42471 -350340
653329327008065024 -25351 -54259 -42418 -350135
653329327015503360 -25463 -54313 -42494 -350238
653329327022941696 -25554 -54367 -42478 -350304
653329327030380032 -25464 -54140 -42509 -350197
653329327037942162 -25553 -54240 -42331 -350343
653329327045373216 -25546 -54215 -42471 -350334
653329327052804270 -25622 -54284 -42460 -350290
653329327060235324 -25348 -54047 -42252 -350026
653329327067666378 -25421 -54347 -42421 -350062
653329327075097432 -25491 -54318 -42497 -350207
653329327082528486 -25539 -54314 -42464 -350241
653329327089959540 -25353 -54252 -42331 -349947
653329327097390594 -25457 -54385 -42439 -350105
653329327104821648 -25668 -54421 -42554 -350197
653329327112252702 -25677 -54317 -42581 -350208
653329327119683756 -25580 -54268 -42509 -350234
653329327127114810 -25592 -54292 -42378 -350230
653329327134545864 -25690 -54330 -42575 -350274
653329327141976918 -25625 -54306 -42469 -350326
653329327149407972 -25514 -54334 -42397 -350231
653329327156839026 -25634 -54264 -42499 -350225
653329327164270080 -25691 -54280 -42600 -350256
653329327171639241 -25788 -54242 -42361 -350134
653329327179073936 -25639 -54183 -42415 -350186
653329327186508631 -25586 -54283 -42424 -350215
653329327193943326 -25588 -54229 -42586 -350274
653329327201378021 -25516 -54147 -42416 -350187
653329327208812716 -25512 -54086 -42369 -350219
653329327216247411 -25496 -54131 -42503 -350156
653329327223682106 -25601 -54162 -42447 -350306
653329327231116801 -24771 -52536 -40827 -348664
653329327238551496 -25082 -53338 -41756 -349524
653329327245986191 -25479 -53660 -42160 -349975
653329327253420886 -25537 -53927 -42328 -350101
653329327260855581 -23859 -53820 -40707 -348595
653329327268290276 -24756 -53888 -41645 -349479
653329327275724971 -25111 -53977 -42065 -349943
653329327283159666 -25386 -53982 -42189 -349990
653329327290594361 -25455 -53911 -42229 -349948
653329327298029056 -25372 -53882 -42275 -350119
653329327305463753 -25320 -54033 -42256 -350131
653329327312898448 -25465 -54019 -42564 -350104
653329327320333143 -25386 -53933 -42360 -350121
653329327327767838 -25399 -53933 -42437 -350213
653329327335202533 -25484 -53990 -42531 -350235
653329327342637228 -25445 -53894 -42458 -350289
653329327350071923 -25441 -53564 -42362 -350133
653329327357506618 -25444 -53690 -42106 -350233
653329327364941313 -25558 -53818 -42196 -350266
653329327372376008 -25435 -53820 -42173 -350229
653329327379810703 -25004 -53634 -41812 -349937
653329327387245398 -25168 -53758 -41969 -350070
653329327394680093 -25302 -53722 -42106 -350213
653329327402114788 -25348 -53772 -42186 -350218
653329327409549483 -25111 -53709 -41996 -349964
653329327416984178 -25144 -53679 -42136 -350070
653329327424418873 -25302 -53879 -42111 -350185
653329327431853568 -25325 -53698 -42114 -350152
653329327439226368 -25314 -53602 -41910 -349981
653329327446664704 -25417 -53682 -42161 -350193
653329327454103040 -25579 -53801 -42194 -350245
653329327461541376 -25582 -53893 -42166 -350182
653329327468979712 -25491 -53839 -42228 -350126
653329327476418048 -25597 -53883 -42355 -350257
653329327483856384 -25525 -53942 -42358 -350266
653329327491294720 -25617 -53952 -42399 -350262
653329327498733056 -25672 -54001 -42526 -350201
653329327506171392 -25886 -54310 -42545 -350204
653329327513609728 -25841 -54279 -42516 -350216
653329327521048064 -25997 -54036 -42588 -350225
653329327528486400 -25907 -54149 -42665 -350174
653329327535924736 -25955 -54359 -42688 -350172
653329327543363072 -26125 -54349 -42814 -350219
653329327550801408 -24412 -52828 -41278 -348690
653329327558239744 -25292 -53744 -42126 -349429
653329327565678080 -25770 -54185 -42676 -349881
653329327573178313 -26048 -54303 -42986 -350146
653329327580613008 -24647 -54462 -41474 -348615
653329327588047703 -25617 -54575 -42267 -349411
653329327595482398 -26060 -54626 -42877 -349883
653329327602917093 -26240 -54717 -43011 -350088
653329327610351788 -26308 -54662 -43063 -350190
653329327617786483 -26292 -54685 -42998 -350097
653329327625221178 -26537 -54723 -43199 -350262
653329327632655873 -26404 -54751 -43267 -350250
653329327640090568 -26437 -54642 -43160 -350170
653329327647525263 -26449 -54894 -43143 -350067
653329327654959958 -26530 -54873 -43331 -350180
653329327662394653 -26555 -54966 -43334 -350262
653329327669829348 -26532 -54692 -43270 -350212
653329327677264043 -26628 -54815 -43280 -350179
653329327684698738 -26565 -54787 -43299 -350203
653329327692133433 -26614 -54865 -43293 -350190
653329327699568128 -26338 -54569 -42949 -349923
653329327706940928 -26742 -54628 -43171 -350206
653329327714379264 -26737 -54779 -43287 -350291
653329327721817600 -26614 -54787 -43356 -350212
653329327729255936 -26385 -54820 -43402 -349962
653329327736694272 -26556 -54794 -43411 -350115
653329327744132608 -26652 -54834 -43423 -350173
653329327751570944 -26644 -54876 -43519 -350187
653329327759009280 -26812 -54942 -43439 -350216
653329327766447616 -26871 -54993 -43476 -350218
653329327773885952 -26874 -54972 -43616 -350270
653329327781324288 -26769 -55010 -43398 -350186
653329327788762624 -26933 -54929 -43557 -350196
653329327796200960 -26850 -54962 -43643 -350222
653329327803639296 -26862 -55061 -43607 -350279
653329327811077632 -26914 -55108 -43591 -350257
653329327818515968 -26769 -54912 -43560 -350168
653329327825954304 -26940 -54904 -43482 -350156
653329327833392640 -26935 -55055 -43631 -350308
653329327840954770 -27052 -53843 -43539 -350319
653329327848385824 -27023 -54458 -43590 -350282
653329327855816878 -27145 -54831 -43637 -350271
653329327863247932 -27041 -54830 -43653 -350187
653329327870678986 -25399 -53317 -42042 -348618
653329327878110040 -26347 -54179 -42904 -349429
653329327885541094 -26648 -54836 -43260 -349917
653329327892972148 -26836 -54905 -43513 -350089
653329327900403202 -25393 -55038 -43045 -348594
653329327907834256 -26263 -55000 -43346 -349572
653329327915265310 -26690 -55122 -43557 -349934
653329327922696364 -26920 -55047 -43749 -350091
653329327930127418 -27034 -55092 -43624 -350206
653329327937558472 -26979 -54963 -43665 -350152
653329327944989526 -27119 -55085 -43685 -350247
653329327952420580 -27139 -54950 -43695 -350210
653329327959851634 -26991 -54900 -43666 -350235
653329327967282688 -26985 -54946 -43648 -350170
653329327974589952 -26742 -55193 -43523 -350354
653329327982028288 -26983 -55004 -43639 -350208
653329327989466624 -26889 -54787 -43425 -350255
653329327996904960 -26904 -54815 -43580 -350274
653329328004343296 -26923 -54895 -43648 -350358
653329328011781632 -26945 -54993 -43680 -350263
653329328019219968 -26713 -54643 -43369 -349959
653329328026658304 -26872 -54776 -43549 -350077
653329328034096640 -26890 -54838 -43590 -350148
653329328041534976 -26898 -54924 -43635 -350177
653329328048973312 -26595 -54930 -43652 -350018
653329328056411648 -26803 -54931 -43595 -350081
653329328063849984 -26780 -54768 -43547 -350096
653329328071288320 -26707 -54734 -43556 -350203
653329328078726656 -26769 -54730 -43547 -350180
653329328086164992 -26852 -54748 -43622 -350211
